"","G_gas","G_coal_brown","G_coal_hard","G_bio","G_hydro","G_nuclear","G_wind_on","G_wind_off","G_pv","G_otherRE","G_phes","G_otherCONV"
"4551",576.25,15424,7001.25,3997,2751.75,8943.25,11011.25,2088.5,15028.5,100,62,3580.75
"4552",592.5,15226.5,6661,3988.5,2760.25,8936.25,11225.75,2485.75,11964.5,100,484.75,3720
"4553",627.25,15082.25,7006.75,3985.25,2742.5,8929.5,12215,2549.75,8840.25,100,595.25,3846.75
"4554",620,15090.5,7003.75,3993.75,2729.5,8936.5,13493,2313.5,5587.5,100,681.25,3805.25
"4555",601,15145.5,7064,3975,2714.75,8937.75,13421.5,2082.5,2959.25,100,974.25,3887.5
"4556",574.25,15171.75,6970,3976,2708.5,8928.75,12913.5,2211.25,1009.75,100,673.25,3764.5
"4557",589.5,15202,6728.75,3972,2705.75,8937.75,12735.75,2228.5,77.75,100,162.25,3528.75
"4558",735,15002.25,6313.25,3981.25,2736,8939.25,12322.75,2281.5,0,100,967.75,2992.5
"4559",578.5,14773.25,4509.5,3978.75,2735.25,8923.75,12449,2443,0,100,505.25,2751.75
"4560",549,14449.5,1986,3994,2754,8921,12471.75,2723.75,0,100,636,2746.5
"4561",562.75,13786.75,1740.5,3985.75,2762.25,8927,12038,2537.5,0,100,84.75,2716.25
"4562",567,13604.25,1434.25,3977.25,2788.25,8921.75,11269.5,2344,0,100,323.25,2808.75
"4563",581,13619.75,1585.75,3974.25,2792.75,8926.25,10580.25,2141.75,0,100,203.25,2790.75
"4564",543,13929.5,1700.5,3993.5,2770,8930.5,10407.75,2016.5,0.5,100,43.5,2674
"4565",500.5,13980.25,1480.25,4003.5,2769.5,8931.25,9900.5,1616.75,177.5,100,22.5,2476
"4566",460.75,13855.75,1696.5,4002.25,2847,8941.5,8983.25,1135.25,1471.25,100,722.5,2330.25
"4567",1050.75,13763.5,1816.75,3984.5,2864.5,8932.75,8072,712.75,4188.5,100,1876.75,2578.5
"4568",723,13308,1980.5,3983.75,2786.25,8926.25,8568,608,8216.75,100,1750.5,2993.25
"4569",440.25,13147.75,2015.5,3982.75,2722,8938,9573.25,636.75,12690.75,100,431.75,2828.5
"4570",438.5,13606,1754.75,3989.5,2715.5,8932.5,10485.75,564,16081.5,100,164.5,2500.5
"4571",500.75,14190.5,1420.5,4002.5,2717.5,8944.75,10328.75,524,18759.5,100,204,2511.25
"4572",581.75,14307.75,1177.75,3998.75,2759.5,8930.75,9956.5,581.25,20453,100,16.25,2214.75
"4573",589.5,13955.75,1137.5,3991,2731.75,8911.75,9747.25,586,20711.25,100,1.75,2386
"4574",605,14393.25,1258,4001.5,2737.75,8899,9200.25,690.5,19875.25,100,3.75,2558
"4575",604.25,14648.5,1489.75,4001.25,2722,8896.75,8566.5,774,18426,100,1.75,2391.25
"4576",614.75,14703,1720.25,3999.25,2711.5,8903.5,7430.5,871,15582.75,100,132.5,2578.25
"4577",629.5,15231.25,2478.25,4009,2701.5,8903.75,6458.5,1221.25,11674.25,100,473.75,2799.5
"4578",621.5,15654.5,2584.25,4009,2708.75,8924,5067.75,1194,7505.25,100,999.75,2839
"4579",628,15673.5,2800.25,4004,2739.5,8919.75,3372,1247.25,3443.75,100,2081.25,2654.5
"4580",769,15685.25,2769.75,4006.75,2781,8925.5,1961,1201.5,1067.75,100,3185.25,2952.75
"4581",854,15714.5,2621.75,4010.5,2774.5,8934,1549.25,1467.5,19,100,2809,2780
"4582",1128.5,15619,2626,4010.75,2801.5,8905,1785.5,1542,0,100,4273.75,2817
"4583",1215.75,15598.25,2554.5,4011,2740,8904,2359.75,1745.25,0,100,1689.75,3061.25
"4584",716.75,15467.5,2006,4031.25,2720.5,8834.75,3083,1964.5,0,100,828.5,2881
"4585",659.75,15264.75,1787.25,4002.25,2697.25,8501.5,4007.75,2167,0,100,143.25,2350.5
"4586",660.25,14996,2037,4035.5,2722,8507.5,4885.5,2237.25,0,100,165.75,2218.75
"4587",656.25,14566,1486,4039,2766,8514,5572.75,2309,0,100,11.5,2088.75
"4588",639.5,13753.75,1130.25,4032,2746,8513.75,6160.5,2371,0.75,100,45.25,2281.25
"4589",638.25,13012.75,1083.5,4015,2718.25,8522.5,6475.75,2273,187.5,100,4,2144.75
"4590",629,13168,1009.75,4034,2688,8530.25,6297.75,2207.5,1575.25,100,5.25,2083.5
"4591",621,13466.25,927.75,4023.5,2673,8608.75,5752.75,2152.25,4930.25,100,261.25,1586.5
"4592",632.75,13996.25,923,4037.75,2680.25,8616,4646.75,2236.75,10133,100,6.5,2576
"4593",642.5,13140.75,929.25,4037.25,2661.75,8851.75,4680,2326.5,15664.75,100,38,2780
"4594",617.25,12289.5,963.25,4030.25,2659,8819.75,5976.5,2345.75,20023.75,100,2.5,2263.75
"4595",607.75,12193.25,946.5,4025.5,2665,8748.75,6835,2263.5,22986.25,100,3,2457.75
"4596",633.25,11272.5,968.25,4022,2668,8659.75,7348.75,2051,24400.25,100,0,2620.5
"4597",550.75,10124,971.75,4016.25,2672.5,8547.25,7553.5,1929,24505.75,100,2,2708.5
"4598",474,9961.75,1012,4008,2668.5,8556.75,7588.25,1654.5,23604.25,100,0,2709.75
"4599",477.5,10145.75,1042,4000,2657.75,8679,7399.5,1412.5,21385,100,2.25,2730.75
"4600",616,13068,1148.75,4003.5,2709,8753.75,6792,1133.5,17915,100,91.25,2185.25
"4601",647.25,15027.25,1903.25,3998.25,2755.75,8783,5668.25,1430,13097.75,100,1379.25,2500.75
"4602",649.75,15651.5,2952.75,3996,2747.25,8799,4215.75,1402.5,7943.5,100,1931,2848
"4603",667,15685.5,3389,3979.75,2754.75,8804.5,3022,1662.75,3547.75,100,2990.25,2921.75
"4604",892.75,15206.75,3408.5,3976.75,2732.75,8815.5,2961.25,1448.75,1052.5,100,3669.5,2856.5
"4605",1024.25,15214.5,3252.25,3983.25,2706,8839.25,3906,1528,69,100,2765.25,2745
"4606",910.5,15181,3155.75,3981.25,2682.5,8845,5103.5,1617.25,0,100,2768,2690.75
"4607",770.75,15172,3150.25,3953.5,2634.25,8793.75,6483.25,2005.75,0,100,1314,2394
"4608",718.5,15188.75,2841.5,3926.75,2643.5,8409,7861.5,2502.75,0,100,104.25,2078.25
"4609",707.75,15167.25,2429.25,3902.75,2629.75,8415.25,8832,2562.5,0,100,7.5,2286.5
"4610",685.75,15191.25,2098,3901.5,2616,8449.75,10136,2026.75,0,100,3.75,2283.75
"4611",663.5,15225.75,2004.75,3898.5,2724.25,8443.5,9888.75,1771,0,100,51,2210
"4612",638.25,15295.5,2801.25,3911.5,2732,8448,9139.5,1764.5,0.5,100,7.5,2243.25
"4613",649,15349,3473,3935.5,2671.5,8460.75,8681.5,2058.5,175,100,88,2769.75
"4614",701.75,15352.75,4674.75,3932.75,2665.75,8826.5,8573.5,2256,1560.25,100,870,2463
"4615",734.75,15440.75,5291,3924.25,2732.25,8844,7780.25,2230.25,4480.5,100,1836.75,3258
"4616",779.75,15297,5437.75,3923.25,2777.25,8828,8236.75,2208.75,8513.5,100,2505.5,3953.75
"4617",785,15064.25,5498.75,3919,2819.25,8819.25,9622.5,2473,12858.5,100,1688.75,4347.5
"4618",790,15171.25,5497.5,3929.25,2834.75,8819.25,11602.75,2414.75,16819.5,100,1161,4348.25
"4619",807,15448.75,5109.75,3939.75,2854.75,8817,13854.75,2463,19524.75,100,781,3997.5
"4620",761.75,15173.5,4099.25,3934.75,2869,8823,15376.75,2491.5,19979.5,100,511,3822.75
"4621",762,15045.5,4136.75,3904.25,2872,8834.75,16518.5,2547.25,19172,100,509.5,3748.25
"4622",721.5,15022.75,4420.25,3915,2873.5,8826.25,17101.5,2475.25,17613,100,207.25,3544.75
"4623",723.25,15028,5003.5,3927.5,2766.5,8815.5,17016.5,2479,15564.25,100,263.5,3965.25
"4624",718.25,14994.75,5608.75,3927.25,2803.25,8832.5,16708.25,2420.5,12370.25,100,59.25,4022.25
"4625",724,15286.75,5959,3917.25,2766.25,8825,15921,2346.75,8964,100,596,4039.75
"4626",677.5,15325,6244.5,3934.5,2761.5,8843.75,14666.5,2349.5,6020.5,100,817.75,4375.25
"4627",668,15434.25,6295.25,3960.5,2787.5,8877.75,12351.5,2514.25,3111.5,100,1149.25,4330
"4628",675.25,15442,6505.5,3964.25,2735,8881.25,9581,2691.75,1024.5,100,1693.25,4648
"4629",675,15451.25,6610.5,3962.25,2774.75,8882,8024.75,2848.5,78.25,100,1578,4598.75
"4630",669.25,15405,6465.25,3960.5,2798.25,8871.75,7761,2847,0,100,1308.75,4228
"4631",679.75,15376.5,5925.5,3957.25,2781.75,8874.5,8077.75,2794.75,0,100,635.5,3584.75
"4632",677.25,15403.25,5511.5,3953.5,2780,8875.25,7920.75,2749.5,0,100,6.25,3419.25
"4633",668.75,15441.5,5083.75,3953.5,2787.75,8887,7818,2611.5,0,100,9.5,3175
"4634",678.5,15505.5,4655.5,3957.25,2821.75,8906.5,7074.5,2470,0,100,1.25,3166.25
"4635",660.25,15594.25,5096.25,3956.25,2785.5,8898,6901.5,2185.75,0,100,1.25,3237
"4636",645,15661,6012.75,3968.5,2774.25,8888,6741.75,1923.25,0,100,4,3210.25
"4637",658.25,15737.25,7840,3974,2706.5,8873.5,6349,1698,121.5,100,0,3322.5
"4638",664,15755.75,9633,3974.25,2708.5,8905,6400,1511,1057,100,789.75,3982.75
"4639",686.25,15774.5,11152,3974.25,2724.5,8899,5792,1419,3022.5,100,755,5065.25
"4640",742.75,15781.75,11527.5,3969.25,2680,8895,5657.25,1418,5847.25,100,1493.5,5503
"4641",739.75,15795.75,11428,3959.5,2666.25,8880.75,6272,1375.5,8765.25,100,651.5,5832.75
"4642",753,15788.75,11099.75,3957.5,2687.25,8875.75,7020.5,1570,11441.75,100,369.75,5800.75
"4643",807.5,15737.5,10913.5,3946,2656.25,8868.5,7931,1592.75,13229.5,100,235,5557.5
"4644",758.75,15510.75,11055.75,3938,2661.25,8856.75,8035.75,1640.25,14485,100,664.5,5359
"4645",745,15470.5,11003.25,3941.25,2691.5,8903,7897.25,1586,14405.75,100,1266.5,5377.5
"4646",674,15439,11141.25,3938.25,2639.5,8904.75,7521,1216,13041.25,100,1385.75,5711.5
"4647",714.5,15447.75,11175.5,3947.75,2687.75,8897.75,6910.25,944.25,10992.5,100,1218.25,5590.5
"4648",721.75,15625.5,11336.25,3944.25,2711.5,8893.5,5679.25,597.5,8548.5,100,1965.25,5689.25
"4649",854.25,15628,11543.5,3941,2700,8904.5,4315,395,6016.25,100,2193,5326.25
"4650",1209,15774.25,11559,3968.25,2683,8909.25,3639.75,228.75,4014.5,100,1236,5416.25
"4651",1409.75,15765.5,11923.75,3983.5,2687.5,8919.5,2676.75,249,2231.75,100,1150.5,5419.25
"4652",1028,15780,12151.5,3981,2759.25,8920,2175.75,170,733.5,100,1156,5447.5
"4653",818.25,15785.25,12201.25,3975.5,2745,8927.25,1869,129,64,100,193.75,5602.25
"4654",657.25,15694.75,11878.75,3966.75,2675.5,8899,2092,110.25,0,100,341,5298.75
"4655",679.25,15714.75,11134,3960.25,2683.25,8914.75,2163.75,121.5,0,100,268.5,4992.75
"4656",657.75,15771.5,10292.25,3888.25,2660,8907.75,2101.75,112.75,0,100,65.25,4280
"4657",608,15798.5,9359.5,3882.75,2621.25,8908,1843.5,91,0,100,15.75,4308
"4658",588.25,15845.5,8360.25,3887,2666.75,8918,1449.75,105,0,100,36.5,4031.75
"4659",589,15849.75,8051.5,3892.75,2587,8909.75,1326.5,103.25,0,100,13.75,3810.5
"4660",591.25,15863.5,8331.75,3892.5,2593.75,8918.5,1213.5,99.5,0,100,0,3905.25
"4661",632.5,15844.75,10020.75,3920.75,2565,8905.75,1268.25,102.5,129.75,100,14.5,4390.75
"4662",841.5,15828.25,11623.25,3905.25,2498.75,8955.5,1456,135.25,1165.75,100,338,4676.25
"4663",1437.75,15891.25,12654.25,3895.25,2471.25,9015.5,1235.25,112.75,3308.5,100,1136,5159.5
"4664",1517.5,15885.5,12928.25,3892.5,2445,9030.25,829,131.25,6280.75,100,1728.5,5595.25
"4665",1502.5,15877.75,12778.25,3886.5,2477.5,9027.75,831.5,113.25,9905.25,100,1554,5569.5
"4666",1498.75,15745.75,12791,3874.5,2459.25,9031.75,1012.75,108,12949,100,612,5532.5
"4667",1556.25,15657.5,13181.5,3878.25,2476.25,9060.75,1272.75,83.75,14549,100,871.75,5653.5
"4668",1584.25,15669.25,13042.5,3885,2424,9048,2143.25,103.75,14938.5,100,573.5,5474
"4669",1449.25,15653.5,12722.25,3868.25,2421.5,9040.5,2831,114.75,13561,100,134.25,6181.75
"4670",1428.75,15651.75,12548.5,3876,2443.25,9041,3023,111,12464,100,294.75,6842
"4671",1471.5,15629.5,12602.5,3900.75,2460.5,9044.25,3026.25,213.5,11267.25,100,560,7652
"4672",1467.25,15681,13031.5,3906.25,2494.5,9048.75,3360.5,327.25,9255,100,951,6849.5
"4673",1465.5,15673.5,13224,3916.75,2476.25,9055.75,3404.5,301.5,6627,100,537.5,5625.5
"4674",1457.25,15664.75,12984.25,3712.25,2474.25,9052.5,3865.75,342,4196.25,100,867.75,5503.5
"4675",1466.25,15671.75,12950,3695.25,2450.25,9051.75,3750.5,340.75,2104.75,100,1318.25,5769
"4676",1460,15662.5,12526.5,3807.5,2454.75,9050,3425.5,404,628.25,100,964.75,5633.75
"4677",1428.25,15680.5,12133,3913.5,2514,9063.25,3187.25,484.75,53.75,100,447,5718.75
"4678",1370.25,15619.75,11325.5,3915.25,2565.5,9062.25,3293.25,450.75,0,100,648.25,5727.75
"4679",712,15625.5,9863.75,3929.75,2575.25,9054.75,3797.5,444.75,0,100,426.5,5679.5
"4680",680.25,15598,6842.5,3927.5,2529.5,9042.75,4270.5,636.5,0,100,97,3458.25
"4681",662.5,15472,4933,3927.5,2488.75,9051.5,4918.25,805,0,100,0,3345.5
"4682",627.5,15171.75,4099.75,3934,2459.5,9063.25,5516,976,0,100,6.5,3039
"4683",627.25,15164.5,3538,3936.75,2457,9093.25,5706.5,1297.25,0,100,1.75,3158.5
"4684",628.75,15173.75,3446.25,3936.5,2450.75,9090.25,5696.5,1527.25,0,100,1.75,3236
"4685",650.25,15198.75,4118.75,3927.5,2435.25,9084.75,6032.5,1727.25,79.5,100,14.5,3208.5
"4686",672.5,15350.5,5180.75,3919.75,2428,9090,6120.25,1825.25,776.75,100,390.5,3690.5
"4687",681.25,15665.25,6545.75,3922.75,2389,9091.5,6083.25,1850.5,2353.5,100,1659.75,4387.75
"4688",694,15703.75,6989.75,3950.5,2368.75,9086.25,6291.25,1833.25,4736.5,100,1863.5,4780
"4689",698.25,15716,6554.75,3918,2359.5,9078.75,7543.25,1900.5,7311.25,100,397,4915.5
"4690",692.75,15792,6268.75,3928.75,2384.75,9021,9287,2021.75,9613.25,100,887.5,5027.5
"4691",687,16054,5621.5,3927.75,2359,8778.5,10685.25,2144.25,11424.5,100,855.75,4494.5
"4692",681.5,16102.25,5165.25,3899.5,2346.75,8686.5,11434.75,1924.25,12532,100,546.75,4264.25
"4693",667.5,16093.75,4566.5,3890.5,2320.25,8548,11802,2235,13088.25,100,267,3930.5
"4694",665.5,15907.25,3604.25,3887.5,2346.5,8435.75,12040.5,2200.25,13302.25,100,37.5,3735.5
"4695",641.5,15778.25,2907.25,3900.25,2305.75,8765.5,12282.5,2184.25,12552.75,100,80.25,3974.25
"4696",631,15656.25,2746.5,3907,2259,8806.5,12356.25,2340.75,11188.75,100,83.25,4081.25
"4697",662,15744,2961.75,3903.25,2314.5,8841.25,12750.5,2433,8875.25,100,118,3959.75
"4698",680.5,15813,3442.5,3915.5,2353.5,8872.75,13288,2485.25,5827.5,100,1113.25,3287
"4699",680,15852.25,3692.25,3927,2334.5,8918,13426.75,2537,2838,100,1231.75,3561.5
"4700",686.25,15882.5,3514.25,3929.5,2374.75,8967.5,13501,2533.5,820.75,100,434.5,3809.25
"4701",684.5,15855.25,3105.75,3926.25,2393.5,8987.25,13931.5,2556.75,42.5,100,736.5,3404.75
"4702",674.75,15674.5,2911.5,3927.5,2453.5,8994,14373,2623.75,0,100,795,3884.5
"4703",680,14931.5,2449,3925.5,2431.75,8974,14566.5,2592,0,100,69,3528.75
"4704",669.75,13947.75,1938.5,3939.25,2384.25,8994,14331.75,2632.25,0,100,7.25,2841
"4705",655.5,14014.75,1775.25,3939.25,2376.5,9017.5,14130.25,2592.25,0,100,30,3293
"4706",657,13680.25,1740.75,3927.25,2379.75,8840.25,14179.75,2585.25,0,100,10,3302.25
"4707",657.25,12875,1722.75,3929,2382.25,8675.75,13875,2628.25,0,100,3.5,3439
"4708",650.25,12867.75,1769.5,3935.25,2404.75,8710.5,13932.25,2581.25,0,100,6.5,3065.5
"4709",668.75,13615.5,1979,3943.25,2419.25,8874.5,13909.25,2513,81,100,93.5,2998
"4710",680.25,14672.5,2669.75,3946.75,2443.75,8904.5,13822.25,2545,956,100,431.25,3529.75
"4711",691.5,14784.5,4064.25,3939,2450,8899,13041.25,2569.75,3001.5,100,990.5,4309
"4712",717.5,14580.75,4242.75,3948.25,2463.25,8733,12791.75,2481,6051,100,2085.5,4773
"4713",716.25,14940.75,3913,3965,2509.25,8584,12799,2443.5,9287,100,921.5,4496.75
"4714",787.5,15180.25,3684.75,3956.5,2548.25,8630.5,12921.25,2320.75,8893,100,1259.5,4274
"4715",623.25,15294.5,3691.25,3951,2558.25,8667.5,12745.25,2171.25,3245.5,75,1921.5,3302.5
"4716",671,14918,3645,3945.75,2564.75,8626.5,12870.75,2093.5,10006.75,100,1511.25,4425.75
"4717",678,14879,3311.75,3946,2554.75,8639.75,12926.5,2091.25,13687.5,100,196.75,4112.5
"4718",804.5,14770,3371.75,3942,2542.5,8562,12582.25,1921.25,13735,100,59.25,4514
"4719",814,14804,3040,3945.25,2548.5,8539.5,12261.25,1737.25,12934,100,75.75,4272.75
"4720",831.5,15206.25,3032.5,3932.75,2593.75,8595.5,11655.25,1526.75,11429.5,100,265.75,4149.25
"4721",832.25,15349.5,3773,3933.5,2658.5,8527.75,10549.25,1319,9049.25,100,798.5,4260.5
"4722",874.25,15384.5,4311,3924.75,2689.75,8115.75,8851,1131,6230.25,100,1699.5,4108.75
"4723",908.5,15365,4829.25,3931.25,2711.75,8028,6492.5,1014.75,3305,100,2366.75,4087.75
"4724",924,15345,5140.25,3928,2735.5,7965.25,4743,895.25,1024.25,100,2784.25,4230.5
"4725",944.5,15385.25,5113.5,3934,2662.25,7900.75,3500.75,969.5,61.75,100,2559.5,4179.25
"4726",917.25,15350.25,5324.25,3927.75,2658.75,7895.75,3289.75,954.25,0,100,2026.75,3968.25
"4727",896.75,15354,5491,3933.25,2626.25,7893.5,3140.75,1164.75,0,100,414.5,3940.5
"4728",861.75,15309.5,5141.25,3941.5,2626,7842,3202.5,1370,0,100,576,3552
"4729",836,15284.25,4331.75,3938,2623,7712.25,3334.75,1509.25,0,100,81.75,2812.75
"4730",825,15342.75,3604.25,3920.5,2634.5,7751.75,3700.75,1581.5,0,100,60.75,2767.5
"4731",812.5,15342.25,3579.75,3925.75,2644.5,7720,4190.75,1529,0,100,20.75,2806.25
"4732",800,15358,3212.5,3925.75,2644.75,7716.75,4243.75,1897.5,0.25,100,16.5,2622.25
"4733",802.5,15141.25,3142.75,3942.5,2655,7761.25,4205.75,1982.25,122.75,100,28.25,2951.75
"4734",831.5,15023.25,3436.5,3955.75,2657.75,7776.75,4165.5,1925,1203.75,100,76.75,3160.75
"4735",849,15088.5,3377.5,3949.75,2690.75,7688.75,3600,1913.5,3907.75,100,281.75,3213.25
"4736",864.75,15122.5,3393,3953,2684.5,7760.75,3165.25,1962.75,8040.25,100,140.25,3347.25
"4737",849.25,15317.25,2945,3953.25,2678,7530.25,3563.5,2027.25,12340.25,100,94.5,3303.5
"4738",780.25,15316.25,2589.75,3949.75,2696.25,7332.25,4487.5,1989.5,15499.75,100,101.5,3229.25
"4739",775.25,15217,2399.5,3954.25,2699.75,7318,4840,1805.25,16360.5,100,387,3289.25
"4740",750.5,15304.75,2627.5,3933.25,2675.5,7386,4824.25,1404,17014.25,100,77.25,3379.25
"4741",791.75,15251,2525.75,3929.5,2680.5,7566.25,4910.5,1035.75,17559.75,100,6.25,3125.75
"4742",816,15264,2317.75,3934.25,2680,7465.75,4869.25,939,17199.25,100,147.5,3142.75
"4743",830.25,15256.5,2361.25,3929.75,2725,7353.25,4902.5,786.25,15893.75,100,196.5,3107.75
"4744",830,15313.25,2583,3918.75,2748.5,7572.5,4676.75,800.25,13340.25,100,325,3381.5
"4745",801.75,15408.25,3407.75,3901,2763,7705.75,4603.5,943.25,9728,100,1001.75,3492.25
"4746",841,15393.5,4111,3909.75,2743.75,7588.75,4486.75,938.25,5840.25,100,1052.75,3573
"4747",854.5,15401.75,4443,3908.25,2731.25,7675.25,4105,846,2742.25,100,1393.75,3326.25
"4748",861.75,15411.75,4743,3910.25,2703,7705.5,3420,786.25,715.75,100,951.25,3556.75
"4749",885.25,15286.5,4569.5,3912,2740.75,7679.75,3000,921,34.25,100,1669.25,3394.5
"4750",867.25,15097,4708.25,3908.5,2720.25,7679.25,2938.5,866.75,0,100,1632.25,3653.25
"4751",854.25,15247,4573,3912.75,2707,7618.5,1549.75,350.5,0,100,1023.75,2577.75
"4752",857.5,15651,3726,3916.75,2715.75,7701,2890.75,528.75,0,100,721.25,2694.25
"4753",865.25,15742.75,3040.75,3924,2729.5,7752.5,2826.25,558,0,100,447.5,2608.5
"4754",862.5,15789.25,3073.75,3930.5,2732.25,7784.5,2840.5,554.25,0,100,223.5,2399.25
"4755",861,15652.25,3142.75,3924.75,2789.25,7824.75,2623.75,388.25,0,100,103.5,2632
"4756",867.5,15692,3270.75,3914.5,2755.25,7835.75,2548,321,0,100,23.25,2729.75
"4757",870.25,15607.5,3229.75,3924.75,2831.5,7839,2257.25,244.25,73,100,44.5,2419.5
"4758",882,15733.5,3085.5,3931.25,2827.25,7848.25,1902,208,779.25,100,207.5,2671.5
"4759",887,15854.5,3090.25,3927,2768,7744.25,1667,204,2610,100,279.25,2859.5
"4760",870,15764,3017.75,3929.5,2763.25,7612.75,1541,227.25,5351.5,100,73.5,3150
"4761",853.75,15758.5,3028.5,3930.25,2750,7466.25,1861.5,238,9042.25,100,212.75,3052.5
"4762",847.75,15790.75,2724.75,3928.25,2751.25,7458,2630.75,232.75,12543.25,100,178,2796.25
"4763",846.75,15749.75,2543.75,3930,2762.75,7448.5,3452,343.75,15061.5,100,439.25,2735
"4764",843.75,15251.75,2574.75,3928.25,2785,7415.25,4502.5,593.5,16059.25,100,62,3015.25
"4765",843.75,14205.5,2529,3924.75,2790.75,7361.75,5288.75,795,15844,100,0,2962.5
"4766",723.75,13805.75,2505.5,3929.5,2804,7386.75,6343.75,936,15239.75,100,3.75,2836.5
"4767",720,13775.25,2602.25,3912.5,2789.75,7332.5,7016.25,908,14144.5,100,2.5,2958.25
"4768",695.25,13661.5,2623.5,3909.5,2803.5,7315,6960,850.5,12744.5,100,1,3086.75
"4769",701.5,14645,2907.75,3914,2773.75,7446.75,6639.75,902,10038.5,100,207.25,3142.5
"4770",557.75,15509.25,3813.5,3926.5,2773.25,7548.75,5747.5,921.75,6826.5,100,1035.75,3545.25
"4771",559.5,15906.25,4854.25,3936,2739.25,7778.5,4528.5,925.5,3411,100,1713,3925
"4772",561.5,15856.75,5461.75,3935.75,2735.5,7814.75,3890.5,858,997.5,100,1937,4284.5
"4773",631.75,15781.5,5494.75,3928.5,2711.25,7831,3696.5,873.5,55.5,100,1030.25,4107.75
"4774",642,15829.25,5437.25,3924.5,2734,7851.25,3492.25,821,0,100,1224.75,4120.75
"4775",597.25,15837.5,5417.75,3929.75,2738.5,7831,3301,828.25,0,100,1236.5,3761.75
"4776",638.5,15843.75,5368,3933.75,2740.25,7849,3089,790,0,100,323.5,3309.75
"4777",669.75,15863.25,5465,3925.5,2729.75,7917,2968.75,808,0,100,116,3205
"4778",678.75,15943.25,5645.25,3917.25,2730.5,7940.75,2885.75,979.25,0,100,44.5,3331.5
"4779",681,15620.5,5534.5,3919.5,2782.25,7946,3022.25,892,0,100,20.5,3347.25
"4780",674.25,15419.25,6165.5,3939,2827.5,7947.25,3088,739,0,100,87.75,3048
"4781",653,15507.25,7309.5,3943.75,2771.25,7931,3209,673.25,95.75,100,83,3997
"4782",645.75,15464,8631,3937.25,2827.25,7958,3201.25,701.25,1149.25,100,1423,5343.25
"4783",674.75,15463.5,9872.75,3917.5,2893,7954.25,2710,621,3768.5,100,2718.25,5755.75
"4784",689.5,15464.25,10545,3911.75,2857.25,7943.75,2613,388,7697.5,100,2293.25,6233
"4785",718.75,15456.25,10473.5,3921.5,2830.75,7934,3106.75,315.5,12696.75,100,1409.5,5850
"4786",696.5,15470.5,10503.5,3939,2809.5,7923.25,3836.25,352.75,17311,100,873.25,6282.75
"4787",738.5,15378.75,10293.25,3938,2789.25,7914.75,4626,561,19739.5,100,671,6218.25
"4788",751.75,14910,10010.25,3928.5,2811,7905,5344,558.75,20477.25,100,526.5,6257.75
"4789",813.75,14865.25,9935.75,3922.75,2813,7896,5956.5,526,20531.75,100,269,6540
"4790",847.5,14788.25,9615.75,3920.25,2815,7890,6185.5,629.75,20360,100,92,5933.25
"4791",932,14666.25,9279,3935,2846.25,7874.25,5795.25,751,19208,100,135,5776.75
"4792",962.25,14066,9708.5,3918.75,2857.75,7894.5,5606.75,859.5,16646.5,100,836.5,5773
"4793",1072.5,14674,10605.25,3933.25,2833.25,7889,5245.25,997.5,12846,100,415.75,5812
"4794",1378.5,14701.75,10937.25,3925,2849.25,7880.75,4448.25,1018,8089.5,100,731,5969.25
"4795",1375.25,14687.75,11227.25,3923.5,2865.25,7887,3644.75,934,3703.25,100,2179.25,6063.5
"4796",1367.25,14674.75,11314.5,3935,2910.25,7887.5,2449.25,729,1005.5,100,2358,6087.75
"4797",1372,14641.75,11289.75,3930.25,2911,7902.25,2086,527,55.75,100,1852,5936
"4798",1392.25,14618,11132,3926.25,2895.25,7898,2088.5,451.5,0,100,815.75,6072.5
"4799",1433.75,14585.75,10811.75,3924,2873.75,7899.25,2092,481.5,0,100,263.25,5632
"4800",1464.5,14544.75,10352,3939,2835.5,7903.75,2155,435,0,100,41,5131.5
"4801",1434.5,14591.25,8987.5,3939,2833.25,7924.75,2200.5,427.25,0,100,2.5,4463
"4802",1288.25,14633.25,7751.25,3937.5,2831.25,7931.5,2118.5,273.25,0,100,5,4265.25
"4803",937.5,14806.25,7284.75,3938,2833.25,7932,1920.5,291.5,0,100,2.25,4121.25
"4804",997.5,14813.25,7469.5,3947.25,2838,7939.75,1653.75,296,0,100,3,4214.25
"4805",1472.5,14763.75,8901.5,3959,2798.25,7933.25,1404.25,288.25,109.25,100,8.5,5084.5
"4806",1544,14776.25,10827.25,3946.5,2827.75,7935.5,1232,294.25,1557.25,100,219.25,6179.75
"4807",1554.75,14799.75,11675.75,3944.25,2836,7937.75,991.75,221,2956.5,100,266,6747
"4808",1683.25,14851.25,11576.75,3950.75,2927.5,7938.25,653.75,195.5,9473.25,100,1114.75,6850.5
"4809",1753.75,14840,11569.25,3955.25,2927.75,7918.75,618,183,14557,100,2230,6738.75
"4810",991,14823,8665.75,2975.5,2925.75,7889.25,966,178.75,13923.25,75,808.75,3315.5
"4811",1596.5,14792.25,8179.75,1979.25,2932.75,7848.5,802.5,146,16814.25,50,1241,3303.75
"4812",1627.75,14781.25,7810.25,2972.5,2916,7879.25,1356.75,137,23806.75,75,490.5,4908
