Date;Time of day;Germany/Austria/Luxembourg[Euro/MWh];Denmark 1[Euro/MWh];Denmark 2[Euro/MWh];France[Euro/MWh];Northern Italy[Euro/MWh];Netherlands[Euro/MWh];Poland[Euro/MWh];Sweden 4[Euro/MWh];Switzerland[Euro/MWh];Slovenia[Euro/MWh];Czech Republic[Euro/MWh];Hungary[Euro/MWh]
Apr 11, 2016;3:00 PM;21.83;21.83;21.83;21.83;26.5;21.83;42.71;21.83;22.09;26.5;23.3;26.82
Apr 11, 2016;4:00 PM;22.11;22.06;22.06;22.11;29.08;22.11;39.5;22.06;23.07;29.08;23.62;29.9
Apr 11, 2016;5:00 PM;23.68;22.35;22.35;23.68;29.9;23.68;37.4;22.35;23.89;29.9;26;30.99
Apr 11, 2016;6:00 PM;28.47;22.39;22.39;28.47;30.8;28.47;39.65;22.39;27.96;30.8;27;31.07
Apr 11, 2016;7:00 PM;31.27;22.45;22.45;31.27;34.45;31.27;45.59;22.45;30.44;34.45;29.5;40.3
Apr 11, 2016;8:00 PM;32.56;22.63;22.63;32.01;36;32.44;48.71;22.63;31.34;36;31.66;46.12
Apr 11, 2016;9:00 PM;31.49;22.37;22.37;31.49;31.76;31.49;41.74;22.37;28.57;31.76;27.77;37.84
Apr 11, 2016;10:00 PM;27.86;21.83;21.83;27.86;29.49;27.86;31.78;21.83;26.98;29.49;26;32.73
Apr 11, 2016;11:00 PM;24.8;21.17;21.17;25.65;26.9;27.44;29.09;21.17;23.76;26.9;22.9;26.98
Apr 12, 2016;12:00 AM;22.8;20.74;20.74;24.08;24.08;22.9;-;20.74;22.55;24.08;23.3;23.84
Apr 12, 2016;1:00 AM;22.2;20.42;20.42;22.2;22.6;22.2;-;20.42;20.75;22.6;23.3;23.3
Apr 12, 2016;2:00 AM;21.69;20.37;20.37;21.69;21.69;21.69;-;20.37;19.77;21.69;22.17;22.17
Apr 12, 2016;3:00 AM;21.05;20.37;20.37;21.05;21.05;21.05;-;20.37;20;21.05;21.63;21.63
Apr 12, 2016;4:00 AM;21.32;20.65;20.65;21.32;21.58;21.32;-;20.65;20.18;21.58;22.39;22.39
Apr 12, 2016;5:00 AM;22.15;21.45;21.45;22.15;24.91;22.15;-;21.45;22.02;24.91;23.3;25.94
Apr 12, 2016;6:00 AM;28.98;22.25;22.25;28.98;28.98;28.98;32.39;22.25;27.96;28.98;33;33
Apr 12, 2016;7:00 AM;36;23.39;23.39;36;36;36;40.77;23.39;33.72;36;40;40
Apr 12, 2016;8:00 AM;38.94;24.99;24.99;38.94;38.94;38.94;49.1;24.99;37.35;38.94;40.44;42.16
Apr 12, 2016;9:00 AM;37.6;24.49;24.49;37.6;37.6;37.6;51.41;24.49;36.07;37.6;36;39.78
Apr 12, 2016;10:00 AM;34;22.93;22.93;34;34;34.25;49.49;22.93;32.02;34;33;35
Apr 12, 2016;11:00 AM;31.02;22.62;22.62;31.02;31.02;34;51.46;22.62;30.75;31.02;33;33.36
Apr 12, 2016;12:00 PM;27.97;22.44;22.44;27.97;27.97;27.97;51.05;22.44;28.1;27.97;32;33.36
Apr 12, 2016;1:00 PM;26.41;22.41;22.41;26.41;27;26.41;51.09;22.41;26.43;27;27.87;29.52
Apr 12, 2016;2:00 PM;24.59;22.32;22.32;24.7;29.07;24.94;47.09;22.32;25.83;29.07;25.74;29.17
Apr 12, 2016;3:00 PM;24.18;22.21;22.21;24.25;30;30.01;47.83;22.21;26.13;30;24.7;31.9
Apr 12, 2016;4:00 PM;25.13;22.14;22.14;25.13;30;32.44;46.42;22.14;27.91;30;25.65;31.39
Apr 12, 2016;5:00 PM;27.26;22.25;22.25;25.94;32.01;26.97;43.57;22.25;28.81;32.01;28.33;32.94
Apr 12, 2016;6:00 PM;31.32;22.3;22.3;29.84;35.64;31;42.45;22.3;32.05;35.64;31.4;33.69
Apr 12, 2016;7:00 PM;34.62;22.44;22.44;32.09;37.25;34.07;47.82;22.44;34.2;37.25;34;39.99
Apr 12, 2016;8:00 PM;34.95;22.57;22.57;32.18;37.98;34.36;61.65;22.57;34.96;37.98;35.91;45.1
Apr 12, 2016;9:00 PM;32.24;22.5;22.5;32.24;37.44;32.24;44.88;22.5;32.72;37.44;32;37.22
Apr 12, 2016;10:00 PM;30;22.05;22.05;30;30.16;30;34.19;22.05;30.81;30.16;30;31.94
Apr 12, 2016;11:00 PM;24.1;21.54;21.54;25.76;27.2;24.61;30.42;21.54;27.29;27.2;26.18;27.07
Apr 13, 2016;12:00 AM;22.93;21.76;21.76;22.93;27.1;22.93;-;21.76;24.22;27.1;23.3;25.3
Apr 13, 2016;1:00 AM;21.68;21.26;21.26;21.68;26.01;21.68;-;21.26;22.46;26.01;23.01;23.57
Apr 13, 2016;2:00 AM;21.68;21.2;21.2;21.68;24.91;21.68;-;21.2;21.79;24.91;22.41;22.41
Apr 13, 2016;3:00 AM;21.41;21.28;21.28;21.41;24.15;21.41;-;21.28;21.55;24.15;22.05;22.07
Apr 13, 2016;4:00 AM;21.71;21.7;21.7;21.71;24.9;21.71;-;21.7;21.32;24.9;21.84;22.16
Apr 13, 2016;5:00 AM;22.77;22.26;22.26;22.77;25.2;22.77;-;22.26;23.13;25.2;23.32;27.06
Apr 13, 2016;6:00 AM;31.35;22.99;22.99;27.22;32;30.49;32.47;22.99;29.63;32;31;37.83
Apr 13, 2016;7:00 AM;34.99;27.59;27.59;34.99;38.16;34.99;43;27.59;36.43;38.16;36.2;43.43
Apr 13, 2016;8:00 AM;39.41;34.94;34.94;39.41;46;39.41;46.8;34.94;40.09;46;39.52;42.54
Apr 13, 2016;9:00 AM;35.06;32.14;32.14;35.06;41.76;35.06;50.29;32.14;38.1;41.76;37;38.67
Apr 13, 2016;10:00 AM;33.23;28.73;28.73;33.23;35;33.23;46.92;28.73;34.93;35;33;36.68
Apr 13, 2016;11:00 AM;31.94;26.76;26.76;31.94;35;31.94;48.4;26.76;32.75;35;31.52;35.08
Apr 13, 2016;12:00 PM;28.9;25.05;25.05;28.9;30.28;28.9;48.52;25.05;29.65;30.28;28.5;33.36
Apr 13, 2016;1:00 PM;27.01;24.55;24.55;27.01;32.05;27.01;47.79;24.55;29.1;32.05;27.47;31.24
Apr 13, 2016;2:00 PM;25.96;24.22;24.22;25.96;33.51;25.96;45.21;24.22;28.17;33.51;25.77;30.68
Apr 13, 2016;3:00 PM;26;23.33;23.33;26;35;26;45.22;23.33;28.45;35;25.67;31.42
Apr 13, 2016;4:00 PM;26.33;23.08;23.08;24.99;35;26.03;43.3;23.08;28.91;35;25.86;31.45
Apr 13, 2016;5:00 PM;29;23.48;23.48;23.84;34.38;27.91;40.77;23.48;29.91;34.38;27.2;33.36
Apr 13, 2016;6:00 PM;32.37;23.55;23.55;28.22;35;31.27;40.26;23.55;31.3;35;31;34.06
Apr 13, 2016;7:00 PM;33.86;23.55;23.55;30.56;41.09;33;45.37;23.55;33.42;41.09;33.9;41.86
Apr 13, 2016;8:00 PM;34.42;23.83;23.83;30.36;41.91;33.37;60.73;23.83;33.57;41.91;33.5;44.77
Apr 13, 2016;9:00 PM;31.31;23.48;23.48;31.31;38.6;31.31;41.66;23.48;31.27;38.6;30.8;35.42
Apr 13, 2016;10:00 PM;28;22.94;22.94;28;31.02;28;33.64;22.94;29.15;31.02;28;29.98
Apr 13, 2016;11:00 PM;23.59;22.5;22.5;26.95;29.58;26;29.49;22.5;26.91;29.58;25;25.58
Apr 14, 2016;12:00 AM;23.35;21.84;21.84;25.12;25.15;23.36;-;21.84;23.59;23;22.5;23.58
Apr 14, 2016;1:00 AM;21.93;21.4;21.4;21.93;23.84;21.93;-;21.4;22.61;21.28;22.37;22.37
Apr 14, 2016;2:00 AM;21.18;21.18;21.18;21.18;23.94;21.18;-;21.18;22.49;18.7;21.7;21.7
Apr 14, 2016;3:00 AM;20.94;20.94;20.94;20.94;23.84;20.94;-;20.94;22.04;18.03;21;21
Apr 14, 2016;4:00 AM;21.06;21.06;21.06;21.06;23.94;21.06;-;21.06;22.01;23;21.09;21.5
Apr 14, 2016;5:00 AM;21.74;21.74;22.28;21.74;24.91;21.74;-;22.28;22.94;23.47;21.89;23.47
Apr 14, 2016;6:00 AM;27;23.58;23.05;27;31;27;35.93;23.05;29.4;31;29.5;31.65
Apr 14, 2016;7:00 AM;32.03;31.27;31.27;32.03;35.9;32.03;47.41;31.27;34.92;35.9;34.53;38.21
Apr 14, 2016;8:00 AM;37.28;37.28;37.28;37.28;40;37.28;50.16;37.28;38.43;40;37.35;44.28
Apr 14, 2016;9:00 AM;34.59;34.59;34.59;34.59;35.63;34.59;55.86;34.59;34.4;35.63;33.73;39.23
Apr 14, 2016;10:00 AM;30.91;30.91;30.91;30.91;32.05;30.91;49.45;30.91;30.92;32.05;32;33.79
Apr 14, 2016;11:00 AM;28.08;28.08;28.08;28.08;31.02;28.08;49.22;28.08;29.57;31.02;30.44;32.93
Apr 14, 2016;12:00 PM;26.4;26.4;26.4;26.4;26.4;26.4;48.48;26.4;26.92;26.4;29;30.25
Apr 14, 2016;1:00 PM;25.05;25.05;25.05;25.05;25.05;25.05;48.54;25.05;24.56;25.05;26;28.77
Apr 14, 2016;2:00 PM;23.83;23.83;23.83;23.83;29.62;23.83;44.98;23.83;24;29.62;23.98;28.89
Apr 14, 2016;3:00 PM;23.44;23.44;23.44;23.44;29.88;23.44;42.98;23.44;23.53;29.88;23.5;23.5
Apr 14, 2016;4:00 PM;23.22;23.22;23.22;23.22;26.57;23.22;40.43;23.22;23.41;23.4;23.3;23.49
Apr 14, 2016;5:00 PM;24.2;23.62;23.62;24.2;31;24.2;40.31;23.62;26.08;23.41;24.79;25.27
Apr 14, 2016;6:00 PM;27.25;24.32;24.32;27.25;31.41;27.25;40.33;24.32;28.21;27.46;28.89;29.06
Apr 14, 2016;7:00 PM;32.51;23.67;23.67;28.33;34.99;31.72;45.01;23.67;31.31;31.93;31.94;37.8
Apr 14, 2016;8:00 PM;31.98;23.47;23.47;31.38;36.5;31.78;49.03;23.47;32.34;36.5;33.94;40.06
Apr 14, 2016;9:00 PM;31.53;22.98;22.98;31.53;35;31.53;41.86;22.98;30.76;26.31;30.5;30.82
Apr 14, 2016;10:00 PM;28.33;22.74;22.74;28.33;30.03;28.33;33.74;22.74;28.38;26.25;27.16;27.16
Apr 14, 2016;11:00 PM;23.9;22.23;22.23;27.53;29.85;24.94;30.95;22.23;24.49;22.09;23.1;23.1
Apr 15, 2016;12:00 AM;22.1;21.35;21.35;24.39;25;22.1;31.42;21.35;22.57;25;21.23;21.23
Apr 15, 2016;1:00 AM;21.31;20.8;20.8;21.42;23.94;21.31;30.89;20.8;21.57;23.94;20.65;20.65
Apr 15, 2016;2:00 AM;20.45;20.45;20.45;20.45;23.48;20.45;30.77;20.45;20.66;23.48;20;20
Apr 15, 2016;3:00 AM;20.14;20.14;20.14;20.14;23.48;20.14;31.37;20.14;20.65;23;19.5;19.5
Apr 15, 2016;4:00 AM;20.34;20.34;20.34;20.34;23.94;20.34;32.02;20.34;20.31;22.7;19.63;19.63
Apr 15, 2016;5:00 AM;21.08;21.08;21.43;21.08;25.99;21.08;33.21;21.43;21.41;24.5;21;21
Apr 15, 2016;6:00 AM;25;22.96;22.61;25;32;25;37.15;22.61;24.93;29.85;24.92;24.92
Apr 15, 2016;7:00 AM;31.69;23.45;23.45;31.69;36.5;31.69;46.46;23.45;29.93;33.43;29.93;29.93
Apr 15, 2016;8:00 AM;34.7;24.59;24.59;34.7;39.68;34.7;55.63;24.59;35.02;32.6;34.4;34.4
Apr 15, 2016;9:00 AM;33.02;23.97;23.97;34.01;37.02;36.79;88.26;23.97;33.49;31.5;33.04;33.04
Apr 15, 2016;10:00 AM;30.98;23.74;23.74;30.98;34.32;30.98;61.4;23.74;31.32;28.83;30.33;30.33
Apr 15, 2016;11:00 AM;29.94;23.24;23.24;29.96;32.08;30;88.02;23.24;29.97;29.85;29;29.05
Apr 15, 2016;12:00 PM;28;23.08;23.08;28;28.28;28;88.06;23.08;27.99;28.28;26.4;26.4
Apr 15, 2016;1:00 PM;23.82;22.93;22.93;25.73;26.8;29.94;53.04;22.93;26.01;26.8;24.08;24.08
Apr 15, 2016;2:00 PM;22.81;22.81;22.65;23.19;30.17;24.04;50.03;22.65;25.05;24;21.9;21.9
Apr 15, 2016;3:00 PM;21.36;21.73;21.89;21.74;32;22.61;45.04;21.89;22.28;24.8;21.3;21.3
Apr 15, 2016;4:00 PM;21.32;21.37;21.74;21.32;32.18;22.46;43.35;21.74;22.15;24.9;21.7;21.7
Apr 15, 2016;5:00 PM;22.51;22.51;22.13;21.49;30.19;22.87;42.91;22.13;23.5;23.5;22.3;22.3
Apr 15, 2016;6:00 PM;23.94;22.66;22.66;23.45;31.66;23.77;38.07;22.66;25.89;29.85;25.03;25.03
Apr 15, 2016;7:00 PM;26.34;22.65;22.65;26.34;35.01;26.34;38.93;22.65;27.9;35.01;28.2;35.89
Apr 15, 2016;8:00 PM;28.08;22.69;22.69;26.4;38.05;33.14;42.2;22.69;28.06;38.05;28.78;39.07
Apr 15, 2016;9:00 PM;27.08;22.69;22.69;26.42;35;29;35.75;22.69;26.91;35;26.07;31.26
Apr 15, 2016;10:00 PM;25;22.56;22.56;25;29.5;25;31.07;22.56;25.38;29.5;23.5;25.04
Apr 15, 2016;11:00 PM;24.69;21.92;21.92;24.69;27.2;24.69;28.9;21.92;23.73;27.2;22.15;23.31
Apr 16, 2016;12:00 AM;21.3;21.3;21.36;21.3;26;21.3;-;21.36;24.85;26;20.72;25.41
Apr 16, 2016;1:00 AM;19.7;19.7;20.35;19.7;24.99;19.7;-;20.35;22.07;24.99;19.23;22.14
Apr 16, 2016;2:00 AM;19.24;19.88;19.88;19.24;23.66;19.24;-;19.88;21.02;23.66;18;19.19
Apr 16, 2016;3:00 AM;18.28;19.4;19.4;18.28;23.71;18.28;-;19.4;20.86;23.71;18;18.53
Apr 16, 2016;4:00 AM;17.19;19.42;19.42;17.19;23.74;17.19;-;19.42;19.24;23.74;17.6;18.07
Apr 16, 2016;5:00 AM;18.76;19.54;19.54;18.76;23.35;18.76;-;19.54;18.63;23.35;17.32;20.13
Apr 16, 2016;6:00 AM;19.46;19.94;19.94;19.46;27;19.46;-;19.94;18.53;27;17.39;24.15
Apr 16, 2016;7:00 AM;19.54;20.43;20.43;19.54;32.48;19.54;31.34;20.43;18.15;30.1;18;29.97
Apr 16, 2016;8:00 AM;21.14;21.14;21.14;19.15;33;21.14;29.31;21.14;19.24;30.1;18.8;32.2
Apr 16, 2016;9:00 AM;21.64;21.64;21.64;20.15;34.29;21.64;33.68;21.64;19.08;30;18.5;29.98
Apr 16, 2016;10:00 AM;19.8;21.36;21.36;19.8;32.52;20.67;48.98;21.36;17.38;22.7;17.7;28.08
Apr 16, 2016;11:00 AM;19.06;21.24;21.24;19.21;29.72;20.56;50;21.24;16.62;18;17.13;22.69
Apr 16, 2016;12:00 PM;18.05;20.9;20.9;18.34;25.8;20.23;33.98;20.9;15.69;22.61;15.94;22.14
Apr 16, 2016;1:00 PM;14.06;20.56;20.56;15.67;24.99;19.91;29.35;20.56;13.05;23.4;12.36;17.34
Apr 16, 2016;2:00 PM;13.77;20.37;20.37;14.69;24.99;19.72;27.72;20.37;10.46;20;10.75;12.89
Apr 16, 2016;3:00 PM;13.19;20.15;20.15;13.66;25.87;19.51;27.79;20.15;9.55;20;11.81;11.81
Apr 16, 2016;4:00 PM;12.69;20.36;20.36;12.69;29.81;19.94;27.75;20.36;9.91;20;11.24;15.28
Apr 16, 2016;5:00 PM;14.08;20.59;20.59;14.26;30;20.12;27.75;20.59;14.22;18;13.19;20.13
Apr 16, 2016;6:00 PM;17.69;20.19;20.83;17.69;32.52;21.52;29.22;20.83;17.39;22.7;17.8;22.36
Apr 16, 2016;7:00 PM;22.05;22.05;21.41;22.05;32.6;22.05;31.09;21.41;21.04;32.6;21.01;29.94
Apr 16, 2016;8:00 PM;23.7;21.72;21.72;23.7;30.1;23.7;42.79;21.72;23.97;30.1;23.8;29.99
Apr 16, 2016;9:00 PM;24.31;21.59;21.59;24.31;24.31;24.31;29.44;21.59;24.09;24.31;22;22.14
Apr 16, 2016;10:00 PM;23.94;21.22;21.22;23.94;24.99;23.94;29.31;21.22;22.22;24.64;21.14;21.14
Apr 16, 2016;11:00 PM;20.83;20.33;20.33;21.25;28.86;21.7;27.65;20.33;19.58;22.97;19;19
Apr 17, 2016;12:00 AM;19.33;19.33;19.33;19.33;30;19.33;-;19.33;21.91;21.5;18.75;18.75
Apr 17, 2016;1:00 AM;17.74;17.74;17.74;17.74;29.01;17.74;-;17.74;19.89;22;17;17
Apr 17, 2016;2:00 AM;15.85;15.85;15.85;15.85;28.86;15.85;-;16.24;19.7;22;16.96;16.96
Apr 17, 2016;3:00 AM;15.13;15.13;15.13;15.13;27.66;15.13;-;15.63;18.59;21.38;16.39;16.39
Apr 17, 2016;4:00 AM;15.15;15.15;15.15;15.15;27.54;15.15;-;15.65;17.5;22;16.32;16.32
Apr 17, 2016;5:00 AM;14.57;14.57;14.57;14.57;29.6;14.57;-;15.24;16.84;20;15.91;15.91
Apr 17, 2016;6:00 AM;14.82;14.82;14.82;14.8;29.6;14.88;-;15.33;16.34;12.22;15.22;15.22
Apr 17, 2016;7:00 AM;14.57;14.57;16.94;14.9;29.59;16.4;-;16.94;16.94;13.47;15.03;20.12
Apr 17, 2016;8:00 AM;16.48;16.48;18.14;16.69;28;17.56;30.01;18.14;19.26;23.5;16.95;28.41
Apr 17, 2016;9:00 AM;18.69;18.69;19.15;18.69;30;18.69;35.66;19.15;19.6;24.9;18.3;29.91
Apr 17, 2016;10:00 AM;18.69;18.69;19.31;18.69;29.6;18.69;35.95;19.31;17.4;23.5;17.7;27.55
Apr 17, 2016;11:00 AM;18.94;18.94;19.57;18.94;30;18.94;36.02;19.57;17.55;24.9;17.9;28.04
Apr 17, 2016;12:00 PM;18.16;18.16;19.3;18.5;26.7;19.94;35.9;19.3;16.83;23.4;16.4;22.66
Apr 17, 2016;1:00 PM;16.16;16.16;19.27;16.86;25.12;19.91;35.65;19.27;14.97;12.1;15.6;18.47
Apr 17, 2016;2:00 PM;13.82;13.82;18.92;14.89;25.35;19.55;31.94;18.92;12.4;8.5;14.3;17.01
Apr 17, 2016;3:00 PM;12.52;12.52;18.52;13.58;25.35;18.41;30.32;18.52;12.02;7.03;13.8;17.46
Apr 17, 2016;4:00 PM;13.52;13.52;18.16;12.26;28.29;17.58;30.23;18.16;11.36;11.5;13.2;23
Apr 17, 2016;5:00 PM;16.16;16.16;18.81;14.8;28.94;18.2;30.33;18.81;15.07;22;15.1;22.57
Apr 17, 2016;6:00 PM;19.35;19.35;19.35;17.65;29.91;19.95;29.73;19.35;20.64;24.9;19.5;29.92
Apr 17, 2016;7:00 PM;21.19;20.51;20.51;21.19;31.78;21.19;36.07;20.51;23.78;31.78;22.6;35.26
Apr 17, 2016;8:00 PM;26.4;21.2;21.2;26.4;34.1;26.4;37.36;21.2;26.58;34.1;26.42;43.61
Apr 17, 2016;9:00 PM;29.65;21.29;21.29;29.65;30.14;29.65;35.19;21.29;27.19;30.14;25.95;33.31
Apr 17, 2016;10:00 PM;30.16;20.64;20.64;30.16;30.16;30.16;29.44;20.64;27.06;30.16;25.34;28.85
Apr 17, 2016;11:00 PM;27.25;19.93;19.93;27.25;29.6;27.25;26.7;19.93;25.08;21.62;22;22.85
Apr 18, 2016;12:00 AM;20.92;19.84;19.84;23.72;28.85;30.15;-;19.84;19.19;23.5;18.5;19.89
Apr 18, 2016;1:00 AM;20.9;19.61;19.61;20.9;27.04;20.9;-;19.61;17.99;26.6;17.8;17.85
Apr 18, 2016;2:00 AM;19.7;19.1;19.1;19.7;26.6;19.7;-;19.1;17.19;26.5;16.98;16.98
Apr 18, 2016;3:00 AM;18.9;18.9;18.9;18.9;28.75;18.9;-;18.9;17.09;26.6;17.12;17.12
Apr 18, 2016;4:00 AM;19;19;19;19;28.75;19;-;19;16.19;24.8;16.75;20.12
Apr 18, 2016;5:00 AM;20.6;20.54;20.54;20.6;29.95;20.6;29.42;20.54;19.67;29.95;18.82;29.95
Apr 18, 2016;6:00 AM;30;21.44;21.44;30;30;30;36.94;21.44;27.08;30;26.6;40.24
Apr 18, 2016;7:00 AM;37.06;22.46;22.46;37.06;37.06;37.06;46.08;22.46;31.61;37.06;30.5;51.19
Apr 18, 2016;8:00 AM;38.79;22.71;22.71;39.74;41.32;38.99;51.99;22.71;32.86;47.37;31.54;47.37
Apr 18, 2016;9:00 AM;29.27;22.46;22.46;41.51;41.69;32.99;53.38;22.46;29.69;50;28;50
Apr 18, 2016;10:00 AM;24.09;22.12;22.12;32.24;36.11;29;51.29;22.12;28.67;36.11;24.1;50.53
Apr 18, 2016;11:00 AM;23.28;21.85;21.85;29.71;32.51;27.44;50.44;21.85;28.06;39.1;22.3;40.24
Apr 18, 2016;12:00 PM;21.14;21.14;21.14;28.03;30.26;24.94;44.98;21.14;26.23;39.1;21;42.48
Apr 18, 2016;1:00 PM;20.7;20.7;20.7;26.74;30.25;29;43.31;20.7;24.98;37.33;20.9;37.33
Apr 18, 2016;2:00 PM;20.65;20.65;20.65;23.73;32.3;24.94;42.45;20.65;24.65;32.3;21.25;35.94
Apr 18, 2016;3:00 PM;20.49;20.49;20.49;21.8;33.68;23.77;39.55;20.49;24.43;33.68;20.6;34.23
Apr 18, 2016;4:00 PM;20.31;20.31;20.31;20.5;33.31;20.98;37.07;20.31;21.87;33.31;21.4;33.31
Apr 18, 2016;5:00 PM;20.94;20.7;20.7;21.05;32.3;21.59;37.09;20.7;23.58;32.3;23.3;33.04
Apr 18, 2016;6:00 PM;23.19;20.72;20.72;23.19;32.3;23.19;38.91;20.72;25.59;32.3;27;33.31
Apr 18, 2016;7:00 PM;25.62;20.67;20.67;25.62;35.02;25.62;43.33;20.67;26.75;35.02;30.82;39.93
Apr 18, 2016;8:00 PM;27.92;21.04;21.04;27.92;41.3;27.92;44.93;21.04;28.02;41.3;31.2;44.26
Apr 18, 2016;9:00 PM;29.03;20.92;20.92;29.22;34.3;29.04;37.01;20.92;27.02;34.3;29;34.65
Apr 18, 2016;10:00 PM;22.55;19.77;19.77;27;31.6;22.7;29.48;19.77;26.76;31.6;27.4;30.33
Apr 18, 2016;11:00 PM;19.31;19.09;19.09;26.49;29.74;21.99;27.37;19.09;24.47;26.57;23.35;25.63
Apr 19, 2016;12:00 AM;19.32;18.85;18.85;22.4;22.4;19.83;-;18.85;23.12;22.4;20.1;25.3
Apr 19, 2016;1:00 AM;18.69;17.15;17.15;19.69;19.84;19.37;-;17.15;22.15;19.84;19.1;23.42
Apr 19, 2016;2:00 AM;18.04;14.93;14.93;18.37;18.37;19.5;-;14.93;19.67;18.37;18.6;19.07
Apr 19, 2016;3:00 AM;17.49;15.5;15.5;17.84;17.84;19.16;-;15.5;19.24;17.84;16.81;18.22
Apr 19, 2016;4:00 AM;18.44;18.44;18.44;18.44;18.44;18.44;-;18.44;19.21;18.44;16.93;19.3
Apr 19, 2016;5:00 AM;19.8;19.27;19.27;19.8;22;19.8;27.52;19.27;20.48;22;18.79;22.95
Apr 19, 2016;6:00 AM;26.93;20.59;20.59;26.93;29.36;26.93;30.19;20.59;26.22;29.36;25;28.8
Apr 19, 2016;7:00 AM;29.99;22.06;22.06;30.41;32;30.07;33.41;22.06;30.74;32;30.3;34.64
Apr 19, 2016;8:00 AM;29.68;22.49;22.49;37.56;37.56;31.26;39.92;22.49;31.36;37.56;30.75;38.28
Apr 19, 2016;9:00 AM;21.96;21.96;21.96;36;36;38;41.09;21.96;30.15;36;26;36.62
Apr 19, 2016;10:00 AM;20.94;20.94;20.94;30.2;30.2;37.51;38.58;20.94;29.48;30.2;23.7;33.31
Apr 19, 2016;11:00 AM;20.42;20.42;20.42;27.83;27.83;33.05;38.83;20.42;28.22;27.83;22.7;30.97
Apr 19, 2016;12:00 PM;17.79;17.79;20.15;25;25;26.73;37.78;20.15;25.05;25;20.3;29.18
Apr 19, 2016;1:00 PM;15.62;15.62;20.06;23;23;26;35.11;20.06;24.15;23;19.3;29.72
Apr 19, 2016;2:00 PM;13.6;13.6;19.93;23;23;24.94;32.85;19.93;25.02;23;18.1;30
Apr 19, 2016;3:00 PM;13.68;13.68;19.87;19.61;25.4;24.94;28.39;19.87;21.11;25.4;16.9;29.91
Apr 19, 2016;4:00 PM;15.02;15.02;19.59;19.01;25.2;22.74;31.13;19.59;20;25.2;18.5;28.32
Apr 19, 2016;5:00 PM;19.24;19.24;19.62;20.5;26.7;22.5;31.38;19.62;20.09;26.7;20;30.48
Apr 19, 2016;6:00 PM;20.76;20.76;20.47;23.06;29.99;25.05;31.37;20.47;22.92;29.99;21.95;32.26
Apr 19, 2016;7:00 PM;23.99;20.89;20.89;24.5;34.92;24.95;34.7;20.89;24.34;34.92;24.01;37.9
Apr 19, 2016;8:00 PM;25.95;21.18;21.18;27.02;37.95;26.12;39.83;21.18;26.2;37.95;27.7;44.71
Apr 19, 2016;9:00 PM;24.87;21.17;21.17;30.5;32.6;25;28.87;21.17;25.47;32.6;24.9;36.6
Apr 19, 2016;10:00 PM;21.42;20.13;20.13;27;29.6;22.44;27.9;20.13;22.89;29.6;22.38;29.99
Apr 19, 2016;11:00 PM;19.33;19.33;19.33;24.09;24.49;20.06;23.96;19.33;24.13;24.49;19.38;27.47
Apr 20, 2016;12:00 AM;19.14;19.14;19.14;21.3;21.3;20.71;-;19.14;20.94;21.3;18;22.11
Apr 20, 2016;1:00 AM;18.85;18.85;18.85;19.06;19.06;19.5;-;18.85;19.72;19.06;17.23;19.08
Apr 20, 2016;2:00 AM;16.5;16.5;16.5;17.33;17.33;19.09;-;16.5;19.26;17.33;17.01;17.36
Apr 20, 2016;3:00 AM;17.49;17.49;17.49;17.49;17.49;17.49;-;17.49;18.66;17.49;17.22;17.55
Apr 20, 2016;4:00 AM;18.63;18.63;18.63;18.63;18.63;18.63;-;18.63;18.87;18.63;17.39;18.38
Apr 20, 2016;5:00 AM;20;20;20;20;20;20;-;20;20.45;20;18.51;21.66
Apr 20, 2016;6:00 AM;25.76;21.63;21.63;25.76;25.76;25.76;31.69;21.63;26.81;25.76;25.8;26.39
Apr 20, 2016;7:00 AM;30.55;23.13;23.13;30.55;30.55;30.55;32.86;23.13;30.58;30.55;30;31.79
Apr 20, 2016;8:00 AM;31.91;23.37;23.37;31.91;31.91;31.91;41.09;23.37;33.21;30.35;31.15;33.28
Apr 20, 2016;9:00 AM;26.44;23.28;23.28;31.13;31.13;28.53;42.32;23.28;30.99;31.13;25;29.4
Apr 20, 2016;10:00 AM;23.02;23.02;23.02;26.34;26.34;30.73;39.3;23.02;28.23;26.34;22.01;24.06
Apr 20, 2016;11:00 AM;22.43;22.43;22.43;23.99;23.99;27.41;40.66;22.43;26.28;23.99;20;23.5
Apr 20, 2016;12:00 PM;21.51;21.69;21.69;21.8;21.8;22.41;39.47;21.69;23.25;21.8;18.91;24.35
Apr 20, 2016;1:00 PM;20.49;21.56;21.56;21;21;22.27;38.14;21.56;22.23;21;19.01;23.41
Apr 20, 2016;2:00 PM;20.89;21.52;21.52;21.24;21.24;22.1;37.54;21.52;23.4;21.24;19;21.58
Apr 20, 2016;3:00 PM;21.57;21.57;21.57;21.57;21.57;21.57;32.49;21.57;23.57;21.57;19;24.97
Apr 20, 2016;4:00 PM;21.59;21.59;21.59;21.59;22.3;21.59;31.68;21.59;24.1;22.3;19.57;23.49
Apr 20, 2016;5:00 PM;22.89;22.16;22.16;22.89;24.3;22.89;32.08;22.16;25.08;24.3;22.5;27.19
Apr 20, 2016;6:00 PM;27.24;22.54;22.54;27.24;27.24;27.24;35.18;22.54;27.84;27.24;26.58;30.58
