"","P_E_DA","E_DA","P_E_RT","E_RT","P_R_PR","R_PR","P_R_RU","P_R_RD","R_RU","R_RD","P_E_RU","P_E_RD","E_RU","E_RD"
"4151",30,47210.75,49.2019230769231,780,17.8427380952381,583,6.53888888888889,2.08490740740741,1973,1904,37.5705976095618,8.555,125.5,-54.5
"4152",28.06,44722,40.7570114942529,783,17.8427380952381,583,6.53888888888889,2.08490740740741,1973,1904,36.7899347826087,6.97844155844156,115,-19.25
"4153",24.95,42777.5,34.1883370288248,1804,17.8427380952381,583,6.53888888888889,2.08490740740741,1973,1904,36.6078100263852,6.66028571428572,94.75,-17.5
"4154",23.95,41796.5,31.4551375827238,2871,17.8427380952381,583,6.53888888888889,2.08490740740741,1973,1904,37.0016616314199,6.15049180327869,165.5,-15.25
"4155",23.14,42013,32.3456243093923,1810,17.8427380952381,583,6.53888888888889,2.08490740740741,1973,1904,36.7119248826291,6.13456140350877,106.5,-14.25
"4156",22.97,43156.25,33.1042192103712,1697,17.8427380952381,583,6.53888888888889,2.08490740740741,1973,1904,36.5114516129032,6.10983606557377,93,-15.25
"4157",24.06,46072.75,30.6231431482425,1963,17.8427380952381,583,6.53888888888889,2.08490740740741,1973,1904,36.0571428571429,6.6241095890411,38.5,-18.25
"4158",29.98,53436.75,36.8160372093023,2150,17.8427380952381,583,6.53888888888889,2.08490740740741,1973,1904,36.324295532646,7.914296875,72.75,-32
"4159",40,59108,45.41,1935,17.8427380952381,583,6.53888888888889,2.08490740740741,1973,1904,36.9382472324723,6.29055555555556,135.5,-13.5
"4160",42,61719.25,51.5297577854671,578,17.8427380952381,583,3.07166666666667,0.32462962962963,1973,1904,37.0803085299456,-5.830625,137.75,-8
"4161",40,62643,43.7640314136126,191,17.8427380952381,583,5.529,0.584333333333333,1973,1904,36.1004,-4.98960784313725,50,-12.75
"4162",37.27,63919.25,35.9801862068966,1450,17.8427380952381,583,5.529,0.584333333333333,1973,1904,37.5525306122449,-6.07115384615385,245,-6.5
"4163",36.62,65131.5,38.5698306074766,3424,17.8427380952381,583,5.529,0.584333333333333,1973,1904,39.6485961043734,-5.9651724137931,680.25,-7.25
"4164",33.6,64106.75,39.5859263157895,1900,17.8427380952381,583,5.529,0.584333333333333,1973,1904,39.3109764503159,-5.96233333333333,435.25,-7.5
"4165",30.29,63389,39.0106150061501,813,17.8427380952381,583,5.529,0.584333333333333,1973,1904,37.1979788639366,-5.21173913043478,189.25,-11.5
"4166",28.94,62139.5,308.89652173913,23,17.8427380952381,583,5.529,0.584333333333333,1973,1904,36.0561379310345,-2.55283653846154,36.25,-52
"4167",28.93,61642.5,36.258771043771,1188,17.8427380952381,583,5.529,0.584333333333333,1973,1904,36.5396089385475,-5.18705882352941,89.5,-12.75
"4168",30.31,60239.75,35.3787070524412,2212,17.8427380952381,583,5.529,0.584333333333333,1973,1904,37.3647375504711,-5.54815789473684,185.75,-9.5
"4169",33.7,60109,36.9921120889301,2159,17.8427380952381,583,3.07166666666667,0.32462962962963,1973,1904,37.8433729433272,-5.50268292682927,273.5,-10.25
"4170",38.12,59689.25,41.6370886075949,2923,17.8427380952381,583,3.07166666666667,0.32462962962963,1973,1904,40.566762513312,-5.92275862068966,469.5,-7.25
"4171",39.8,59162,53.3368384687208,5355,17.8427380952381,583,3.07166666666667,0.32462962962963,1973,1904,47.1484390735146,-6.05392857142857,993,-7
"4172",38.3,56827,56.9759793351303,4452,17.8427380952381,583,6.53888888888889,2.08490740740741,1973,1904,37.1017752234994,5.68066666666667,195.75,-11.25
"4173",37.39,54524.25,54.8427960848287,3065,17.8427380952381,583,6.53888888888889,2.08490740740741,1973,1904,37.6053185035389,6.5065,247.25,-15
"4174",35.98,52206.25,50.8948120805369,4470,17.8427380952381,583,6.53888888888889,2.08490740740741,1973,1904,42.9615318416523,4.72423076923077,726.25,-6.5
"4175",30.35,47606,49.7493089302619,3169,17.8427380952381,583,6.53888888888889,2.08490740740741,1973,1904,38.4271807526218,6.097,405.25,-12.5
"4176",28.09,45086.25,51.8173920265781,602,17.8427380952381,583,6.53888888888889,2.08490740740741,1973,1904,36.557619047619,8.35538043478261,78.75,-46
"4177",25.64,43022,44.7541067761807,487,17.8427380952381,583,6.53888888888889,2.08490740740741,1973,1904,35.5792753623188,8.2416265060241,17.25,-41.5
"4178",24.38,42089.25,52.253108974359,624,17.8427380952381,583,6.53888888888889,2.08490740740741,1973,1904,36.1505882352941,8.65012605042017,42.5,-59.5
"4179",23.3,42299,6.5332298136646,-805,17.8427380952381,583,6.53888888888889,2.08490740740741,1973,1904,35.5923214285714,9.56713675213675,14,-117
"4180",23.24,43341.25,-1014.9885,-20,17.8427380952381,583,6.53888888888889,2.08490740740741,1973,1904,35.1980487804878,13.2767254901961,10.25,-127.5
"4181",24.14,46166,780.909722222222,36,17.8427380952381,583,6.53888888888889,2.08490740740741,1973,1904,35.7822857142857,11.6856748911466,17.5,-172.25
"4182",28.16,54055.5,-68.8081052631579,-190,17.8427380952381,583,6.53888888888889,2.08490740740741,1973,1904,36.0517073170732,9.58616600790514,30.75,-126.5
"4183",35.91,60180.5,42.0671065375303,1652,17.8427380952381,583,6.53888888888889,2.08490740740741,1973,1904,38.972632342277,8.08104761904762,344.75,-26.25
"4184",35.91,62892.75,54.3119362267493,5645,17.8427380952381,583,3.07166666666667,0.32462962962963,1973,1904,43.1016645924082,-6.6,803.5,-4
"4185",34.97,63476.75,42.9873858921162,2651,17.8427380952381,583,5.529,0.584333333333333,1973,1904,40.0582980524979,-5.80066666666667,590.5,-7.5
"4186",29.78,64730.5,37.3390773067332,1604,17.8427380952381,583,5.529,0.584333333333333,1973,1904,37.1460730593607,-5.30571428571429,164.25,-10.5
"4187",27.95,65624,43.8508800419068,3818,17.8427380952381,583,5.529,0.584333333333333,1973,1904,39.7795233892321,-5.399,566.5,-10
"4188",25.62,64854.5,41.4178553054662,3110,17.8427380952381,583,5.529,0.584333333333333,1973,1904,39.9828535353535,-5.55710526315789,396,-9.5
"4189",25.08,63966.75,42.9033609399076,5192,17.8427380952381,583,5.529,0.584333333333333,1973,1904,38.1984290657439,-5.94733333333333,361.25,-7.5
"4190",25.37,62583.5,43.2585303514377,2191,17.8427380952381,583,5.529,0.584333333333333,1973,1904,38.5463290229885,-4.0458904109589,348,-18.25
"4191",25.71,61565.5,36.65213878327,2104,17.8427380952381,583,5.529,0.584333333333333,1973,1904,37.1243062200957,-5.25695652173913,156.75,-11.5
"4192",27.31,60384,38.1118482010843,2029,17.8427380952381,583,5.529,0.584333333333333,1973,1904,37.9407642857143,-5.324375,350,-12
"4193",30.83,60498.75,40.5420817490494,1052,17.8427380952381,583,3.07166666666667,0.32462962962963,1973,1904,37.1241666666667,-4.4,162,-20.25
"4194",35.92,60276.25,45.18,2880,17.8427380952381,583,3.07166666666667,0.32462962962963,1973,1904,40.8443802345059,-5.89741935483871,597,-7.75
"4195",40.06,59477,51.4686091914305,5788,17.8427380952381,583,3.07166666666667,0.32462962962963,1973,1904,43.5873363544814,-6.0575,993,-7
"4196",38.04,57047.5,49.9215694822888,3670,17.8427380952381,583,6.53888888888889,2.08490740740741,1973,1904,39.346918112142,7.64915662650603,619.75,-20.75
"4197",32.72,54396.25,-191.747495219885,-523,17.8427380952381,583,6.53888888888889,2.08490740740741,1973,1904,36.3385384615385,30.5306912751678,32.5,-372.5
"4198",30.77,52185.75,47.4942406876791,1396,17.8427380952381,583,6.53888888888889,2.08490740740741,1973,1904,38.4684150943396,8.66511415525114,331.25,-54.75
"4199",26.99,47799.25,39.7991229331416,2782,17.8427380952381,583,6.53888888888889,2.08490740740741,1973,1904,38.3067519545131,6.41384615384615,351.75,-13
"4200",26.03,45619,35.0091705657167,2351,17.8427380952381,583,6.53888888888889,2.08490740740741,1973,1904,37.1377388535032,6.21425925925926,235.5,-13.5
"4201",24.56,43500.5,32.5340217785844,2755,17.8427380952381,583,6.53888888888889,2.08490740740741,1973,1904,37.299053030303,5.54975609756098,264,-10.25
"4202",24.08,42269.5,33.9684941794968,2663,17.8427380952381,583,6.53888888888889,2.08490740740741,1973,1904,38.2398690292758,5.94957446808511,324.5,-11.75
"4203",23.36,42303.25,37.1390335051546,776,17.8427380952381,583,6.53888888888889,2.08490740740741,1973,1904,36.2101117318436,7.34063829787234,44.75,-23.5
"4204",23.91,43125.25,35.9287870083959,4526,17.8427380952381,583,6.53888888888889,2.08490740740741,1973,1904,38.0689688888889,5.475,281.25,-10
"4205",26.43,45986,45.0427145085803,1923,17.8427380952381,583,6.53888888888889,2.08490740740741,1973,1904,35.4825,8.60429864253394,16,-55.25
"4206",31.86,53465.25,45.7740277777778,648,17.8427380952381,583,6.53888888888889,2.08490740740741,1973,1904,36.672131147541,9.319,61,-87.5
"4207",37.03,59961,39.4805657492355,3924,17.8427380952381,583,6.53888888888889,2.08490740740741,1973,1904,38.3622756071806,5.23676470588235,473.5,-8.5
"4208",38.84,63077.25,40.1056116830261,4177,17.8427380952381,583,3.07166666666667,0.32462962962963,1973,1904,40.116898006135,-5.97551724137931,652,-7.25
"4209",34.46,63616.25,59.6092676767677,5148,17.8427380952381,583,5.529,0.584333333333333,1973,1904,43.820114973994,-6.13,913.25,-6.75
"4210",31.96,64840.5,57.5601949280848,5284,17.8427380952381,583,5.529,0.584333333333333,1973,1904,40.7929548805662,-5.69888888888889,847.75,-9
"4211",30.01,65643,45.6653773072747,3684,17.8427380952381,583,5.529,0.584333333333333,1973,1904,39.7142408376963,-5.96862068965517,620.75,-7.25
"4212",29.93,64815.5,54.5327664134035,5133,17.8427380952381,583,5.529,0.584333333333333,1973,1904,39.13721169464,-5.71944444444444,461.75,-9
"4213",28.27,63291.25,50.7924342745862,1027,17.8427380952381,583,5.529,0.584333333333333,1973,1904,37.2770833333333,-4.47971014492754,114,-17.25
"4214",28.66,61701.75,40.790539257981,4636,17.8427380952381,583,5.529,0.584333333333333,1973,1904,39.1072300263389,-6.2348,569.5,-6.25
"4215",28.38,60784,54.7296675084175,4752,17.8427380952381,583,5.529,0.584333333333333,1973,1904,38.9950511124474,-2.9287037037037,415.75,-27
"4216",29.63,59952.5,1.65648407643312,-785,17.8427380952381,583,5.529,0.584333333333333,1973,1904,35.4211392405063,1.44968888888889,19.75,-225
"4217",31.65,59457,37.21,1860,17.8427380952381,583,3.07166666666667,0.32462962962963,1973,1904,37.3365969316597,-5.18346153846154,179.25,-13
"4218",34.98,59034.75,39.14,2410,17.8427380952381,583,3.07166666666667,0.32462962962963,1973,1904,39.1190196078431,-5.75235294117647,408,-8.5
"4219",35.53,58194.25,41.6219925971622,1621,17.8427380952381,583,3.07166666666667,0.32462962962963,1973,1904,37.8485185185185,-5.54261904761905,222.75,-10.5
"4220",34.95,55878.75,38.9867370721049,2746,17.8427380952381,583,6.53888888888889,2.08490740740741,1973,1904,39.277203898051,5.76918367346939,333.5,-12.25
"4221",33.28,53289.75,-15.8090816326531,-392,17.8427380952381,583,6.53888888888889,2.08490740740741,1973,1904,34.9233333333333,9.00479905437352,6,-105.75
"4222",34.12,51641,38.43,1850,17.8427380952381,583,6.53888888888889,2.08490740740741,1973,1904,37.2891981132075,6.2711320754717,159,-13.25
"4223",32.04,47582.75,37.4287128366562,2859,17.8427380952381,583,6.53888888888889,2.08490740740741,1973,1904,38.1206111484218,5.115625,372.25,-8
"4224",30.14,44428.75,44.4734187558032,5385,17.8427380952381,583,6.53888888888889,2.08490740740741,1973,1904,40.5397747572816,6.06837209302326,643.75,-10.75
"4225",28.97,41913.25,40.0527208756841,3837,17.8427380952381,583,6.53888888888889,2.08490740740741,1973,1904,38.0021744627054,6.58784615384615,197.75,-16.25
"4226",26.64,40531,38.588560111836,4292,17.8427380952381,583,6.53888888888889,2.08490740740741,1973,1904,36.7657960644007,5.716875,139.75,-12
"4227",24.28,40131.25,39.016699410609,3054,17.8427380952381,583,6.53888888888889,2.08490740740741,1973,1904,39.2444327429392,5.1696875,522.25,-8
"4228",23.35,40072.75,36.1309349890431,1369,17.8427380952381,583,6.53888888888889,2.08490740740741,1973,1904,37.0228010471204,6.00387755102041,191,-12.25
"4229",23,39921.5,34.6435116851168,1626,17.8427380952381,583,6.53888888888889,2.08490740740741,1973,1904,37.5596758893281,5.33,316.25,-9
"4230",24,41707,38.641017430077,2467,17.8427380952381,583,6.53888888888889,2.08490740740741,1973,1904,38.9235174287008,5.15878787878788,552.25,-8.25
"4231",26.93,45466.75,36.0837505882353,2125,17.8427380952381,583,6.53888888888889,2.08490740740741,1973,1904,38.5087363387978,5.42487179487179,366,-9.75
"4232",30.25,49694,41.1408724832215,596,17.8427380952381,583,3.07166666666667,0.32462962962963,1973,1904,36.9833667334669,-3.21526315789474,124.75,-28.5
"4233",32.96,52897,39.3146808510638,470,17.8427380952381,583,3.07166666666667,0.32462962962963,1973,1904,36.2696984924623,-3.36950354609929,49.75,-35.25
"4234",33.86,54727,33.5253306288032,2465,17.8427380952381,583,3.07166666666667,0.32462962962963,1973,1904,37.4266024096386,-5.54166666666667,207.5,-10.5
"4235",32.95,55631,33.5972902270484,2026,17.8427380952381,583,3.07166666666667,0.32462962962963,1973,1904,36.3493918918919,-5.18905660377358,74,-13.25
"4236",30.06,54725.25,42.9340185676393,754,17.8427380952381,583,3.07166666666667,0.32462962962963,1973,1904,37.7421313672922,-3.17970588235294,186.5,-34
"4237",27.81,52785.5,43.988793039615,2701,17.8427380952381,583,3.07166666666667,0.32462962962963,1973,1904,39.6189128305583,-5.68085714285714,510.5,-8.75
"4238",25.08,51151.75,35.7145125628141,995,17.8427380952381,583,3.07166666666667,0.32462962962963,1973,1904,37.3671091811414,-5.34914893617021,201.5,-11.75
"4239",24.43,50619.75,37.3707777777778,630,17.8427380952381,583,3.07166666666667,0.32462962962963,1973,1904,37.0528109452736,-3.90670103092783,100.5,-24.25
"4240",24.43,50093.25,37.2707549504951,2424,17.8427380952381,583,3.07166666666667,0.32462962962963,1973,1904,39.0231967627719,-5.56948717948718,494.25,-9.75
"4241",27.31,50018.75,39.8163111373011,3394,17.8427380952381,583,3.07166666666667,0.32462962962963,1973,1904,40.7613624186759,-6.24375,653.25,-6
"4242",29.42,50470,45.6777913162863,5827,17.8427380952381,583,3.07166666666667,0.32462962962963,1973,1904,38.0750818598559,-5.83121212121212,381.75,-8.25
"4243",30.53,50366.5,59.1897211993688,1901,17.8427380952381,583,3.07166666666667,0.32462962962963,1973,1904,36.9767085953878,-4.46746666666667,119.25,-18.75
"4244",29.8,48259.5,32.5254691462384,1183,17.8427380952381,583,6.53888888888889,2.08490740740741,1973,1904,36.4090188679245,6.30423728813559,66.25,-14.75
"4245",28.81,46478,28.4723678792038,1457,17.8427380952381,583,6.53888888888889,2.08490740740741,1973,1904,36.3950328947368,6.10689655172414,76,-14.5
"4246",29.61,46405.75,45.2484934621944,3518,17.8427380952381,583,6.53888888888889,2.08490740740741,1973,1904,36.9989381933439,6.08814814814815,157.75,-13.5
"4247",27.02,42925.5,37.1492074592075,429,17.8427380952381,583,6.53888888888889,2.08490740740741,1973,1904,35.8796428571429,7.62243243243243,28,-27.75
"4248",17.29,38463.25,-85.257104622871,-411,17.8427380952381,583,6.53888888888889,2.08490740740741,1973,1904,36.32,18.6540873786408,30.75,-257.5
"4249",12.78,36503.75,-37.7377205882353,-136,17.8427380952381,583,6.53888888888889,2.08490740740741,1973,1904,36.0815584415584,8.02880281690141,38.5,-35.5
"4250",14.25,35394.25,-15.4107221006565,-457,17.8427380952381,583,6.53888888888889,2.08490740740741,1973,1904,36.1918543046358,8.81496621621622,37.75,-74
"4251",13.35,35006,-12.6363394683027,-489,17.8427380952381,583,6.53888888888889,2.08490740740741,1973,1904,35.9574444444444,10.8592537313433,22.5,-117.25
"4252",13.08,34961,-48.2581407035176,-398,17.8427380952381,583,6.53888888888889,2.08490740740741,1973,1904,35.5348780487805,13.7458689839572,10.25,-187
"4253",12.43,34719.75,35.1854668049793,964,17.8427380952381,583,6.53888888888889,2.08490740740741,1973,1904,36.8271935007386,6.230625,169.25,-16
"4254",11.53,35519.5,34.196251874063,667,17.8427380952381,583,6.53888888888889,2.08490740740741,1973,1904,36.5410071942446,5.72978723404255,104.25,-11.75
"4255",12.63,38168.25,33.9261325966851,543,17.8427380952381,583,6.53888888888889,2.08490740740741,1973,1904,35.8884158415842,8.33361111111111,25.25,-45
"4256",13.46,41881,-25.9291446257738,-3554,17.8427380952381,583,3.07166666666667,0.32462962962963,1973,1904,34.85,33.2609887313704,2.75,-687.75
"4257",13.51,45020.25,-42.63035818409,-2401,17.8427380952381,583,3.07166666666667,0.32462962962963,1973,1904,34.9775,40.2554215686274,5,-510
"4258",9.79,47881,-33.590060189166,-2326,17.8427380952381,583,3.07166666666667,0.32462962962963,1973,1904,34.8863157894737,12.3300293944738,4.75,-425.25
"4259",12.86,50185,-27.5818694362018,-337,17.8427380952381,583,3.07166666666667,0.32462962962963,1973,1904,34.8721052631579,-0.635557522123894,4.75,-141.25
"4260",12.08,49828.25,126.85452173913,230,17.8427380952381,583,3.07166666666667,0.32462962962963,1973,1904,37.8549367088608,0.0262761506276151,177.75,-119.5
"4261",9.29,47883,39.1838971428571,875,17.8427380952381,583,3.07166666666667,0.32462962962963,1973,1904,37.3593415178571,-5.66783783783784,224,-9.25
"4262",8.05,46469.75,37.5460070671378,1415,17.8427380952381,583,3.07166666666667,0.32462962962963,1973,1904,37.7731255127153,-4.63525423728814,304.75,-14.75
"4263",9.19,45763.5,-11.3712808988764,-890,17.8427380952381,583,3.07166666666667,0.32462962962963,1973,1904,36.7916666666667,-0.732327790973872,51,-105.25
"4264",11.67,45416.25,104.853333333333,81,17.8427380952381,583,3.07166666666667,0.32462962962963,1973,1904,36.4966326530612,-2.95036144578313,73.5,-41.5
"4265",15.79,45925,-28.0758333333333,-384,17.8427380952381,583,3.07166666666667,0.32462962962963,1973,1904,36.3475688073394,0.159079861111111,54.5,-144
"4266",23.76,47002.75,-9.27921106557377,-1952,17.8427380952381,583,3.07166666666667,0.32462962962963,1973,1904,35.6490384615385,5.63413612565445,13,-334.25
"4267",26.79,47431.25,0.553167125171939,-2908,17.8427380952381,583,3.07166666666667,0.32462962962963,1973,1904,34.87625,1.30283707865169,4,-267
"4268",29.97,46639.5,395.1328125,64,17.8427380952381,583,6.53888888888889,2.08490740740741,1973,1904,36.8131608133087,8.18807692307692,135.25,-39
"4269",28.46,45538.5,35.8599153976311,591,17.8427380952381,583,6.53888888888889,2.08490740740741,1973,1904,36.6165764023211,5.96642857142857,129.25,-14
"4270",31.91,45893,39.4716578349735,2642,17.8427380952381,583,6.53888888888889,2.08490740740741,1973,1904,37.3987737843552,6.06367346938775,236.5,-12.25
"4271",28.12,42126.75,45.3168155339806,515,17.8427380952381,583,6.53888888888889,2.08490740740741,1973,1904,36.5068615384615,8.06124137931035,81.25,-36.25
"4272",24.1,39737.5,37.043125,608,16.4914880952381,583,6.39657407407407,2.11601851851852,1973,1904,35.2395555555556,7.16093023255814,11.25,-21.5
"4273",20.99,38106,33.6183859134263,1363,16.4914880952381,583,6.39657407407407,2.11601851851852,1973,1904,37.3549646393211,6.93627906976744,176.75,-10.75
"4274",19.04,37466.75,33.9162340966921,393,16.4914880952381,583,6.39657407407407,2.11601851851852,1973,1904,36.4750273224044,8.56287128712871,45.75,-50.5
"4275",16.29,37829.5,-0.834778012684989,-1419,16.4914880952381,583,6.39657407407407,2.11601851851852,1973,1904,35.7959574468085,13.3197388465724,11.75,-229.75
"4276",16.12,39478.75,5.46478859390364,-2034,16.4914880952381,583,6.39657407407407,2.11601851851852,1973,1904,34.8931578947368,12.2354867256637,4.75,-226
"4277",19.02,43252,-7.41073429541596,-2356,16.4914880952381,583,6.39657407407407,2.11601851851852,1973,1904,34.9246666666667,23.4015795454545,3.75,-440
"4278",27.75,51894,57.7665102040816,490,16.4914880952381,583,6.39657407407407,2.11601851851852,1973,1904,35.9969911504425,9.59755,28.25,-100
"4279",33.07,58506.25,36.0292710472279,1948,16.4914880952381,583,6.39657407407407,2.11601851851852,1973,1904,37.3322205438066,5.14636363636364,165.5,-5.5
