"","P_E_DA","E_DA","P_E_RT","E_RT_total","P_R_REG_a","P_R_REG_d","R_REG_a","R_REG_d","delta_REG_p","delta_REG_n"
"7103",23.483078,67313,21.880506,6042.909,34.61568,52.21656,246,201.7,0,0.00984285714285714
"7104",22.163904,64616,19.300682,5050.621,18.95872,30.3424,125.6,187.9,0.344961904761905,0
"7105",21.41893,61990,20.107395,4271.77499999999,10.87046,13.2254,146.3,187.9,0.0938222222222222,0
"7106",21.078257,60440,19.527949,3446.969,10.557,13.365,135.8,187.9,0,0.0397015873015873
"7107",21.0852,60271,17.959657,2084.24,5.08245,7.719,135.9,187.9,0,0.32144126984127
"7108",20.898433,60356,19.08405,1288.649,6.2745,6.2745,134.9,187.9,0,0.0920412698412698
"7109",21.158302,62161,19.752579,-448.436999999998,10.368,14.832,215.4,203.7,0,0.172042857142857
"7110",21.667404,64556,21.758064,-1843.245,12.14735,17.25075,266.4,160.8,0.0626071428571428,0
"7111",23.052158,66873,21.243609,-1766.058,11.99588,25.024,276.2,160.9,0,0.218585714285714
"7112",24.590494,71136,21.275368,-3122.285,11.57793,18.7278,224.7,204.4,0,0.135916666666667
"7113",24.456713,72525,21.596952,-2019.023,13.38155,28.8197,224.3,204.7,0,0.0592785714285714
"7114",23.784976,71638,21.738276,36.3310000000056,8.82942,13.3827,224.1,205.1,0,0.0180714285714286
"7115",23.717454,70315,21.69129,1453.137,12.08696,22.68904,204,205.2,0,0.103945238095238
"7116",23.802548,70657,21.339465,852.994999999995,26.50803,45.3357,193.7,205.3,0.00129047619047619,0
"7117",23.268117,69980,19.943259,1451.7,28.6,43.186,193.6,205.2,0,0.000361904761904758
"7118",23.036325,69633,20.395321,1363.731,34.83648,62.97312,193.9,205.3,0.00273571428571428,0
"7119",22.498672,69265,20.996206,1298.98,7.80216,8.24064,194,205.1,0,0.040847619047619
"7120",22.98198,70218,22.114439,292.069000000003,20.29111,36.02542,194.1,205.1,0,0.0304261904761905
"7121",23.531913,71235,22.412884,544.479999999996,14.2051,28.6013,265.8,160.9,0,0.338747619047619
"7122",29.146974,78284,35.375436,-4978.781,24.93,28.6155,251.4,160.9,0.4255,0
"7123",29.669492,79415,40.258459,-2640.425,38.32518,56.01126,251.5,160.9,0,0.261483333333333
"7124",27.574075,76847,26.283791,3500.95699999999,21.5943,21.5943,251.5,160.9,0,0.217840476190476
"7125",25.293627,73763,21.633305,5261.69,42.9968,77.924,199.2,205.2,0,0.137766666666667
"7126",23.040547,69572,20.10694,5985.30100000001,41.21412,72.05084,200.1,205.2,0,0.145095238095238
"7127",22.101766,65025,17.250633,6191.17600000001,34.0116,50.0388,200.1,205.2,0,0.197054761904762
"7128",21.172635,63011,19.067141,3804.22900000001,7.0224,8.45856,120.2,187.7,0.327660317460317,0
"7129",20.980828,61832,19.507501,1952.872,7.3603,7.80886,120.6,170.1,0.0838507936507936,0
"7130",20.588207,60030,18.999904,1554.514,5.808,5.808,120.7,170.1,0,0.0211365079365079
"7131",20.558225,59844,18.462697,896.156999999999,3.6936,3.9026,120.8,170.1,0,0.539711111111111
"7132",21.107282,61808,19.188009,-1067.857,4.4499,4.4499,120.8,170.1,0,0.312542857142857
"7133",23.041456,66809,48.365688,-4718.409,70.56672,85.09032,207,183.7,0,0.307426190476191
"7134",35.734756,79011,23.638539,-12057.264,18.5373,27.7254,331.2,134.4,0,0.655961904761905
"7135",36.339886,81838,72.552531,-6262.266,94.32279,113.57937,331.3,134.4,0,0.350569047619048
"7136",32.630112,82095,22.931418,-560.979000000007,5.41086,5.70297,277.9,184,0,0.334728571428571
"7137",33.291052,82607,24.511049,-399.747000000003,0.5874,0.5874,277.6,184.5,0,0.00389761904761905
"7138",36.064076,82657,66.479598,-328.698000000004,76.04872,77.68632,224.8,204.7,0,0.2722
"7139",35.933509,81764,26.699173,876.327000000005,12.53921,14.24,224.3,204.4,0.028752380952381,0
"7140",36.042911,82187,27.705867,758.195000000007,21.02872,24.97784,224.3,204.4,0.0102880952380952,0
"7141",35.211103,81449,28.554996,1515.148,27.432,43.0245,224.5,204.4,0,0.0387380952380952
"7142",32.237705,80467,29.190501,2331.353,29.05721,48.36377,224.4,204.4,0,0.0967571428571429
"7143",30.577449,80104,23.983033,2328.583,21.1761,34.0641,225,204.4,0,0.166202380952381
"7144",29.673219,80126,24.048573,1757.283,9.2828,10.42544,217.9,204.4,0,0.0466928571428571
"7145",29.449338,80490,34.356876,1436.592,35.25327,53.9139,305.6,157.4,0,0.23057380952381
"7146",38.444534,85800,28.306396,-3078.228,4.203,4.203,312.5,157.1,0,0.39125
"7147",40.131587,86411,30.41388,-958.853000000003,11.191,11.191,312.5,157.1,0,0.285419047619048
"7148",35.665213,84622,31.883824,3382.605,12.5223,12.5223,312.6,157.1,0.0138142857142857,0
"7149",29.805666,80287,27.092395,5982.246,34.9948,67.3908,227.3,204.7,0,0.122147619047619
"7150",25.739351,75699,23.098611,6820.011,42.0784,76.8978,226.7,204.9,0,0.127828571428571
"7151",23.319617,70724,18.718163,6024.459,27.9357,46.71378,226.8,204.9,0.132914285714286,0
"7152",22.617358,66950,18.865119,4479.21799999999,3.73282,4.1587,56.2,179.4,0.0582952380952381,0
"7153",22.417011,65584,20.558316,2131.446,6.5781,7.038,97.8,179.4,0.101644444444444,0
"7154",21.931375,64352,20.13752,1264.577,2.4924,2.4924,56.2,179.4,0,0.227212698412698
"7155",21.975382,64303,20.376123,361.616000000002,3.2806,3.2806,56.2,179.4,0,0.1188
"7156",22.691969,66666,20.492285,-1881.522,5.95584,6.41456,55.2,179.4,0,0.422555555555556
"7157",27.519565,74666,21.712317,-8149.143,4.91996,7.09888,211.1,197.9,0,0.413704761904762
"7158",42.621562,87144,25.515284,-15769.626,5.5986,5.5986,261.4,150.8,0,0.05805
"7159",45.264571,88468,30.057654,-7969.655,6.627,6.627,274.1,150.8,0,0.297420968948747
"7160",40.102405,85869,25.144556,590.758000000002,0.594,0.594,206.7,198.2,0,0.13132619047619
"7161",36.665935,84941,25.85621,1571.868,0.5394,0.5394,206.3,198.5,0.0383071428571429,0
"7162",38.286818,84946,35.85365,653.009999999995,23.5963,23.5963,206.2,198.4,0,0.121754761904762
"7163",35.251957,83577,32.411796,1570.29399999999,25.74054,29.55726,206.4,198.4,0,0.0973738095238095
"7164",35.403259,83163,25.396787,1521.27099999999,21.36768,24.99003,207.2,198.4,0,0.38925
"7165",34.243156,82742,27.577388,1025.36599999999,23.08852,26.56654,207.4,198.3,0,0.0177452380952381
"7166",31.749125,81818,26.227064,1473.613,22.1904,25.70388,200.9,198.2,0,0.0316166666666667
"7167",29.384362,81167,24.6106,1267.383,20.0018,23.7601,200.1,198.3,0,0.0910047619047619
"7168",30.748097,81592,25.881542,237.570000000007,10.773,10.773,200.1,198.3,0.0146095238095238,0
"7169",31.262604,82163,27.395814,-103.328999999998,15.4869,25.1009,254.8,150.8,0,0.243557142857143
"7170",41.575401,88683,40.57396,-5349.027,17.0934,17.0934,303.6,150.8,0,0.0981285714285714
"7171",44.979802,89476,33.335233,-2476.44100000001,6.8064,6.8064,303.6,150.8,0,0.498611904761905
"7172",38.633615,86688,35.151218,2910.94500000001,8.6541,8.6541,303.7,150.8,0,0.0671309523809524
"7173",31.548799,82446,30.84081,5647.61599999999,41.90368,68.0953,211.3,197.5,0,0.225478571428571
"7174",27.178017,78129,22.945802,6668.473,32.79828,56.92084,211.4,197.5,0,0.266002380952381
"7175",24.720524,73424,22.452764,6017.63,35.77144,72.96336,169.8,197.5,0,0.082847619047619
"7176",23.273486,69387,22.023406,4975.93700000001,35.98056,53.7504,118.4,177.5,0,0.207742857142857
"7177",23.080865,67757,23.051439,2734.882,7.189,7.189,118.5,177.5,0,0.000600000000000001
"7178",22.690784,66680,21.687514,1832.57000000001,12.3273,27.342,117.4,177.5,0,0.163673015873016
"7179",22.661983,67090,21.609646,625.884000000005,52.90992,61.7526,117.5,177.5,0.0151111111111111,0
"7180",23.24916,69381,22.1187,-1543.30100000001,30.1476,56.2548,117.4,177.5,0,0.351520634920635
"7181",28.612058,76643,23.200793,-6949.102,32.9296,54.4192,201.4,195.9,0.0155,0
"7182",44.226805,88643,32.83615,-13654.218,17.73664,18.86668,351.9,146.8,0,0.0967976190476191
"7183",47.584673,90159,29.052129,-6141.967,17.253,17.9982,362.3,146.8,0,0.376838095238095
"7184",40.283035,88837,28.701239,856.732999999993,15.55611,18.73299,325.5,196.3,0.0299761904761905,0
"7185",36.553605,87149,29.79346,2594.584,10.9018,10.9018,235.1,196.7,0,0.412278571428571
"7186",36.841252,87653,26.613281,659.255999999994,8.9354,8.9354,215,198.8,0.050447619047619,0
"7187",32.95716,85948,29.3762,1078.40300000001,69.30074,107.14532,210.7,194.4,0,0.0557047619047619
"7188",33.431808,85349,28.522088,554.747000000003,50.39398,78.40378,206.6,196.5,0,0.0367071428571429
"7189",32.134852,83889,27.206478,967.449999999997,24.6155,46.70302,209.3,197.4,0,0.129359523809524
"7190",30.52597,82409,26.056262,1576.31299999999,23.9148,35.0532,207.4,196.4,0,0.0838690476190476
"7191",29.47871,81823,27.203962,1421.959,44.6173,75.87034,207,196.4,0.0028,0
"7192",30.131089,82133,27.626925,683.842000000004,30.6406,44.5372,207.3,196.5,0,0.112590476190476
"7193",30.423235,82617,25.80611,1039.73299999999,48.98535,85.3383,244.6,146.8,0.00315,0
"7194",39.808379,88713,29.427617,-3228.178,13.50622,16.19254,362.3,146.8,0,0.08295
"7195",42.249941,89097,35.26611,213.324999999997,8.1747,8.1747,275.8,146.8,0,0.18697619047619
"7196",36.960721,87525,27.358778,3116.697,0.0282,0.0282,275.8,146.8,0,0.16112380952381
"7197",33.117818,82319,29.530113,6624.622,13.59944,14.25448,200.3,196.7,0,0.162333333333333
"7198",26.099135,78065,22.369966,7260.011,12.2577,12.2577,200.1,196.9,0,0.40025
"7199",23.886855,72479,21.130427,7096.996,24.05937,38.47025,200,196.9,0,0.00183095238095238
"7200",21.938901,68141,20.829147,5876.253,5.26524,5.50884,50,172.2,0.0799555555555556,0
"7201",22.039369,66193,20.641407,3767.662,3.933,3.933,61.3,172.2,0.480057142857143,0
"7202",21.609839,65314,19.997782,2430.208,4.26244,4.76476,49.1,172.2,0,0.0160952380952381
"7203",21.579271,65467,20.034686,981.744999999995,3.51072,5.64512,63,172.3,0,0.197577777777778
"7204",22.267285,67150,21.407248,-840.884999999995,6.01224,6.27732,108.6,172.2,0,0.313812698412698
"7205",24.942548,73077,22.886103,-5419.42600000001,11.71352,15.8613,223.3,192.1,0,0.0961571428571429
"7206",37.354515,85245,27.164794,-12881.645,6.885,6.885,343.6,143,0,0.0364785714285714
"7207",39.761224,87147,33.877823,-6278.576,7.4354,7.4354,343.7,143,0,0.124202380952381
"7208",36.842191,85714,32.239987,958.441000000006,4.8867,4.8867,242.2,192.6,0.0233738095238095,0
"7209",35.887854,85183,34.622128,2328.375,6.8634,6.8634,201.6,182.3,0,0.0821833333333333
"7210",37.638186,85793,27.88219,1978.43799999999,19.9692,23.24408,201,182.1,0,0.0364380952380952
"7211",34.992121,84406,50.212776,3502.024,68.427,87.9003,199.4,192.6,0,0.109785714285714
"7212",34.175722,84505,33.694899,3142.281,13.1376,13.1376,200.3,192.8,0,0.0730119047619048
"7213",32.755597,83985,39.97514,2962.329,25.6029,25.6029,198.9,192.7,0,0.163821428571429
"7214",30.535901,82832,31.780852,3906.772,16.16706,16.5165,198.9,192.6,0,0.0681880952380952
"7215",28.636831,81848,28.641255,4192.395,10.521,10.9044,199.9,192.6,0,0.102788095238095
"7216",29.469166,82164,35.216299,3469.573,15.5155,15.5155,200.3,192.6,0.0433904761904762,0
"7217",29.704799,82563,38.058231,3471.66499999999,24.6744,29.3296,237.3,143,0,0.109628571428571
"7218",37.023677,87374,27.417758,-478.002999999997,1.0974,1.0974,279.3,143,0,0.352847619047619
"7219",39.660204,87256,37.378861,1828.458,11.9756,11.9756,269,143,0,0.100695238095238
"7220",34.712179,84655,35.196578,5343.565,7.659,7.659,269,143,0,0.167954761904762
"7221",28.906194,81368,28.280254,7023.736,10.0464,10.0464,192.5,192.6,0,0.284802380952381
"7222",25.014529,74650,27.349158,9897.98699999999,14.16795,16.03845,192.9,192.9,0,0.251516666666667
"7223",22.99512,68958,21.515308,9953.765,14.15141,37.26905,208.9,192.7,0,0.311254761904762
"7224",22.028772,65533,20.603773,7800.893,5.697,5.697,63.2,177,0,0.0773301587301587
"7225",21.935664,63856,21.580428,5194.15300000001,4.644,4.644,71.5,177,0.197463492063492,0
"7226",21.041277,62610,20.575405,3932.45600000001,5.5893,5.5893,73.6,177,0,0.291149206349206
"7227",21.028195,62807,21.057005,2535.921,4.581,4.581,71.5,177,0.0490380952380952,0
"7228",21.39176,65047,20.552214,203.470999999998,16.05058,22.0129,71.6,177,0,0.0244666666666667
"7229",23.329729,70595,21.285165,-3901.266,15.26154,20.37714,177,195.4,0.0539619047619048,0
"7230",32.24344,81888,38.479354,-10674.521,20.5068,20.5068,285.2,146.3,0,0.141509523809524
"7231",34.843929,85907,27.141417,-6098.072,4.9256,4.9256,285.2,146.3,0,0.678078571428571
"7232",31.292121,84227,26.237252,1397.572,3.2108,3.2108,248.5,196,0,0.33432380952381
"7233",32.257538,84296,25.502891,1721.822,1.4507,1.4507,226.8,196.3,0,0.101369047619048
"7234",32.140469,85190,35.11238,268.938999999998,12.3004,12.3004,234,196.8,0.0356119047619048,0
"7235",32.009398,83537,27.361382,1648.75599999999,11.6564,15.3272,237.4,196.2,0,0.205378571428571
"7236",29.758176,82543,23.615086,1870.254,5.474,8.05,237,196.2,0,0.293190476190476
"7237",29.367922,81890,25.733285,1249.58100000001,15.5519,19.63325,285.7,196,0,0.0984428571428571
"7238",27.733067,80665,24.624933,1902.93700000001,14.35392,19.85145,285.8,196.1,0.0390642857142857,0
"7239",26.774993,79509,23.388623,1992.935,10.0924,14.1772,286.2,196.2,0,0.0900119047619048
"7240",26.753378,79638,25.114013,1126.298,13.19514,16.37244,286.2,196.1,0,0.0209547619047619
"7241",27.920909,80876,25.025347,-73.3899999999994,26.0586,47.9034,323,146.3,0,0.0775452380952381
"7242",32.356941,84412,25.265055,-2974.535,14.6489,27.5145,293.6,146.3,0,0.457152380952381
"7243",30.977678,84281,25.999776,-262.862999999998,6.4821,6.4821,295.3,146.3,0,0.451707142857143
"7244",29.191368,83181,25.676391,2334.092,6.264,6.7608,295.3,146.3,0.128966666666667,0
"7245",26.942499,79154,25.579687,4867.308,13.82472,23.37608,241.9,196.1,0,0.0882428571428572
"7246",23.891141,74465,22.697591,6912.192,26.5662,46.2762,241.9,196.1,0,0.0467166666666667
"7247",22.327537,70056,21.777105,7659.486,22.8914,47.5424,241.9,196,0,0.154930952380952
"7248",22.212559,65285,24.025146,7861.376,18.90452,32.42458,143.8,166.1,0.270231746031746,0
"7249",21.188929,62525,21.780533,6626.639,12.34415,15.52915,143.8,166.1,0,0.00817142857142858
"7250",20.415729,61376,20.222756,5321.09600000001,30.44744,53.97704,154.3,166.1,0,0.306552380952381
"7251",20.117767,60984,19.864762,4437.927,13.23535,17.09775,154.4,166.1,0,0.159787301587302
"7252",20.230052,61889,21.093233,2952.428,62.05661,86.07266,143.9,166.1,0.0554222222222222,0
"7253",21.06601,63931,21.594702,1357.657,55.3195,84.46232,226,187.1,0,0.10625
"7254",22.176761,68391,28.39059,-1395.39999999999,52.8948,90.63432,257.2,134.5,0.0508023809523809,0
"7255",23.903133,71259,27.973166,-807.645999999993,79.31646,122.43662,257.2,134.5,0,0.0496214285714286
"7256",25.852813,74133,26.219799,-37.929999999993,19.1646,23.46435,225.9,187.2,0,0.0291309523809524
"7257",26.604579,76472,23.915527,-75.1190000000061,26.32881,40.75254,225.4,187.6,0.0410428571428572,0
"7258",27.293127,76081,24.620514,1285.156,8.289,8.289,225.3,187.7,0.0586809523809524,0
"7259",26.978232,74879,25.042146,2343.185,20.3931,34.5891,225.2,187.9,0,0.0932714285714286
"7260",26.658463,73761,25.06694,2403.505,11.68024,16.1524,225.2,188,0,0.00474761904761905
"7261",26.740252,73251,30.48311,1819.66899999999,59.72912,88.05104,225.3,188,0.019552380952381,0
"7262",26.306019,73203,25.426638,1021.887,23.0634,28.179,225.4,187.9,0,0.0170714285714286
"7263",26.086384,72857,27.31325,1060.107,18.0423,22.5135,225.4,187.9,0,0.133204761904762
"7264",26.773017,73533,47.6809,457.392000000007,77.00631,112.76853,225.5,187.7,0,0.0808761904761905
"7265",27.925676,74617,25.176297,248.634999999995,16.12502,19.72774,257.3,134.5,0,0.378195238095238
"7266",36.039916,77598,87.486313,-1727.177,79.09356,80.43126,257.4,134.5,0,0.0126571428571429
"7267",34.430763,78099,24.757327,430.729999999996,8.84058,9.73059,257.4,134.5,0,0.279807142857143
"7268",30.158062,76583,23.877804,3068.86500000001,5.98,5.98,257.5,134.5,0,0.0666166666666667
"7269",27.695854,74198,23.564367,3858.103,43.0056,66.7575,224.5,188,0,0.0106261904761905
"7270",24.466511,69573,22.865136,5727.84600000001,60.4755,87.31434,224.4,187.9,0.0153904761904762,0
"7271",22.352941,64518,19.990076,7277.446,38.2365,83.8593,224.4,187.7,0,0.0872095238095238
"7272",21.393516,61861,17.598333,5800.88,29.61992,51.87072,140.7,164.8,0,0.188130158730159
"7273",20.362979,60063,18.608769,3835.202,16.35634,20.12374,140.7,164.8,0,0.114663492063492
"7274",17.892716,58549,16.888253,2704.682,26.6432,48.5208,140.7,164.8,0.075431746031746,0
"7275",17.011567,57713,16.700722,1909.123,17.48025,20.6295,140.9,161.5,0,0.0303015873015873
"7276",17.268567,57943,15.630284,642.404000000002,17.1405,20.142,141,161.5,0,0.00375873015873016
"7277",18.236819,58532,16.734207,-86.635000000002,15.11901,19.01478,226.6,182.5,0,0.0985833333333333
"7278",20.234204,60593,18.312328,-1482.533,13.9463,19.1172,258.1,131.5,0,0.0231833333333333
"7279",21.351066,63532,19.196577,-2494.62,38.2958,74.96792,258.2,131.5,0,0.0683809523809524
"7280",23.096718,67007,20.90151,-3370.891,24.65362,39.06894,226,183.1,0.0243357142857143,0
"7281",24.60636,70153,22.307108,-3851.25900000001,13.2572,17.204,225.7,183.3,0.0117595238095238,0
"7282",25.490345,71911,23.064448,-2965.03599999999,42.63072,67.76088,225.6,183.5,0,0.0220809523809524
"7283",25.807437,73284,23.029751,-2592.772,62.72288,108.10096,225.4,183.8,0.0889595238095238,0
"7284",26.32404,74000,24.953756,-1833.92200000001,45.0711,90.8388,225.3,183.8,0.00875952380952381,0
"7285",27.340541,74622,25.527026,-1207.41899999999,23.03588,47.95868,225.4,183.8,0,0.219080952380952
"7286",28.026042,74938,24.494203,-730.938999999998,13.1008,29.2468,225.4,183.7,0,0.179954761904762
"7287",28.386275,75299,24.802895,-484.968999999997,62.40057,95.64385,225.6,183.5,0.0151571428571429,0
"7288",30.465725,75928,26.250727,-683.702000000005,32.99842,58.4038,225.5,183.7,0.0607071428571429,0
"7289",31.958272,77199,25.753044,-699.313999999998,0.5005,0.5005,258.1,131.5,0,0.0245880952380952
"7290",37.586032,80236,55.386414,-2170.428,33.896,33.896,258.1,131.5,0,0.146509523809524
"7291",37.507997,80235,28.397421,912.119000000006,1.482,1.482,258.1,131.5,0,0.18872619047619
"7292",34.677032,78014,28.91687,4421.257,10.38255,14.43335,258,131.5,0,0.112804761904762
"7293",28.60812,75651,24.960593,5147.005,34.9258,66.10695,225.4,183.6,0,0.0629285714285714
"7294",24.171851,70533,22.288426,6751.901,19.2195,33.9291,225.3,183.7,0,0.0615404761904762
"7295",21.960116,64717,20.793869,8365.087,58.4901,99.61674,225.6,183.6,0.0867690476190476,0
"7296",19.81453,62756,23.856297,5660.493,20.20314,45.6663,142.2,177.2,0,0.159695238095238
"7297",19.39992,61348,20.094029,3330.577,22.2372,27.6822,142.3,177.2,0,0.105549206349206
"7298",18.821949,60900,19.766095,1341.376,48.8592,75.09231,141.5,177.2,0,0.0250984126984127
"7299",17.990956,60400,19.42629,673.648000000001,14.175,18.315,141.4,177.2,0,0.00239365079365079
"7300",19.803266,61866,20.071434,-886.373,97.45434,114.8499,141.4,177.2,0.00651428571428571,0
"7301",22.877525,67865,21.918723,-5439.596,13.35364,36.9561,230.5,194.4,0,0.428533333333333
"7302",32.02965,79644,32.378529,-12390.479,11.2904,11.2904,258.7,147.2,0,0.110721428571429
"7303",34.851605,83290,98.553835,-7364.284,105.72672,107.83168,258.8,147.2,0.127078571428571,0
"7304",32.314418,82197,24.91194,130.409,15.6338,22.1221,221.9,195.1,0,0.338730952380952
"7305",33.607474,82661,44.386351,646.570999999996,54.82295,74.31515,221.7,195.4,0,0.126847619047619
"7306",34.632102,84038,55.390195,-543.365000000005,14.8335,14.8335,238.4,195.5,0,0.0266571428571429
"7307",34.480401,83169,35.322919,244.082999999999,4.8668,4.8668,221.5,195.3,0,0.281378571428571
"7308",33.025076,82513,28.327531,633.729999999996,0.1729,0.1729,221.4,195.5,0.0827547619047619,0
"7309",32.989555,83201,28.79755,-358.308000000005,2.457,2.457,221.5,195.5,0.00667857142857143,0
"7310",30.603272,82860,37.477499,-518.694000000003,3.2736,3.2736,221.6,195.4,0,0.276966666666667
"7311",29.432217,82350,25.881987,-401.956999999995,6.73724,8.20956,221.6,195.3,0,0.109030952380952
"7312",30.08577,82819,25.809907,-1251.132,0.1806,0.1806,221.4,195.4,0,0.321280952380952
"7313",29.487344,82802,23.278974,-917.389999999999,0.261,0.261,258.6,147.2,0,0.314547619047619
"7314",32.85212,86242,24.322305,-4101.099,0.8281,0.8281,283.8,147.2,0,0.501162240212091
