"","gen_coal","gen_gas","gen_hydro","gen_multi","gen_nuclear","gen_oil","gen_other","gen_otherRE","gen_solar","gen_storage","gen_solar.1","gen_wind"
"2167",20332.3,20807.5,2945.7,1254.5,28866.3,0,213.7,659.8,0,0,0,4124.7
"2168",22164.6,20974.5,2474.5,1270.5,28856.9,1,211.4,675.4,0,0,0,4266.4
"2169",22954.9,21090.6,2355.4,1455.1,28836.7,0,202.6,697.1,0,0,0,3969.6
"2170",23396.2,21112.8,2640.6,1505.6,28813,48.5,191.6,713.6,0,0,0,4061.5
"2171",23164.4,21007.4,2408.4,1392.1,28823,48.5,196.2,702.2,0,0,0,4426.4
"2172",24294.7,21114.2,1314.2,1426.2,28786.9,0,195.2,701,0,0,0,4622.2
"2173",23019.9,21370.3,886.6,1378.1,28804.2,0,208.6,707.8,0,0,0,4824.1
"2174",22912.2,21252.1,968.7,1435.1,28799.3,46.6,200.4,704.6,0,0,0,4535.1
"2175",22845.4,20940.2,815.1,1390.9,28779.6,0,215.7,706.4,0,0,0,4735.8
"2176",21871.5,20974.8,1003.5,1332.5,28789.2,0,213.1,686,12.2,0,12.2,5044.4
"2177",21130.6,20955.2,923,1167.3,28768.9,0,202.5,691.9,84.2,0,84.2,5037.2
"2178",20572.2,21122.3,1237.1,1105.4,28781.1,0,201.2,698.9,131.6,0,131.6,5046.9
"2179",20268.1,21459.9,2016.2,1160.7,28772.2,46.9,195.5,676.8,140.5,0,140.5,4915.8
"2180",21284.4,21386.6,3465.8,1149.1,28773.5,0,189.2,678,117,0,117,4730.7
"2181",21932.5,21384.2,888.7,1100.5,28798.8,0,184.3,693,114.2,0,114.2,3808.6
"2182",19706.7,20093.8,854.4,888.6,28806.8,0,197.1,687.8,87,0,87,3856.7
"2183",18181.4,18657.4,657.8,838.8,28812.2,0,201.1,695,103,0,103,3255.5
"2184",17371.3,17199.8,564.4,844.3,28810.1,0,195.7,690.9,96.7,0,96.7,2886.1
"2185",16731,16981.3,586.4,993.2,28815.1,0,192.8,677.7,72.8,0,72.8,2682.4
"2186",16212.5,16475.5,582.8,1008.6,28807.9,0,183.1,668.4,32.7,0,32.7,2166.4
"2187",15846.1,16377.8,592.7,945.1,28814.2,0,186.2,671.2,17.3,0,17.3,1800
"2188",16131.6,16881.3,631.5,967.1,28809.1,0,187.1,685.2,0,0,0,1803.8
"2189",17851.5,17126.8,503,994.5,28815.1,0,199.7,687.9,0,0,0,1628
"2190",20422.5,19655.7,567.1,1097,28819.6,0,192.1,670.6,0,0,0,1417.8
"2191",22618.7,21623.2,954.1,1223.1,28827.8,0,186.6,685.8,0,0,0,973.9
"2192",23502.3,22322.9,1146.6,1235.1,28813.7,0,190.7,654,0,0,0,1061.4
"2193",23908,22290.4,1707.5,1270.4,28829.6,0,200.8,648.2,0,0,0,1009.9
"2194",24013.1,22401.1,2699.9,1266.6,28812.1,0,202.5,668.8,0,0,0,1057.2
"2195",24404.2,22316.6,1975.4,1155.8,28822.4,0,196.6,672.1,0,0,0,1368.1
"2196",24235.3,22158.1,1469.9,866.2,28731.6,0,203.5,665.2,0,0,0,1676.7
"2197",24039.9,21673.9,1153.3,768.9,28712.6,0,195.3,682.2,0,0,0,2458.4
"2198",23821.3,21150,1276.6,765.1,28704.3,22.9,200.4,671.4,0,0,0,2466.8
"2199",23480.2,20984.4,1299.6,580,28647,0,200.4,674.9,0,0,0,2993.4
"2200",23727.1,19481.2,1238.8,473.8,28656.4,0,195.3,688.8,0,0,0,3565
"2201",24269.7,19101.9,1313,477,28632.6,0,196.5,704.3,8.8,0,8.8,3971.9
"2202",23310.5,19584.3,1035.7,458.5,28622.2,0,189.7,708.3,8.9,0,8.9,4244.1
"2203",23352.8,20244.3,1285.2,488.8,28648.6,0,188.2,704.8,18.2,0,18.2,3379.2
"2204",24266.6,20647.2,2426.4,475.3,28654.7,0,192.4,718.6,32.2,0,32.2,2675
"2205",23920.4,19902.6,1269,469,28659.8,0,192.1,718.1,102.4,0,102.4,3330.5
"2206",22771.4,18476.3,696,430.9,28680,0,186.8,719.1,131.7,0,131.7,3018.1
"2207",20595.8,17842,750.9,457.7,28741.9,0,193,720.7,155.9,0,155.9,2872.9
"2208",18649.1,16159.7,565.7,421.2,28844.2,205,189.2,678.8,114.3,0,114.3,3431.6
"2209",17241.2,16153.2,627.1,438,28870.3,0,191.5,687.5,61,0,61,3267.9
"2210",16592.3,15726.8,572.1,420.3,28886,0,185.6,672.7,25,0,25,3135.7
"2211",15616.9,15297.1,630.9,420.7,28918.8,0,181.8,687,0,0,0,3294.7
"2212",15368.9,15412.6,740.8,423.2,28909.5,0,189.2,726.5,0,0,0,3330.3
"2213",16237.5,14773.4,827.3,427.1,28912.2,0,193.8,726.1,0,0,0,3180.6
"2214",16835.5,15304.7,787.3,429.7,28910.4,0,204.7,728.2,0,0,0,3297.6
"2215",17382.9,15967.2,749.9,617.2,28920.5,0,202.1,731.2,0,0,0,3836.8
"2216",18472,16646.7,808.3,787.4,28917.1,0,202,683.2,0,0,0,4307
"2217",20194,16882.8,803.7,811.1,28932.9,0,202.9,693.8,0,0,0,5000.4
"2218",21063.7,17134.9,1303.9,842.6,28940.6,0,183.7,693.1,0,0,0,5220.9
"2219",21161.2,17340.2,1552.5,956.9,28936.5,0,184.6,718.4,0,0,0,4686.3
"2220",20905.5,17154,1060,937.9,28918.9,0,184.7,731.2,0,0,0,4281.6
"2221",20152.2,17285.9,1089.4,951.7,28931.5,0,190.5,740.4,0,0,0,4151.7
"2222",20002.2,16655.1,1098.5,935.6,28950.4,0,187.9,744,0,0,0,3589.6
"2223",19456.8,16307.9,1261.3,941.7,28927.3,0,194.5,772.2,0,0,0,3600.3
"2224",19224.8,16396.8,1158.7,927.9,28920.1,22.9,193.6,766.5,0,0,0,3715.8
"2225",20764.6,16004.3,989.5,922.6,28931.4,0,205.9,782.3,0,0,0,4083.4
"2226",20257.7,16104.2,769,947.5,28936.3,4.2,204.3,753.4,8.3,0,8.3,4554.3
"2227",20049.1,16246.7,2077.9,926.8,28943,0,198.3,740.2,12.9,0,12.9,4782.9
"2228",23009.3,17479.3,2816.9,956.4,28930.6,0,188.4,770.3,23.7,0,23.7,4571.7
"2229",24535.8,17269.4,1113,954.3,28934.6,0,184.8,764.3,29.6,0,29.6,3990.7
"2230",22833.8,16957.6,1112.6,912.2,28822.5,0,201.2,763.7,52.4,0,52.4,3618.8
"2231",21848,16117.9,785,918.7,28661.2,1,195.8,756.5,62.6,0,62.6,2873.4
"2232",21172.1,16713.5,575.7,571.1,28789.6,1,192.2,747.9,96.2,0,96.2,2324.4
"2233",19719.5,16464,567.9,330.6,28809.2,0,180.7,740.4,109.8,0,109.8,2125.1
"2234",18914.7,16960,574.1,349.4,28769.6,1,180.3,737.2,102.1,0,102.1,1826.2
"2235",18670.5,16986.7,571.8,359,28817.7,1,181.6,720.8,46.3,0,46.3,1505.3
"2236",19298.8,17038.5,570.3,359.6,28850.1,1,180.6,683.2,0,0,0,1407.1
"2237",20579.1,17104.2,951.6,365.2,28884.8,1,183.8,742.7,0,0,0,1413.9
"2238",22412.7,17870.5,901,352.9,28903.3,1,184,747.6,0,0,0,1620.3
"2239",22737.9,18520.1,770.2,534.2,28901.8,1,186.4,741.3,0,0,0,2395.6
"2240",23454.2,19079.3,1195,615.7,28905.4,1,191.1,745.7,0,0,0,3149
"2241",23631.4,19666.7,1253,789.3,28885.8,1,192.6,755.1,0,0,0,3471.3
"2242",24385.4,19448.7,706.9,735,28913.4,1,195,736,0,0,0,4279.5
"2243",22820,18899,721.3,909.3,29009.1,1,198.1,746.8,0,0,0,4541.5
"2244",22705.7,18635,905.6,865.4,28958,1,198.7,747.8,0,0,0,5036.6
"2245",20958.4,18383.2,1079.8,827.6,28948.8,1,204,740.7,0,0,0,5070.8
"2246",19968.2,18053.7,1101.8,892.6,28839.5,1,202.4,740.8,0,0,0,4970.5
"2247",18511.6,18018.6,924.4,874.6,28819.3,1,201.3,713.3,0,0,0,5110.1
"2248",19001,18178.8,944.6,842.6,28826.3,0,195.4,727.7,7.4,0,7.4,4873.8
"2249",19921.3,18292.9,949.5,949.4,28860.4,0,199.2,736.6,80,0,80,4250.4
"2250",20854.2,18627,1094.2,883.1,28880.8,1,199.6,736.1,112.7,0,112.7,4209.7
"2251",21018.5,18768,2487.9,873.8,28940.4,0,194.3,726.1,125.5,0,125.5,4135.9
"2252",24007.5,19069,4338.8,1018.7,28944.5,1,196,736.6,139.4,0,139.4,4437.2
"2253",24205.9,19057.6,2489.5,1010.8,28937.4,1,197.4,740.4,148,0,148,4601
"2254",22966.5,17949.3,900,912.2,28951.4,1,181.9,742.5,149.8,0,149.8,4731.3
"2255",21206.9,16529.1,662.4,857.8,28927.4,1,179.7,738.4,143.9,0,143.9,4529.3
"2256",19704.7,14923.7,641.1,772.5,28894,43,182,723.1,137.7,0,137.7,4361.5
"2257",18814.5,14807.5,685,804.7,28964.3,0,180.2,714.6,130.9,0,130.9,4562.4
"2258",18571.8,14700,668.5,824.1,28978.3,0,178.9,706.7,111,0,111,4682.7
"2259",18069.2,14645.2,643.8,777.4,28959,1,180.4,727.1,45.8,0,45.8,4369.3
"2260",18231.1,14937.9,653.7,835.4,28939.8,1,178.9,716.6,0,0,0,4329.2
"2261",21290.5,15516.4,665.9,923.9,28961.3,0,182.1,715.8,0,0,0,4131.2
"2262",24684.6,18337.6,2588.8,899,28940.2,1,181.7,717.1,0,0,0,3870.5
"2263",27473.2,20071.2,4163.6,968.2,28960.5,1,182.7,691.1,0,0,0,3977.8
"2264",28428.6,20122.2,3978.4,1061.8,28961.9,0,190.4,692.9,0,0,0,3684.4
"2265",28297.3,20248.9,3695.6,1052.3,28949.1,1,185.1,703.7,0,0,0,3604.2
"2266",28583.7,19834.6,4055.5,1057.8,28947.1,1,191.6,694.2,0,0,0,3165.9
"2267",29095.5,19737.1,3172.7,1054.1,28953.8,0,197.8,699.8,0,0,0,2955.2
"2268",29601.6,20226.7,2420.9,1060.1,28944.9,0,191,700.6,0,0,0,2608.9
"2269",30278.2,20595.8,1484.3,1172.6,28946.7,0,189.2,703.5,0,0,0,2533
"2270",29601.9,21104,1076.5,1080.8,28940.9,0,197.2,700.2,0,0,0,2502.5
"2271",29064.1,20862.3,1110.7,1070.2,28932.6,0,196.3,702.4,0,0,0,2769.1
"2272",29559.4,20719.3,1247.2,1289.5,28931.1,0,213,712.7,8.7,0,8.7,2675.1
"2273",30266.2,20036.8,1314.1,1571.7,28931.3,1,213,715.4,72.2,0,72.2,2616
"2274",31234.3,19802.3,1772.4,1903.4,28955.3,1,202.7,715,100.7,0,100.7,2404.5
"2275",30764,20135.8,2094.4,1883.6,28944.4,1,190.2,727,103.7,0,103.7,2111.8
"2276",31107.2,20701.5,3995.2,1917.1,28938.2,1,193.7,716.3,112.7,0,112.7,1852.3
"2277",30555.3,20525.6,2403.7,1944.2,28970.9,1,196.5,737.6,108.1,0,108.1,1711.6
"2278",30370.4,18551.8,841.1,1706.6,28957.1,0,197.3,725.7,103.6,0,103.6,1741.1
"2279",28634.9,16680.9,631.9,1449.6,28985.9,1,197.1,736.8,100.8,0,100.8,1802.4
"2280",27004.3,16006.7,619.5,1332.9,28999.9,1,199.1,732.3,103,0,103,1667.5
"2281",25132.5,15398.1,543.1,1138.6,28985.6,1,198,743.6,92.4,0,92.4,1777.4
"2282",25289.8,15435.5,469,1137.4,28999.1,1,182.3,729,85.6,0,85.6,1449.7
"2283",25837.1,15624.3,447.1,1134.9,28945.2,1,193,743.1,40,0,40,1328.8
"2284",25500.8,15999.5,470.6,1434.8,28930.9,1,194.6,752.1,0,0,0,1332.5
"2285",28503.7,17283.3,1072.1,1610.9,28950.9,1,189.6,756.6,0,0,0,1258.2
"2286",30832.2,20459.3,4499.1,1953.3,28966.3,1,194.5,746.4,0,0,0,1235.2
"2287",32892.5,22839.8,5037.7,2641.7,28999.4,1,189.7,748.6,0,0,0,1101.1
"2288",32810.8,22834.6,4525.8,2838.7,29006.9,1,188.8,769.2,0,0,0,1041.1
"2289",32438.3,22899.9,4465.5,2431.2,29017.7,1.1,200.4,770.5,0,0,0,1130.2
"2290",32207.1,23250,3502.4,2039.3,28969.7,1,202.5,775.8,0,0,0,1417.1
"2291",32293,22669.1,2079.5,1450.2,28993.1,1.1,201.9,767.4,0,0,0,1423.8
"2292",32519.3,22570.5,1371.3,1395.3,29002.2,0,198.7,772.5,0,0,0,1429.1
"2293",32439,21766.2,919.4,1454.5,29006.5,1,194.2,765.3,0,0,0,1549.6
"2294",32548.6,19813.2,1114.8,1444.2,29004.6,1,194.9,776.4,0,0,0,1479.2
"2295",30612.5,19563.6,918.7,1503.8,29011.4,1,199.1,758.1,0,0,0,1577.5
"2296",29337.8,19572.1,907.9,1499.2,28995.3,0,194.8,759.8,0,0,0,1781.7
"2297",28187.9,19951.3,1204,1476.6,28994.9,0,193.2,748.2,17.5,0,17.5,2325.8
"2298",28234.9,19936.3,1070.8,1480.5,28978,0,190.1,739.2,51.5,0,51.5,2869.4
"2299",28544.6,20066.2,3194.3,1499.7,28971.3,0,187.6,738.3,100.4,0,100.4,3090.1
"2300",32314.7,20579,5288.1,1618.3,28963.2,0,180.4,758,139.1,0,139.1,3055.7
"2301",34084.3,20599.9,3042.5,1366.3,28978.1,1,178.5,729.5,142,0,142,3492.6
"2302",33033.1,18774.6,1200.8,1221.4,29000.2,1,178.5,707.9,136.7,0,136.7,3873.9
"2303",31486.5,16041.6,698.4,1214.7,28987,1,177.2,719.6,155.9,0,155.9,3789.4
"2304",30637.6,15681,685.6,1453.7,28994.6,1,177.7,712.4,151.1,0,151.1,3851.1
"2305",28828.3,15108.8,713.3,1129.1,28998.8,1,180.2,706.3,138.7,0,138.7,3983.7
"2306",29328.8,15422,658.2,1239.7,28985,1,182.5,706.7,113.3,0,113.3,3017.9
"2307",29477.5,15490.5,669.3,1377,28960.6,1,185.5,693,50.7,0,50.7,2855.6
"2308",30893.3,15890.6,774.1,1243.3,28945.2,1,185.5,680.1,0,0,0,3193.9
"2309",31798.2,17143.7,970.9,1729.2,28979.9,1,187,685.8,0,0,0,3024.2
"2310",34082.2,18564,4037.2,2075.6,28995.4,1,186,680,0,0,0,3598.7
"2311",35351,19892.2,4864.1,2709.2,28994.8,1,191.9,684.5,0,0,0,3691.9
"2312",34432,19961.9,4655.8,1878.4,28971.3,107,209.3,694.3,0,0,0,4084.9
"2313",33916.2,19728.9,3189.6,1899.7,28994.5,1,200.5,692.5,0,0,0,3903.6
"2314",33662.4,19438.4,1526.9,1592.9,28978.2,1,196.8,674.7,0,0,0,4017.3
"2315",32885.5,18482.6,1575.8,880.3,28970.1,1,195.4,685.4,0,0,0,4093.9
"2316",32115.9,17802.7,1468.9,873.7,28971.2,1,196.5,676.5,0,0,0,3973.1
"2317",31777,17586.2,1089.2,998.4,28958.4,1,195.4,673.5,0,0,0,3925.4
"2318",30853.8,17174.5,1083.5,936.7,28930.7,1,196.7,683.6,0,0,0,4164.9
"2319",29790.9,16522.8,1322.5,871.9,28908.7,1,207.4,652.9,0,0,0,3983.3
"2320",29835.4,16652.2,1394.5,931.3,28914,1,210.7,640.8,13.7,0,13.7,3638.9
"2321",30347.5,16642.1,1229.4,929.9,28906.8,1,200.3,624.5,88.7,0,88.7,3673.5
"2322",31109,16318,1123.3,1024.1,28912.6,1,196.5,645.1,121.5,0,121.5,4141.5
"2323",31739.6,16879.2,1373.7,899.2,28901.5,1,188.5,640.8,135.5,0,135.5,4231.2
"2324",33537,17343.4,3685.5,1213.4,28900.6,108,187.4,663.8,144.9,0,144.9,3594.8
"2325",32145.5,17031.4,1524.8,1202.3,28923.7,108.4,186.6,661.4,146.7,0,146.7,3750.9
"2326",30285.5,15842.7,628.3,941.1,28912,1,185.1,642.3,139.8,0,139.8,3709.4
"2327",26342.3,15220,549.8,893.9,28924.7,1,185.4,627.7,135.1,0,135.1,4084.2
"2328",23014.5,15870.6,523.8,884.9,28925.2,1,199.2,598.9,137.6,0,137.6,4558
"2329",21169.8,15363.2,524.6,760.8,28902.1,1,204.5,598.6,75.4,0,75.4,4712.5
"2330",20487.4,15092.7,522.8,734.6,28909.3,1,203.5,596.1,63.8,0,63.8,4677.7
"2331",20223.2,15441.3,520.6,739.1,28915.2,1,182.5,609.6,10.5,0,10.5,4371.7
"2332",20497.3,16012.7,582.3,728.3,28877.9,1,184.3,608.1,0,0,0,4363.4
"2333",21535.4,15887.4,925,744.3,28896.7,1,185.9,615.6,0,0,0,4102.9
"2334",24502.1,17605.9,3024.5,816.1,28903.3,1,190.2,614.9,0,0,0,4178.9
"2335",30382,18141,3147.3,830.6,28887.6,1,197,634.9,0,0,0,4161.8
"2336",31300.1,18513.4,2141.6,906.4,28899.6,1,198.1,617.6,0,0,0,4356.3
"2337",32055.5,18732.8,1981,908.4,28905.5,1,199.8,613.3,0,0,0,4386.6
"2338",32877,18923.3,1627.3,899.7,28789,30.4,200.4,620.1,0,0,0,4180.3
"2339",32870.4,19102.3,1158.5,903.7,28663.4,15.5,197.9,640.2,0,0,0,4390.1
"2340",32016.1,18775.2,1519,916,28656.1,1,203.9,642.9,0,0,0,4194.5
"2341",31346.6,19228.5,955.8,1022.9,28665.5,1,204.1,651.9,0,0,0,4086.2
"2342",30815.2,18857.3,914.3,905,28668,1.1,205.3,632.9,0,0,0,3572.3
"2343",30328.8,18699.7,817.2,895.4,28679.6,1,203.4,619.1,0,0,0,3991.8
"2344",29837.7,18441.6,1120.4,894.7,28691.3,1,218.2,621.4,1.3,0,1.3,3980.5
"2345",30712.3,18199.2,1137.3,895.5,28895.5,1.1,197.7,626.7,3,0,3,3717
"2346",30730.4,18089.2,1061.4,887.9,28895.1,1.1,194.1,636.4,15.5,0,15.5,3439.1
"2347",30843,18187.4,2176,890.5,28898.6,1,210,636.6,65.9,0,65.9,2826
"2348",32072.4,19343.8,4222.3,897.6,28916.7,1,204,630.1,79.1,0,79.1,2506
"2349",32217,19436.7,2287.6,901.4,28916,1,203.4,620.5,85.9,0,85.9,2181.1
"2350",30356.4,17665.6,923.1,890.8,28918.8,1,185.7,622.3,95.2,0,95.2,2067.5
"2351",28590.6,16253.5,814.6,891.5,28866.5,1,183.1,590,79.3,0,79.3,2037.9
"2352",26509.2,15666.9,737.7,1009.2,28577.2,1.1,187.9,599.8,62.2,0,62.2,1809.1
"2353",25565.5,15521.4,761.3,1090.9,28504.3,1.1,188.8,633,100,0,100,1682.2
"2354",23364.7,15608,849.9,1235.9,28613.1,1,181.8,600.3,55.6,0,55.6,1538.1
"2355",23562.3,15627.9,824.3,1234.7,28624.6,1,181.7,616.9,45.6,0,45.6,1568.7
"2356",24171.6,16095.3,948.2,1234.7,28642.8,1,183.7,629,0,0,0,1499.6
"2357",25168.2,16805.1,1045.6,1238.9,28659,1,183.9,643.9,0,0,0,1719
"2358",28120.8,18699.9,3366.6,1663.1,28668.2,1,204.1,642.7,0,0,0,1814.1
"2359",30517.7,20430.7,4175.7,1572.3,28675.6,1,209.3,641.1,0,0,0,2098.3
"2360",31221.2,20980.4,3474.6,1507.8,28672.5,1.1,210.9,644.4,0,0,0,2511.4
"2361",30487.9,20540.1,2696.9,1842.3,28687.9,1.1,186.4,650,0,0,0,3022.7
"2362",31554.4,20168.3,2183.1,1893.3,28689.8,1,81.6,649,0,0,0,3479.5
"2363",31653.5,20031.7,1602.2,1929.8,28697.2,1.1,66.8,651.1,0,0,0,3275.1
"2364",31207.7,19920.9,1592.9,1255.3,28707.8,1,63.9,659,0,0,0,3878.7
"2365",31130,19116.1,954,1239.2,28723.9,1.1,76.1,634.5,0,0,0,3840.7
"2366",30649.7,18751.7,1160.1,1220.7,28735.5,1.1,74.3,643.4,0,0,0,4067.5
"2367",30507.1,18308,945.9,1208.4,28768.8,48.7,65.9,637,0,0,0,4663.1
"2368",31103.8,18367.8,1031.8,1099.7,28760.9,1,66.7,648.1,6.1,0,6.1,4455.2
"2369",29992.1,18459.6,1034.1,1056.6,28791.2,1,68.6,645.1,46.7,0,46.7,4716.4
"2370",28978.1,18202.7,1250.8,1039.6,28985.5,1,67.1,637.2,119.9,0,119.9,3714
"2371",27879.6,19268.5,1341.2,1155.3,29018.2,1,57.4,637.5,109.9,0,109.9,3873
"2372",30497,19767.2,2176.6,1239.5,29033.3,1,43.7,620.9,113.1,0,113.1,3859
"2373",31166.4,19567.6,1349.2,1250.5,29055.8,1,43.1,621.4,118,0,118,3698.8
"2374",30229.9,19020.4,706.8,1266.1,28969.3,1,39.8,606.9,126.2,0,126.2,3440.3
"2375",29749.2,16289.7,596,1170.4,28842.5,1,44.1,622.3,118.9,0,118.9,3852.2
"2376",27232.5,15725.8,822.4,1315.5,28784,2,46.5,594,114.7,0,114.7,4194.2
"2377",24895.1,16518.2,957.2,1263,28876.7,2,45.1,597.8,112.6,0,112.6,4144.9
"2378",24073.2,16780.7,1018,1010,28968.9,2.2,62.4,596.4,42,0,42,3926.8
"2379",24087.4,15998.6,792.5,999.6,29079.4,2.2,58.6,614.1,47,0,47,4115.1
"2380",23074.5,16732.7,875.9,1003.2,29174.1,2,64.2,626.9,0,0,0,4016
"2381",24567.7,16634.6,790.8,1000.5,29429.3,2,47.8,684.1,0,0,0,3540.6
"2382",25444.8,17399.8,1020.2,1011.5,29593.7,2,52.4,667.5,0,0,0,3377.7
"2383",25115.5,19391.8,1130.6,1141.7,29588.4,2.2,63.3,633.2,0,0,0,3278.4
"2384",26463.5,21299.5,1711,1237.4,29575.7,2.2,51.6,653.5,0,0,0,3012
"2385",27740.3,21699.4,2779.8,1156.5,29465.7,2,51.2,635.5,0,0,0,2920.8
"2386",28104.3,22068.9,3164.7,1289.3,29312.3,2,49.4,633.8,0,0,0,2527.6
"2387",28335.1,22787.4,1748.7,2134.5,29312,2,48.4,673.8,0,0,0,1993.6
"2388",28209.4,22799.3,1279.4,1705.2,29408.7,2,51.4,641.8,0,0,0,1598.5
"2389",27845.5,22273,1005.6,1587.3,29339.6,2.2,54.6,609,0,0,0,1606.7
"2390",27394.7,21735.4,1206.4,1454.4,29360,2.2,73.1,601,0,0,0,1592.3
"2391",26500.4,21276.9,1086.1,1494.1,29326.3,2.2,72.6,594.2,0,0,0,1572
"2392",26046.4,21544,1251.3,1148.5,29319.5,2,70.6,601.5,19,0,19,1468.3
"2393",26537.7,21042.4,1293.9,1157.4,29436.1,2,69.5,603.3,81,0,81,1524.6
"2394",25924.6,20678.9,1285.6,1133.5,29571.4,2.2,49.7,611.5,95.9,0,95.9,1517.9
"2395",25815.3,21335.3,3486.8,1132.5,29624.4,2.2,49,607.4,103.2,0,103.2,1473.1
"2396",27398.1,22459.1,4645.9,1163,29670.3,2.2,48.3,617.7,95.1,0,95.1,1640.8
"2397",28290.8,22048.5,3238.9,1264.9,29691,2.2,47.2,621.2,107.5,0,107.5,2136.2
"2398",27914.2,21539.1,2563.9,1259.2,29726.3,2,63.6,623.1,73.2,0,73.2,2483.3
"2399",28025.6,19682.3,1161,1032.3,29614.3,2.2,57.6,604.1,85.5,0,85.5,3239.7
"2400",27422.2,16760.2,920.2,1391.7,29629.5,2,55.7,604.9,94.2,0,94.2,3207.8
"2401",27324.7,15831.6,878.3,1366.3,29548.3,2,51,609.4,104.9,0,104.9,3292
"2402",26302.4,15966.2,1027.8,1340.8,29555.6,2.2,50,608.3,100.6,0,100.6,3299.3
"2403",27230.5,14982.8,879.4,1479.1,29600.7,2,44.1,606.2,53.1,0,53.1,3574.3
"2404",26668.5,15261.6,889.9,1309.2,29572.6,2,41.2,602.4,0,0,0,3290.1
"2405",26414.9,15701.3,989.2,1561.4,29529.9,2.2,41.8,602.2,0,0,0,3382.5
"2406",26028.6,16622.8,2112.8,1573.1,29543.7,2.2,43,607.3,0,0,0,3592.9
"2407",25516.1,17454.4,3195.4,1348.8,29555.8,2.2,46.6,584.4,0,0,0,3693.8
"2408",25683.5,16983.2,3024.7,1696.5,29590.5,2.2,51,586.2,0,0,0,3715.2
"2409",26156.3,17271.8,2634.1,1709.4,29722.6,1,52.1,590.7,0,0,0,3791.6
"2410",25882.7,17411.1,1499.2,1372.2,29796.5,1,54.3,599.2,0,0,0,3686.1
"2411",25957.6,18121.7,1071.6,1335.5,29803.4,2,55.7,602.5,0,0,0,4168.8
"2412",26207.4,17467.6,1127.1,1197.1,29809.2,2.2,56.9,592.2,0,0,0,4014.5
"2413",25247.2,16306,960.7,1325.6,29842.4,2.2,59.5,593.1,0,0,0,3706.1
"2414",24423.7,15826.3,1162.9,1180.7,29833.6,2,60.4,588.7,0,0,0,3555.5
"2415",24519.5,15455.4,1090.6,1177.3,29859.5,2,61.6,590.4,0,0,0,3251.3
"2416",24265.4,15933.3,1207.6,1165.9,29895.4,2.2,56.1,591.9,14.5,0,14.5,3383.9
"2417",24578.3,16450.8,1176.7,1265.6,29911.5,2,53.2,600.9,90.2,0,90.2,3169.2
"2418",23804.9,17329.9,1518.4,1303,29994.9,2,51.2,581,127.4,0,127.4,3477.4
"2419",24065.3,17949.8,2186.8,1260.6,29975.7,2,51.7,577,147.1,0,147.1,3320.3
"2420",26139.6,18584.1,3310.8,1555.5,29961.3,2,50.8,583.4,157.7,0,157.7,3019.1
"2421",25267.7,18432.3,3275.7,1184.7,29893.3,2,50.7,589.5,164.4,0,164.4,3355.7
"2422",24800.6,17994,1250.4,1147.7,29824.3,2,49.8,598.2,165.9,0,165.9,3150.7
"2423",22697.1,16560.8,955.6,1246.4,29748.2,2,48.4,598.5,164.7,0,164.7,2995.2
"2424",20412.1,16204.5,1390.3,1391,29932.3,2,65.5,590.7,157.8,0,157.8,2641.6
"2425",20333.9,15857.8,1198.1,1363.4,30057.5,2,60.4,545.8,129.5,0,129.5,2413.3
"2426",19478.5,15751.2,1009.2,1167.1,30107,2,64.7,576.8,113.9,0,113.9,2415.1
"2427",20115.2,15705.4,1153.3,1178.9,30036.4,2,63.8,575.3,42,0,42,2603.2
"2428",21889.9,15774.3,1069,1129.5,30053.3,4.1,66.1,560.4,0,0,0,2464.3
"2429",24339.8,15352.8,1302.7,1160.6,30001.8,22.1,56.6,575,0,0,0,2723
"2430",24965,18113.8,2576.7,1389.1,29984.7,104.4,59.5,550.3,0,0,0,2858.6
"2431",26081.2,20261.8,3620.8,2138,30006.6,102.1,70.9,551.9,0,0,0,3091.4
"2432",27052.4,21084.3,3741.6,1914.1,30086.9,42.8,65.4,542.9,0,0,0,3448.8
"2433",27747.6,21047.6,3394.3,1971.6,30124.1,39.8,56.9,542.3,0,0,0,3652.6
"2434",28169.6,21514.3,3109.8,2003.1,30127,34.8,59.9,547.9,0,0,0,3557
"2435",28312,21234.9,2083.5,2090.1,30134.3,2,56.4,541.1,0,0,0,3548.5
"2436",26875.4,20763,1200.3,1840.9,30065.2,2,57.6,538.8,0,0,0,3930.6
"2437",26893.8,20194.6,1096.9,1744.9,30076.7,2,65.1,532.4,0,0,0,4248.9
"2438",26166.8,19950.9,1310.1,1769.6,30089,2,64,550.5,0,0,0,4250.3
"2439",26173.7,19845,1250.7,1721.9,30087.2,2,73.6,543.8,0,0,0,4134.3
"2440",26270.2,19846.4,1365,1735.1,30199.3,2,58.7,548.6,1.1,0,1.1,4102.5
"2441",26584.6,19879.1,1499.3,1775.5,30238.8,2,58.8,542.7,26.6,0,26.6,3774.2
"2442",26340.6,19550.5,1279.1,1825.3,30258.1,2,59.2,534.9,43.2,0,43.2,3816.9
"2443",24438.6,19452.6,2404.8,1676.8,30283.7,2,52.9,539.8,63.5,0,63.5,3627.1
"2444",27183.2,20305.9,3337.2,1837,30304.6,4.1,55.5,537.6,101.3,0,101.3,3145.1
"2445",27486.6,19769.1,2076.8,1590,30309.9,2,55.5,538.6,124.5,0,124.5,3073.9
