Date;Time of day;Total[MWh];Wind offshore[MWh];Wind onshore[MWh];Photovoltaics[MWh];Other[MWh]
Jan 5, 2017;6:30 AM;-;476.25;2,540;0;-
Jan 5, 2017;6:45 AM;-;471.75;2,521.5;0;-
Jan 5, 2017;7:00 AM;70,936;468;2,507.75;0;59,379.75
Jan 5, 2017;7:15 AM;-;460.5;2,449.75;0;-
Jan 5, 2017;7:30 AM;-;453;2,419.25;0.5;-
Jan 5, 2017;7:45 AM;-;445.5;2,351;1;-
Jan 5, 2017;8:00 AM;73,473;438.25;2,310.75;7;62,477.75
Jan 5, 2017;8:15 AM;-;439.5;2,293.5;20.5;-
Jan 5, 2017;8:30 AM;-;440.5;2,231;54.25;-
Jan 5, 2017;8:45 AM;-;442.5;2,206.5;111;-
Jan 5, 2017;9:00 AM;74,065;443;2,207.25;193.5;62,200
Jan 5, 2017;9:15 AM;-;434.5;2,178.75;303.25;-
Jan 5, 2017;9:30 AM;-;424.75;2,152.5;429;-
Jan 5, 2017;9:45 AM;-;415.5;2,125;558;-
Jan 5, 2017;10:00 AM;75,609;358;2,150.5;685;62,258
Jan 5, 2017;10:15 AM;-;344;2,149.25;801.75;-
Jan 5, 2017;10:30 AM;-;329.75;2,148;910;-
Jan 5, 2017;10:45 AM;-;315;2,149.75;1,010;-
Jan 5, 2017;11:00 AM;77,062;301.25;2,158.25;1,100.25;62,427.5
Jan 5, 2017;11:15 AM;-;287.75;2,172.25;1,173.25;-
Jan 5, 2017;11:30 AM;-;275.25;2,184.75;1,235.5;-
Jan 5, 2017;11:45 AM;-;262;2,198.5;1,285.5;-
Jan 5, 2017;12:00 PM;77,723;250.75;2,210.25;1,316.75;62,588.75
Jan 5, 2017;12:15 PM;-;240;2,221.25;1,329.25;-
Jan 5, 2017;12:30 PM;-;230.75;2,231.5;1,326.75;-
Jan 5, 2017;12:45 PM;-;221.5;2,239.25;1,316.25;-
Jan 5, 2017;1:00 PM;76,733;211.25;2,236.25;1,289.75;62,271.5
Jan 5, 2017;1:15 PM;-;205.25;2,214.25;1,246;-
Jan 5, 2017;1:30 PM;-;197.5;2,193.5;1,190;-
Jan 5, 2017;1:45 PM;-;190.25;2,172;1,115.5;-
Jan 5, 2017;2:00 PM;74,539;183.75;2,157.25;1,028.5;62,011
Jan 5, 2017;2:15 PM;-;176;2,117.25;923.25;-
Jan 5, 2017;2:30 PM;-;170;2,075.5;810.5;-
Jan 5, 2017;2:45 PM;-;163.25;2,033.75;689;-
Jan 5, 2017;3:00 PM;72,407;156;1,993.25;561.25;62,607.75
Jan 5, 2017;3:15 PM;-;151;1,957.5;425;-
Jan 5, 2017;3:30 PM;-;144.75;1,922.75;291;-
Jan 5, 2017;3:45 PM;-;139.5;1,886.75;170.5;-
Jan 5, 2017;4:00 PM;71,934;133.25;1,855.75;80.75;63,999
Jan 5, 2017;4:15 PM;-;129.75;1,834;31.5;-
Jan 5, 2017;4:30 PM;-;125.75;1,813.5;13.25;-
Jan 5, 2017;4:45 PM;-;122.5;1,791.75;3.25;-
Jan 5, 2017;5:00 PM;72,650;119;1,773;0.25;65,149.25
Jan 5, 2017;5:15 PM;-;114.5;1,766;0.75;-
Jan 5, 2017;5:30 PM;-;111.25;1,757.75;0.5;-
Jan 5, 2017;5:45 PM;-;106.75;1,750.75;0.25;-
Jan 5, 2017;6:00 PM;71,708;103.25;1,744.25;0;64,395.75
Jan 5, 2017;6:15 PM;-;99.5;1,735;0;-
Jan 5, 2017;6:30 PM;-;96.5;1,724.75;0;-
Jan 5, 2017;6:45 PM;-;92.5;1,716.5;0;-
Jan 5, 2017;7:00 PM;71,444;90.25;1,701;0;64,534.5
Jan 5, 2017;7:15 PM;-;88.25;1,660.75;0;-
Jan 5, 2017;7:30 PM;-;84;1,622.5;0;-
Jan 5, 2017;7:45 PM;-;80.25;1,582.5;0;-
Jan 5, 2017;8:00 PM;69,181;76.5;1,552;0;62,977.75
Jan 5, 2017;8:15 PM;-;73.5;1,501.75;0;-
Jan 5, 2017;8:30 PM;-;70.25;1,454.5;0;-
Jan 5, 2017;8:45 PM;-;66;1,408.75;0;-
Jan 5, 2017;9:00 PM;64,406;62.75;1,365.25;0;58,963.25
Jan 5, 2017;9:15 PM;-;60.25;1,322.5;0;-
Jan 5, 2017;9:30 PM;-;57.75;1,280.5;0;-
Jan 5, 2017;9:45 PM;-;55;1,238.75;0;-
Jan 5, 2017;10:00 PM;63,453;52;1,199.75;0;58,653.25
Jan 5, 2017;10:15 PM;-;51.5;1,165.5;0;-
Jan 5, 2017;10:30 PM;-;50.5;1,132.25;0;-
Jan 5, 2017;10:45 PM;-;50.75;1,097.5;0;-
Jan 5, 2017;11:00 PM;58,809;49.75;1,066.5;0;54,488
Jan 5, 2017;11:15 PM;-;50;1,041.75;0;-
Jan 5, 2017;11:30 PM;-;51.25;1,017.25;0;-
Jan 5, 2017;11:45 PM;-;52.25;992.25;0;-
Jan 6, 2017;12:00 AM;55,914;68;936;0;52,006.5
Jan 6, 2017;12:15 AM;-;70.25;915.25;0;-
Jan 6, 2017;12:30 AM;-;72.5;895.75;0;-
Jan 6, 2017;12:45 AM;-;74;875.75;0;-
Jan 6, 2017;1:00 AM;54,314;76.75;907.75;0;50,378.75
Jan 6, 2017;1:15 AM;-;80.25;903.5;0;-
Jan 6, 2017;1:30 AM;-;83.5;875.25;0;-
Jan 6, 2017;1:45 AM;-;86.75;921.5;0;-
Jan 6, 2017;2:00 AM;53,855;90;827.25;0;50,209.75
Jan 6, 2017;2:15 AM;-;92.25;797.75;0;-
Jan 6, 2017;2:30 AM;-;94;863.5;0;-
Jan 6, 2017;2:45 AM;-;95;785.5;0;-
Jan 6, 2017;3:00 AM;53,105;97;730.25;0;49,875.75
Jan 6, 2017;3:15 AM;-;99.75;716.5;0;-
Jan 6, 2017;3:30 AM;-;101.5;695;0;-
Jan 6, 2017;3:45 AM;-;103.75;685.5;0;-
Jan 6, 2017;4:00 AM;53,419;115;668;0;50,319.75
Jan 6, 2017;4:15 AM;-;120;653.5;0;-
Jan 6, 2017;4:30 AM;-;125.25;644.5;0;-
Jan 6, 2017;4:45 AM;-;131;642;0;-
Jan 6, 2017;5:00 AM;56,742;136.5;644.75;0;53,678.25
Jan 6, 2017;5:15 AM;-;140.25;624.25;0;-
Jan 6, 2017;5:30 AM;-;144.5;616.75;0;-
Jan 6, 2017;5:45 AM;-;148.75;608;0;-
Jan 6, 2017;6:00 AM;61,389;152;596.5;0;58,346
Jan 6, 2017;6:15 AM;-;164;578.75;0;-
Jan 6, 2017;6:30 AM;-;175;584.75;0;-
Jan 6, 2017;6:45 AM;-;187.25;604.75;0;-
Jan 6, 2017;7:00 AM;65,119;197.5;614;0;61,854
Jan 6, 2017;7:15 AM;-;206.25;601;0;-
Jan 6, 2017;7:30 AM;-;216.25;602.75;0.25;-
Jan 6, 2017;7:45 AM;-;224;602.5;0.5;-
Jan 6, 2017;8:00 AM;68,013;233.25;589.75;6.5;64,641.75
Jan 6, 2017;8:15 AM;-;239.25;513.75;26.25;-
Jan 6, 2017;8:30 AM;-;245.75;501.75;77.5;-
Jan 6, 2017;8:45 AM;-;251.75;514.25;171.5;-
Jan 6, 2017;9:00 AM;71,460;258;408.25;311.5;66,579.25
Jan 6, 2017;9:15 AM;-;264.75;400.25;467.5;-
Jan 6, 2017;9:30 AM;-;271.75;390.75;635.75;-
Jan 6, 2017;9:45 AM;-;279;380.75;812.5;-
Jan 6, 2017;10:00 AM;74,269;258.75;400.25;980.75;66,943.5
Jan 6, 2017;10:15 AM;-;269;382.25;1,129;-
Jan 6, 2017;10:30 AM;-;278.75;361;1,257.75;-
Jan 6, 2017;10:45 AM;-;290;339.75;1,378.25;-
Jan 6, 2017;11:00 AM;75,888;299.75;321.75;1,478.5;67,071.75
Jan 6, 2017;11:15 AM;-;311;306.75;1,563.5;-
Jan 6, 2017;11:30 AM;-;321.25;293.75;1,627.75;-
Jan 6, 2017;11:45 AM;-;331.5;281;1,679.75;-
Jan 6, 2017;12:00 PM;76,545;341.75;269.5;1,710;67,247
Jan 6, 2017;12:15 PM;-;351.5;267.25;1,720.5;-
Jan 6, 2017;12:30 PM;-;361.75;263;1,705.25;-
Jan 6, 2017;12:45 PM;-;371.25;259.75;1,676.5;-
Jan 6, 2017;1:00 PM;75,375;380.5;256.5;1,628.25;66,719.5
Jan 6, 2017;1:15 PM;-;387;262.25;1,561.25;-
Jan 6, 2017;1:30 PM;-;395;266;1,472;-
Jan 6, 2017;1:45 PM;-;401;273.25;1,372.5;-
Jan 6, 2017;2:00 PM;72,186;409.25;276.75;1,257.75;65,144.5
Jan 6, 2017;2:15 PM;-;414;287;1,128.5;-
Jan 6, 2017;2:30 PM;-;419.25;297.5;984.75;-
Jan 6, 2017;2:45 PM;-;424.75;306;836;-
Jan 6, 2017;3:00 PM;69,231;430.75;317.25;680.75;64,351
Jan 6, 2017;3:15 PM;-;435.25;331.25;521.5;-
Jan 6, 2017;3:30 PM;-;440;345.5;360;-
Jan 6, 2017;3:45 PM;-;444.75;359.25;213.75;-
Jan 6, 2017;4:00 PM;68,853;449.25;378.25;101.25;65,112
Jan 6, 2017;4:15 PM;-;456.5;417.5;34.5;-
Jan 6, 2017;4:30 PM;-;463.5;457.25;12.75;-
Jan 6, 2017;4:45 PM;-;471.5;495.75;3;-
Jan 6, 2017;5:00 PM;71,308;478;537.5;0.5;66,918.25
Jan 6, 2017;5:15 PM;-;488.25;582.75;0.25;-
Jan 6, 2017;5:30 PM;-;498.5;626;0;-
Jan 6, 2017;5:45 PM;-;509;669;0;-
Jan 6, 2017;6:00 PM;71,632;518.75;717.25;0;66,324.25
Jan 6, 2017;6:15 PM;-;528;769.5;0;-
Jan 6, 2017;6:30 PM;-;537;821;0;-
Jan 6, 2017;6:45 PM;-;546.75;869.5;0;-
Jan 6, 2017;7:00 PM;71,529;557;913.5;0;65,398.5
Jan 6, 2017;7:15 PM;-;567;945.25;0;-
Jan 6, 2017;7:30 PM;-;576.25;978;0;-
Jan 6, 2017;7:45 PM;-;585.25;1,008.25;0;-
Jan 6, 2017;8:00 PM;68,231;594.75;1,045;0;61,440.25
Jan 6, 2017;8:15 PM;-;604;1,074;0;-
Jan 6, 2017;8:30 PM;-;612.25;1,105.25;0;-
Jan 6, 2017;8:45 PM;-;620;1,135.5;0;-
Jan 6, 2017;9:00 PM;65,890;627.75;1,166.5;0;58,483.25
Jan 6, 2017;9:15 PM;-;635.5;1,197.25;0;-
Jan 6, 2017;9:30 PM;-;643;1,227.25;0;-
Jan 6, 2017;9:45 PM;-;650;1,259.5;0;-
Jan 6, 2017;10:00 PM;64,083;657.75;1,290;0;56,113
Jan 6, 2017;10:15 PM;-;662.25;1,316;0;-
Jan 6, 2017;10:30 PM;-;667.5;1,340;0;-
Jan 6, 2017;10:45 PM;-;672.25;1,364.25;0;-
Jan 6, 2017;11:00 PM;61,035;677.5;1,388.25;0;52,571.25
Jan 6, 2017;11:15 PM;-;682.5;1,417;0;-
Jan 6, 2017;11:30 PM;-;687;1,445.75;0;-
Jan 6, 2017;11:45 PM;-;692;1,473.75;0;-
Jan 7, 2017;12:00 AM;60,684;767.5;1,414;0;51,790.5
Jan 7, 2017;12:15 AM;-;770.5;1,439.25;0;-
Jan 7, 2017;12:30 AM;-;774;1,463.25;0;-
Jan 7, 2017;12:45 AM;-;777;1,488;0;-
Jan 7, 2017;1:00 AM;58,849;781;1,589;0;49,274.75
Jan 7, 2017;1:15 AM;-;781;1,591.25;0;-
Jan 7, 2017;1:30 AM;-;782.5;1,625;0;-
Jan 7, 2017;1:45 AM;-;783;1,641.5;0;-
Jan 7, 2017;2:00 AM;58,654;783.5;1,674;0;48,651.25
Jan 7, 2017;2:15 AM;-;783.5;1,700.75;0;-
Jan 7, 2017;2:30 AM;-;783.5;1,734;0;-
Jan 7, 2017;2:45 AM;-;784;1,759.5;0;-
Jan 7, 2017;3:00 AM;59,253;783.25;1,789;0;48,695
Jan 7, 2017;3:15 AM;-;782;1,833.25;0;-
Jan 7, 2017;3:30 AM;-;780.5;1,882.25;0;-
Jan 7, 2017;3:45 AM;-;779.5;1,928.25;0;-
Jan 7, 2017;4:00 AM;58,670;762.5;1,976;0;47,521
Jan 7, 2017;4:15 AM;-;753.75;2,012.5;0;-
Jan 7, 2017;4:30 AM;-;743.75;2,063.5;0;-
Jan 7, 2017;4:45 AM;-;735;2,102;0;-
Jan 7, 2017;5:00 AM;58,703;724.5;2,147.25;0;47,107
Jan 7, 2017;5:15 AM;-;714.75;2,176.5;0;-
Jan 7, 2017;5:30 AM;-;703.75;2,210;0;-
Jan 7, 2017;5:45 AM;-;693.75;2,225.5;0;-
Jan 7, 2017;6:00 AM;59,613;683;2,277.5;0;47,545
Jan 7, 2017;6:15 AM;-;670.25;2,347.25;0;-
Jan 7, 2017;6:30 AM;-;657.5;2,374.25;0;-
Jan 7, 2017;6:45 AM;-;645.5;2,412.75;0;-
Jan 7, 2017;7:00 AM;64,716;633;2,452.5;0;52,162.25
Jan 7, 2017;7:15 AM;-;621.75;2,509.25;0;-
Jan 7, 2017;7:30 AM;-;609.75;2,553.25;0.25;-
Jan 7, 2017;7:45 AM;-;598.25;2,574.75;1;-
Jan 7, 2017;8:00 AM;68,446;586.75;2,581;5.5;55,100.5
Jan 7, 2017;8:15 AM;-;577.25;2,718.5;18;-
Jan 7, 2017;8:30 AM;-;567;2,798;45;-
Jan 7, 2017;8:45 AM;-;556.5;2,811.5;80.5;-
Jan 7, 2017;9:00 AM;70,122;546.5;2,599;124.75;56,659.5
Jan 7, 2017;9:15 AM;-;541;2,617.5;174;-
Jan 7, 2017;9:30 AM;-;535;2,634.75;227.5;-
Jan 7, 2017;9:45 AM;-;528.75;2,651;282.75;-
Jan 7, 2017;10:00 AM;72,550;512.75;2,671.25;334.75;58,329
Jan 7, 2017;10:15 AM;-;504.5;2,657.25;384;-
Jan 7, 2017;10:30 AM;-;495.25;2,648.5;425;-
Jan 7, 2017;10:45 AM;-;487.5;2,637.5;462.75;-
Jan 7, 2017;11:00 AM;73,668;479.25;2,623.75;493.25;59,340
Jan 7, 2017;11:15 AM;-;471.5;2,603.5;517;-
Jan 7, 2017;11:30 AM;-;464.75;2,583.5;531;-
Jan 7, 2017;11:45 AM;-;457;2,565;538.5;-
Jan 7, 2017;12:00 PM;73,830;448;2,560;537.25;59,804.5
Jan 7, 2017;12:15 PM;-;441.75;2,558.75;528;-
Jan 7, 2017;12:30 PM;-;443.25;2,536.5;510.25;-
Jan 7, 2017;12:45 PM;-;439.5;2,532.5;489.75;-
Jan 7, 2017;1:00 PM;72,985;434.5;2,528.5;463.25;59,483.25
Jan 7, 2017;1:15 PM;-;448.5;2,515;430.5;-
Jan 7, 2017;1:30 PM;-;460.75;2,505;393;-
Jan 7, 2017;1:45 PM;-;473;2,496.5;353.25;-
Jan 7, 2017;2:00 PM;71,543;484;2,497.75;315.25;58,517
Jan 7, 2017;2:15 PM;-;490.5;2,503.75;275;-
Jan 7, 2017;2:30 PM;-;497.75;2,508.75;235.25;-
Jan 7, 2017;2:45 PM;-;504;2,518;196;-
Jan 7, 2017;3:00 PM;70,913;509.25;2,530.75;157.25;58,211.25
Jan 7, 2017;3:15 PM;-;516;2,545.75;118;-
Jan 7, 2017;3:30 PM;-;522.25;2,562;83.25;-
Jan 7, 2017;3:45 PM;-;528;2,578.75;50.5;-
Jan 7, 2017;4:00 PM;72,301;535;2,587;26.5;59,806
Jan 7, 2017;4:15 PM;-;532.25;2,583;14.5;-
Jan 7, 2017;4:30 PM;-;529.5;2,579.25;6.5;-
Jan 7, 2017;4:45 PM;-;528.25;2,571.25;2;-
Jan 7, 2017;5:00 PM;74,793;525.5;2,565.75;0.25;62,478.75
Jan 7, 2017;5:15 PM;-;521.5;2,561;0.75;-
Jan 7, 2017;5:30 PM;-;517;2,557.25;0.25;-
Jan 7, 2017;5:45 PM;-;513.25;2,551.75;0;-
Jan 7, 2017;6:00 PM;75,611;510;2,545.5;0;63,397
Jan 7, 2017;6:15 PM;-;507.5;2,547;0;-
Jan 7, 2017;6:30 PM;-;505.5;2,547;0;-
Jan 7, 2017;6:45 PM;-;504;2,547.5;0;-
Jan 7, 2017;7:00 PM;74,925;502;2,546;0;62,814
Jan 7, 2017;7:15 PM;-;502.75;2,532.5;0;-
Jan 7, 2017;7:30 PM;-;505.75;2,515.5;0;-
Jan 7, 2017;7:45 PM;-;506.75;2,499.75;0;-
Jan 7, 2017;8:00 PM;71,383;508.25;2,492;0;59,482.75
Jan 7, 2017;8:15 PM;-;509.5;2,473.5;0;-
Jan 7, 2017;8:30 PM;-;510.5;2,456.25;0;-
Jan 7, 2017;8:45 PM;-;511.25;2,439;0;-
Jan 7, 2017;9:00 PM;67,285;511.25;2,419.5;0;55,713.75
Jan 7, 2017;9:15 PM;-;512.25;2,392.75;0;-
Jan 7, 2017;9:30 PM;-;513;2,367;0;-
Jan 7, 2017;9:45 PM;-;513.75;2,341.75;0;-
Jan 7, 2017;10:00 PM;66,640;514.25;2,314.5;0;55,608.25
Jan 7, 2017;10:15 PM;-;506.5;2,275;0;-
Jan 7, 2017;10:30 PM;-;499.25;2,235;0;-
Jan 7, 2017;10:45 PM;-;489.75;2,197.5;0;-
Jan 7, 2017;11:00 PM;63,969;480;2,162;0;53,646.25
Jan 7, 2017;11:15 PM;-;463.25;2,137;0;-
Jan 7, 2017;11:30 PM;-;446.25;2,114.75;0;-
Jan 7, 2017;11:45 PM;-;430.5;2,089;0;-
Jan 8, 2017;12:00 AM;61,810;479.75;2,020;0;52,132
Jan 8, 2017;12:15 AM;-;464;1,981.75;0;-
Jan 8, 2017;12:30 AM;-;448;1,943.5;0;-
Jan 8, 2017;12:45 AM;-;432;1,909;0;-
Jan 8, 2017;1:00 AM;58,477;415.75;1,484.25;0;51,227.75
Jan 8, 2017;1:15 AM;-;392.5;1,426.25;0;-
Jan 8, 2017;1:30 AM;-;370;1,420.5;0;-
Jan 8, 2017;1:45 AM;-;347.25;1,392.75;0;-
Jan 8, 2017;2:00 AM;57,048;324.5;1,343;0;50,840.75
Jan 8, 2017;2:15 AM;-;301;1,260.75;0;-
Jan 8, 2017;2:30 AM;-;276.5;1,224.25;0;-
Jan 8, 2017;2:45 AM;-;253.25;1,224;0;-
Jan 8, 2017;3:00 AM;56,624;229.5;1,153.5;0;51,388.5
Jan 8, 2017;3:15 AM;-;210.75;1,151.25;0;-
Jan 8, 2017;3:30 AM;-;192;1,074;0;-
Jan 8, 2017;3:45 AM;-;173.75;1,050.75;0;-
Jan 8, 2017;4:00 AM;55,986;112.75;1,064.5;0;51,493
Jan 8, 2017;4:15 AM;-;103.75;1,039.5;0;-
Jan 8, 2017;4:30 AM;-;94.5;1,009.75;0;-
Jan 8, 2017;4:45 AM;-;86;982.25;0;-
Jan 8, 2017;5:00 AM;55,206;77;955.75;0;51,336
Jan 8, 2017;5:15 AM;-;69;917.75;0;-
Jan 8, 2017;5:30 AM;-;62;878.5;0;-
Jan 8, 2017;5:45 AM;-;55;855;0;-
Jan 8, 2017;6:00 AM;55,377;48.25;820.25;0;52,143.75
Jan 8, 2017;6:15 AM;-;43.75;800;0;-
Jan 8, 2017;6:30 AM;-;38.5;739.5;0;-
Jan 8, 2017;6:45 AM;-;34;709;0;-
Jan 8, 2017;7:00 AM;57,517;29.25;679.75;0;54,937.5
Jan 8, 2017;7:15 AM;-;27.5;627.5;0;-
Jan 8, 2017;7:30 AM;-;25.75;600.5;0;-
Jan 8, 2017;7:45 AM;-;23.75;565;0.5;-
Jan 8, 2017;8:00 AM;60,762;22;533;2.5;58,633.5
Jan 8, 2017;8:15 AM;-;20.75;509;7;-
Jan 8, 2017;8:30 AM;-;19.5;483.5;16;-
Jan 8, 2017;8:45 AM;-;18.75;466.5;30;-
Jan 8, 2017;9:00 AM;63,717;17;418;51.25;61,724
Jan 8, 2017;9:15 AM;-;16.75;398;76.75;-
Jan 8, 2017;9:30 AM;-;15;379.25;107;-
Jan 8, 2017;9:45 AM;-;14;360;140;-
Jan 8, 2017;10:00 AM;65,462;7.75;343.25;174.5;63,263
Jan 8, 2017;10:15 AM;-;7.5;326.75;209;-
Jan 8, 2017;10:30 AM;-;6.75;310;242.5;-
Jan 8, 2017;10:45 AM;-;6.5;292.25;272.25;-
Jan 8, 2017;11:00 AM;68,286;6.25;273.75;298.75;65,923.5
Jan 8, 2017;11:15 AM;-;5.25;261.25;323.25;-
Jan 8, 2017;11:30 AM;-;5;248.25;343.25;-
Jan 8, 2017;11:45 AM;-;5.25;234.25;358;-
Jan 8, 2017;12:00 PM;67,694;5.25;221;368;65,358.5
Jan 8, 2017;12:15 PM;-;5.5;212;372.75;-
Jan 8, 2017;12:30 PM;-;6;202.25;373.25;-
Jan 8, 2017;12:45 PM;-;6.75;192.75;370;-
Jan 8, 2017;1:00 PM;65,320;7.25;185;362.25;63,231.75
Jan 8, 2017;1:15 PM;-;7.75;180;348.5;-
Jan 8, 2017;1:30 PM;-;7.75;175.25;329.25;-
Jan 8, 2017;1:45 PM;-;7.75;170;307.5;-
Jan 8, 2017;2:00 PM;63,683;9.25;164.5;281.5;62,098.5
Jan 8, 2017;2:15 PM;-;10;158.5;249.25;-
Jan 8, 2017;2:30 PM;-;10.75;152.25;213.25;-
Jan 8, 2017;2:45 PM;-;12;145.5;177.75;-
Jan 8, 2017;3:00 PM;63,796;13.25;139.5;142.75;62,824.5
Jan 8, 2017;3:15 PM;-;14.25;136.25;108.5;-
Jan 8, 2017;3:30 PM;-;14.75;132.75;76.5;-
Jan 8, 2017;3:45 PM;-;15.75;128;49.25;-
Jan 8, 2017;4:00 PM;65,707;17.75;123;28;65,072.75
Jan 8, 2017;4:15 PM;-;20.25;124.5;13;-
Jan 8, 2017;4:30 PM;-;22;126.5;5.5;-
Jan 8, 2017;4:45 PM;-;25;127.25;1.5;-
Jan 8, 2017;5:00 PM;67,661;28.25;130;0.25;66,975.25
Jan 8, 2017;5:15 PM;-;30.5;137;0.25;-
Jan 8, 2017;5:30 PM;-;33.75;142;0.25;-
Jan 8, 2017;5:45 PM;-;36.5;147;0;-
Jan 8, 2017;6:00 PM;68,291;39.5;154.25;0;67,429.25
Jan 8, 2017;6:15 PM;-;44.25;164;0;-
Jan 8, 2017;6:30 PM;-;48.75;173.75;0;-
Jan 8, 2017;6:45 PM;-;53.25;184;0;-
Jan 8, 2017;7:00 PM;67,616;56.75;194.5;0;66,510.5
Jan 8, 2017;7:15 PM;-;63.25;205.25;0;-
Jan 8, 2017;7:30 PM;-;68.75;216;0;-
Jan 8, 2017;7:45 PM;-;75;226;0;-
Jan 8, 2017;8:00 PM;66,164;80.75;241;0;64,722.25
Jan 8, 2017;8:15 PM;-;86.75;261.5;0;-
Jan 8, 2017;8:30 PM;-;95.5;278;0;-
Jan 8, 2017;8:45 PM;-;103.5;294.75;0;-
Jan 8, 2017;9:00 PM;63,643;111;312.25;0;61,765.75
Jan 8, 2017;9:15 PM;-;119;335.75;0;-
Jan 8, 2017;9:30 PM;-;125.75;358.5;0;-
Jan 8, 2017;9:45 PM;-;132.75;382.25;0;-
Jan 8, 2017;10:00 PM;62,971;139.25;404;0;60,675
Jan 8, 2017;10:15 PM;-;144.75;419.5;0;-
Jan 8, 2017;10:30 PM;-;150.75;433.25;0;-
Jan 8, 2017;10:45 PM;-;157.5;447;0;-
Jan 8, 2017;11:00 PM;60,868;162.75;459.25;0;58,284.25
Jan 8, 2017;11:15 PM;-;168;469.75;0;-
Jan 8, 2017;11:30 PM;-;171.5;482.25;0;-
Jan 8, 2017;11:45 PM;-;175.75;494.5;0;-
Jan 9, 2017;12:00 AM;55,321;187.5;535.5;0;52,344
Jan 9, 2017;12:15 AM;-;189.5;547.5;0;-
Jan 9, 2017;12:30 AM;-;192;559.75;0;-
Jan 9, 2017;12:45 AM;-;193.75;571.5;0;-
Jan 9, 2017;1:00 AM;55,113;196;404.5;0;52,629.5
Jan 9, 2017;1:15 AM;-;198.5;418.5;0;-
Jan 9, 2017;1:30 AM;-;201;416;0;-
Jan 9, 2017;1:45 AM;-;203;446;0;-
Jan 9, 2017;2:00 AM;54,515;205.5;456.5;0;51,794
Jan 9, 2017;2:15 AM;-;207.75;471.25;0;-
Jan 9, 2017;2:30 AM;-;210;476.5;0;-
Jan 9, 2017;2:45 AM;-;212.75;480.75;0;-
Jan 9, 2017;3:00 AM;55,338;215.25;482;0;52,442.25
Jan 9, 2017;3:15 AM;-;225.25;488;0;-
Jan 9, 2017;3:30 AM;-;234.5;500.25;0;-
Jan 9, 2017;3:45 AM;-;244.5;506;0;-
Jan 9, 2017;4:00 AM;57,171;262.25;505.25;0;53,940.25
Jan 9, 2017;4:15 AM;-;271.25;521.75;0;-
Jan 9, 2017;4:30 AM;-;281.75;539.25;0;-
Jan 9, 2017;4:45 AM;-;291.75;557.5;0;-
Jan 9, 2017;5:00 AM;60,771;302.5;565;0;57,070
Jan 9, 2017;5:15 AM;-;319.75;586.75;0;-
Jan 9, 2017;5:30 AM;-;338;612.75;0;-
Jan 9, 2017;5:45 AM;-;355.5;620.75;0;-
Jan 9, 2017;6:00 AM;68,356;374.25;634;0;64,102.5
Jan 9, 2017;6:15 AM;-;388.75;666.5;0;-
Jan 9, 2017;6:30 AM;-;403.5;675.75;0;-
Jan 9, 2017;6:45 AM;-;417.75;693;0;-
Jan 9, 2017;7:00 AM;74,493;432.5;714.75;0;69,562.75
Jan 9, 2017;7:15 AM;-;445.75;764.75;0;-
Jan 9, 2017;7:30 AM;-;459;793;0.25;-
Jan 9, 2017;7:45 AM;-;472.25;847.5;0.5;-
Jan 9, 2017;8:00 AM;77,167;485.5;858.75;3;71,460.75
Jan 9, 2017;8:15 AM;-;501;890.25;10.25;-
Jan 9, 2017;8:30 AM;-;515;919.25;25.75;-
Jan 9, 2017;8:45 AM;-;530;920;47.5;-
Jan 9, 2017;9:00 AM;78,964;543.75;887;76.25;72,503.5
Jan 9, 2017;9:15 AM;-;560.25;903.25;111.75;-
Jan 9, 2017;9:30 AM;-;575.5;923.25;151.5;-
Jan 9, 2017;9:45 AM;-;592;942.5;193.5;-
Jan 9, 2017;10:00 AM;80,397;601.25;968;235.25;72,830
Jan 9, 2017;10:15 AM;-;614.5;973.5;276;-
Jan 9, 2017;10:30 AM;-;627.75;979.25;314.5;-
Jan 9, 2017;10:45 AM;-;640.25;986.5;350.25;-
Jan 9, 2017;11:00 AM;81,224;653.25;988.5;382;72,900.25
Jan 9, 2017;11:15 AM;-;660.5;995;409.5;-
Jan 9, 2017;11:30 AM;-;667.75;1,002.25;431.25;-
Jan 9, 2017;11:45 AM;-;676.5;1,008;449.25;-
Jan 9, 2017;12:00 PM;80,589;683.5;1,016.25;463;71,808.5
Jan 9, 2017;12:15 PM;-;689.75;1,030;468.25;-
Jan 9, 2017;12:30 PM;-;697;1,042.25;467.75;-
Jan 9, 2017;12:45 PM;-;702.5;1,056.25;464;-
Jan 9, 2017;1:00 PM;80,106;709.25;1,072.25;455.5;71,015.5
Jan 9, 2017;1:15 PM;-;711.25;1,114.5;438.75;-
Jan 9, 2017;1:30 PM;-;714.75;1,154.5;416.5;-
Jan 9, 2017;1:45 PM;-;718;1,194.5;390.75;-
Jan 9, 2017;2:00 PM;78,742;721.25;1,242;359.75;69,403.75
Jan 9, 2017;2:15 PM;-;724.5;1,286.75;322.5;-
Jan 9, 2017;2:30 PM;-;729.5;1,328.25;282.25;-
Jan 9, 2017;2:45 PM;-;733;1,369.75;238.75;-
Jan 9, 2017;3:00 PM;78,444;737.25;1,414.5;195;68,986.75
Jan 9, 2017;3:15 PM;-;739.5;1,467;151.25;-
Jan 9, 2017;3:30 PM;-;742;1,518;109;-
