"","G_gas","G_coal_brown","G_coal_hard","G_bio","G_hydro","G_nuclear","G_wind_on","G_wind_off","G_pv","G_otherRE","G_phes","G_otherCONV"
"121",3815.25,16938.75,14047.5,4613.75,1141.5,6447.25,4014.25,209.75,0,106,154,7180
"122",3867.75,16899.5,12989.25,4613.5,1134.75,6601.75,3557.5,291.5,0,106,95.25,7075.75
"123",3808.75,17037.75,12967.25,4620.5,1127,6753.75,3268.75,369,0,106,59.5,6742.75
"124",3590.25,17128.75,13212.25,4614.5,1120.75,6977,3141.25,413.75,0,106,30.5,6707
"125",3661.75,17138.25,13356.75,4610.25,1133.25,7067,3050.25,562.75,0,106,63.5,6903.25
"126",3702.5,17239.75,13793.75,4597.75,1140.75,7084.25,2777.75,642.25,0,106,102.75,7541
"127",3851.75,17234.5,15550.25,4596.75,1132.75,7091.75,2574.5,833.25,0,106,78.5,8112.75
"128",4161.25,17209.5,16593.25,4591.25,1126,7092.25,2576.25,1107.25,0,106,582.5,8700.5
"129",4239.25,17213.25,16842,4583.75,1151.25,7088.5,2421.25,1097.75,129.5,106,1209,9542.75
"130",4023,17219.25,17023.75,4607.5,1134.5,7092.75,1938,1159.25,1675.25,106,1497,8915.75
"131",4080.5,17243.25,17009.75,4625.5,1155,7090.75,1378.5,1345.75,4064.75,106,838.5,8924
"132",4027,17229.5,17006,4627.5,1149.5,7067,959.75,1573.25,6262.5,106,457.25,8599.5
"133",3751.5,17220.25,16787.25,4642.5,1150.75,7135,1055.75,1761.25,7288.25,106,154.75,8858.75
"134",3642.25,17241.25,15907.25,4659,1171.5,7181.5,1185.5,1926.25,6842.5,106,425.75,8767.75
"135",3831.75,17230,15813,4678.5,1203.75,7183.75,1248.25,1993.75,4852.75,106,881.75,8603.5
"136",4009,17208,16145.25,4693.25,1246.25,7152,1401.25,2183.5,2046,106,1940.75,8647
"137",4058,17246.75,16242.25,4685.25,1216.75,7155.25,1815.5,2315.75,181.5,106,2940.5,8879.25
"138",4062,17277.75,16219,4678.5,1207.5,7139,2735.5,2272,0,106,4175.25,9166.25
"139",3921,17366.25,16167.25,4691,1180.75,7135.75,3694.75,2542.5,0,106,2189,9242.75
"140",3985.5,17382.25,16060.75,4683.25,1175,7193,4581,2826.25,0,106,948.25,9202.75
"141",3715.75,17425.75,14898.5,4674,1167.5,7212.5,5030.75,2885.75,0,106,803.25,8136.25
"142",2997.75,17445.75,13841.5,4657.75,1150.25,7224.75,5117.75,2908,0,106,670.5,7450.5
"143",2752.25,17411.75,13399.75,4663,1146.25,7238.25,5536,2952,0,106,314.5,7558.25
"144",2384,17407.25,11897,4664.25,1129.75,7246,6044.25,2957.5,0,106,220,6502.5
"145",2302.5,17238.5,11313.5,4651,1132,7261.5,6650,3060.25,0,106,192.25,7465.75
"146",2306.5,17247.25,10157,4647.25,1122,7173.25,7119,3085.75,0,106,1.25,7519.5
"147",2310.5,16988.5,9655.75,4654.25,1099.5,7188.5,7595.25,3113.25,0,106,1,7322.25
"148",2300.5,17094.5,9528.75,4643.5,1087.25,7498.75,7868.25,3146.25,0,106,0.5,7040.75
"149",2310.5,17073.25,8884,4650,1071,7788,8272.75,3167,0,106,1.5,6684.5
"150",2299.25,17097.25,8542,4646.25,1070.5,7902.25,8892,3118.5,0,106,0.5,6512.75
"151",2198.25,17318.25,7569.75,4641,1068.25,7913.5,9449.75,2897,0,106,1,6500.75
"152",2246,17435.75,8570,4634,1068,7919.25,9679,2758.5,0,106,55,7345.75
"153",2326.5,16851.25,9737,4645.5,1042,7928.75,10340.5,2497.5,93,106,492,7843.25
"154",2316,16686.75,10612.5,4643.75,1057.25,7946.25,10569.5,2327.25,657,106,942.75,7704.25
"155",2126,17153,11433.75,4636.25,1062.25,7963.75,10322.75,1956.5,1372.75,106,922.75,7835
"156",2303.25,16991,11864.75,4638.75,1050.75,7978.5,9966.75,1952,1773.25,106,1134.75,7897.5
"157",2313.25,17198.25,12130.25,4653,1061.5,8098,9231.75,1687.5,1786,106,1542.5,8085.75
"158",2294.5,16931.75,12363.25,4659.25,1053,8314.5,8951.25,1575.75,1474.25,106,824.5,7927.5
"159",2294,16708.25,12873,4649.25,1076.5,8334,8652,1891.75,876.25,106,1511.25,7405.5
"160",2307.5,16611,13216.5,4660,1076,8412.75,8503,2182.5,325.25,106,1996.25,7597.75
"161",2320.5,16354.75,13248.75,4663.75,1095.5,8424.5,8488.25,2193,28.75,106,3070.75,7621.25
"162",2322.5,16759.75,13637.25,4665.5,1157.5,8470.75,7978.75,2120,0,106,3536.25,7730
"163",2306,17181.75,13732,4683.75,1152,8498,7381.25,2098.25,0,106,3251.25,8065.75
"164",2314.75,17288.75,13531.25,4700.5,1096.75,8509.25,6575.5,2266.75,0,106,1917.5,8483
"165",2269.75,17048.25,13404,4690.25,1097,8521.25,6486,2225.75,0,106,1278.5,8312.75
"166",2279,16570.75,12762.75,4678.5,1100.75,8536.75,6633.25,2303.75,0,106,217.25,8236.5
"167",2227,16862.5,12852.75,4669.75,1086.5,8543,6167,2163,0,106,424.5,7871.5
"168",2153.5,17186.25,12369,4678.25,1100.75,8555.5,5935,1797.75,0,106,185.75,7170
"169",2138,17420.25,12016.75,4679.25,1118,8598,5343.75,1378.75,0,106,241,7032.75
"170",2117.25,17081,12116.5,4681.25,1119.5,8675.5,4785.25,1073.25,0,106,56.75,7532.25
"171",2142.75,17035.5,12830.25,4670,1123.25,7864.75,4054.5,746,0,106,42.75,7318
"172",2131.75,17139,13290.75,4660.25,1147,7827.5,3388.5,592.25,0,106,18.75,6849.25
"173",2163,17207.25,13381.25,4657.75,1114.75,7798.25,3099.5,371.25,0,106,1,7182
"174",2079.5,17658.25,13011,4658.5,1079.75,7845.5,2745.5,206.75,0,106,1.5,7208.25
"175",2157,17868.25,12480.5,4651,1075.25,7849,2547.5,80,0,106,1.5,6917.25
"176",2176,17589.75,12972,4646.75,1082,7857,2171.75,68.25,0,106,10,6918.5
"177",2219,17550.75,13976.75,4648.5,1108.25,7864.25,1567.75,40.25,22.75,106,734,7191
"178",2272,17907,14410.25,4643.25,1191.5,7865.25,1204,29.75,239,106,565.25,7294.75
"179",2280.25,17902.25,14843.5,4661,1123.5,7879.5,927,63.25,619,106,1063.75,7454.75
"180",2309.25,17900,15243.25,4666.25,1163,7873.5,752.25,23,965.5,106,3004.5,7492.25
"181",2268.75,17915,15330,4666.5,1132.5,7805.25,606.75,18.5,1113.25,106,1092.25,7644.25
"182",2275.75,17919.25,15301,4669.5,1148,7780,467.25,27.5,1016,106,726.75,7453.75
"183",2383.25,17926.5,15283.75,4666,1144,7736.75,323.5,26,710.25,106,613.25,7386.75
"184",2508,17918.5,15291.5,4662.75,1151.75,7733.75,271.25,12.25,279.25,106,707.25,7305
"185",2766,17908.5,15344,4662.25,1137.75,7722.75,250.25,36.75,25.25,106,1371.25,7344.25
"186",2784.5,17909.5,15327.5,4657,1166.5,7718.5,270.75,123,0,106,3454.75,7262.25
"187",2741.5,17853.75,15326.75,4675,1165,7720.5,365.25,143.75,0,106,3306.25,7615
"188",2755.25,17912,15353.75,4671.75,1148.75,7724.75,526.75,194.5,0,106,1958,8214.25
"189",2716,17910,15545.5,4668,1174.75,7723.25,690.75,304.5,0,106,1189.25,8197
"190",2649.75,17891.75,15376.5,4663,1132.25,7722.25,860.5,360.25,0,106,70.25,8054.75
"191",2444.25,17886.5,15189.25,4644.5,1121.25,7724,921.25,404.5,0,106,23,7898.25
"192",2214.5,17823.5,14588.75,4648.75,1100.75,7710.5,1062,539.5,0,106,74.25,7658.25
"193",2096,18267.25,12885.25,4645.75,1106,7703.5,1206.75,712,0,106,0.5,7137
"194",2075.75,18072.75,12527.25,4617,1119.5,7715,1269,900.5,0,106,1.75,7398
"195",2170.75,17867.25,12616,4617.25,1134.5,7718.5,1382,941.5,0,106,1,7426
"196",2291.25,17867.75,12803,4614.5,1130.75,7716.5,1480.25,1197,0,106,2.5,7741
"197",2447.75,17872.75,12648,4611,1120.25,7709,1627.75,1510.75,0,106,0.75,8117
"198",2810,17912.75,13575,4620.25,1132,7710.25,1822.5,1661,0,106,204,7900.25
"199",3446.5,17909.5,15157.75,4618.25,1146.5,7712.75,2042.75,1773,0,106,849,9166
"200",4508,17672.5,15840.5,4621.25,1179.5,7706.25,2391.75,2104.5,0,106,2001.5,10411.5
"201",5350.5,17570.75,15916,4611.5,1215.25,7706.5,2825.5,2459.5,34.25,106,1897.5,10655.25
"202",5360.25,17621.75,15929.25,4609.5,1132.25,7704.25,3078.5,2596,322.5,106,2558.5,9960.25
"203",5520,17604.75,15786.5,4589.25,1143.75,7708.5,3074.25,2616.75,819.25,106,3474,9869.75
"204",5644.5,17550.5,15812,4613.75,1172.25,7699.25,3210,2520.25,1346,106,2724.75,9924.5
"205",5636,17536,15824.75,4636.5,1160.25,7709.5,3269,2599,1640.25,106,2010.25,10259.5
"206",5587.5,17276,15852.5,4634.75,1162.5,7704.25,3653,2553,1491,106,1730.5,10082.75
"207",5875.5,17276.25,15322.25,4638,1165,7708.25,4036.25,2507.5,1022.75,106,1520.75,9704.25
"208",6059.75,17310,15237.25,4639,1147,7703.75,4690.5,2573.25,357.25,106,1392.25,9596.25
"209",6347.25,17381,14646.75,4642,1162.75,7666.75,6259.25,2681,38,106,1678.25,9741.25
"210",6961.25,17347.5,14388.5,4630.5,1272.25,7665.25,7689.75,2887.5,0,106,3309.25,10613
"211",7138.25,17434.5,14409.5,4634.25,1206.5,7660.75,8815.5,3087.75,0,106,1937.5,10105
"212",6610.25,17341.25,14237,4650,1189.25,7640.5,9895.25,3160.25,0,106,1028.5,10093.75
"213",5296.5,17110.75,13829.5,4643.5,1180.25,7392.25,10935.5,3196,0,106,235.5,9519.75
"214",4834.5,16706.75,11832.5,4642.5,1181.5,7384.75,11695.5,3217,0,106,19.5,9367
"215",4541,16468.5,10715.5,4634.75,1155.5,7386.5,11889.5,3240,0,106,9.25,8307
"216",3953.25,16104.75,9172.75,4637.5,1168,7384.5,12470.25,3242.75,0,106,1,7358.5
"217",3375,16982,7674,4609.25,1166.5,7383.75,13031.75,3222.75,0,106,0.5,7333.5
"218",3406,17303.5,6761.5,4607.25,1174.25,7372.5,13486.25,3210.5,0,106,1.5,6755.25
"219",3514,17161.25,6564.25,4608.75,1174.5,7377.75,13887.75,3013,0,106,1,5862.75
"220",3537.5,16873.75,6495.5,4595.25,1163.25,7379.25,14532,2660.5,0,106,0,6262.25
"221",3671.75,16660.5,6959,4590.25,1172,7385,14657,2180,0,106,1.5,6998
"222",3914.75,16299.5,8040.25,4589.75,1155.5,7379.75,14469,1625.75,0,106,2.25,8255.25
"223",4715.25,16182.5,11097.5,4579.75,1154.75,7380.75,14461.25,1456.5,0,106,410.5,9302.25
"224",5804.25,16267.5,13196,4590,1184,7384.25,13366.75,1150.5,0,106,1921,10130.5
"225",7160.25,16430,13474.75,4580,1239,7386,11845.5,576.5,76.75,106,3350.75,10365.5
"226",7153,16172.5,13863.75,4577.25,1235.5,7389,11008.75,508.5,721.75,106,2897.75,10410.25
"227",6580,16532,14576.5,4582.75,1221,7390.25,9811.25,753.25,1836.75,106,2064.75,10301
"228",6551.75,16451,14566,4584.5,1243.5,7390.25,8820,1043.75,2573,106,2527.5,10161.5
"229",6463.75,16865,14725,4604.25,1237,7378.5,8114.75,1328.75,2797.5,106,858,9917.5
"230",6390.5,16883,15251,4600.75,1219.25,7376.5,7443.5,1473,2524,106,891.5,9846.25
"231",6599.25,16952.25,15633,4610.5,1229.25,7370.25,6682,1501.75,1761.25,106,1108.75,10423.75
"232",6757.25,16953.5,15641.5,4642.5,1218,7369.5,6255.5,1496,693.75,106,929,10493.5
"233",6844.5,16765.75,15679.75,4635.75,1197.75,7370,6253.5,1725,56.75,106,3173.75,11096.25
"234",6997.5,16697.5,15719.25,4631,1317.5,7373,6743.5,2036.5,1,106,4069.5,13079.75
"235",7048.25,16493,15696.5,4635.5,1231.5,7368,7010,2287.5,0,106,3159.25,12438.25
"236",6355.75,16412.25,15717,4625.25,1211,7365.5,7085.5,2436.5,0,106,2114.75,11930.5
"237",5806.75,16525.5,15477,4619.5,1182,7363.5,7350,2578.25,0,106,651.75,11371
"238",5227.5,16432.25,14307,4628,1172.75,7363.25,7732.25,2650.75,0,106,85.75,10151.75
"239",3789.75,16087.25,12491.5,4619.25,1215,7368,7678.75,2539,0,106,115.5,9161
"240",2767.5,15667,10725.25,4613.5,1188.5,7357.5,7720.25,2684.5,0,106,52.75,8814
"241",2754.25,16110.5,9193.25,4570.5,1208.5,7365,8177.5,2862.25,0,106,29.5,7781.25
"242",2729,16238,8146.25,4573,1169,7367.5,8853,3040.25,0,106,24.25,7367
"243",2965,16175.75,7114.5,4577.5,1240.5,7365.25,9861.75,3156.5,0,106,0.75,6981
"244",2971.75,16359.5,7350.75,4577,1180.5,7359.75,11064.25,3212.5,0,106,0.5,7055.75
"245",3009,15899,7063.75,4567.5,1182,7363.25,12816.25,3223,0,106,1.75,7218.25
"246",3091.25,14935.75,7549,4563.25,1185.25,7285.25,14961.75,3206,0,106,1.5,7486.75
"247",3186,14626,9083.25,4562,1187,7093.25,18346.75,3197.5,0,106,280.25,8445.5
"248",3448.75,13558.5,9568,4557.5,1177,7063.25,21073.25,3174,0,106,1495.75,9597.5
"249",3537.5,13803.25,9085,4552.75,1252,7053.5,23538,3070.5,75,106,2752.25,9878.25
"250",3784,13748,8949.5,4570,1225.75,7026.25,25347.5,2997.5,558.5,106,1578.5,9697.75
"251",3472.75,13603,8818.25,4562,1166.5,6940.5,27275.25,3058.75,1003.5,106,1182.75,9591
"252",3446.25,13416.5,8866,4542,1158.75,6952,28429.5,3143.75,1371.25,106,550.25,9287
"253",3447.75,13972.75,8590.25,4550.75,1183.25,6948.75,28565.25,3141.5,1506.75,106,664.5,8901.25
"254",3476.25,14106.25,8791.5,4545.75,1187.5,6939.25,28028.25,3139.75,1381,106,280.25,8762.25
"255",3493,14103,8892.75,4569.25,1197.5,6935.5,27300.75,3095,1004.5,106,110.5,8557.75
"256",3419,14138.25,8862.75,4563.5,1179,6948,27576.75,3155.5,430.25,106,85,8506.75
"257",2977,13981.75,9196,4551.5,1161,6945,27443.5,3194.25,45.5,106,122,8251
"258",2988,14027.75,8979.5,4588.25,1197.75,6946,26635.75,3144.25,1.75,106,1554.5,8590.5
"259",2987.5,14062.25,9033,4594.75,1164.75,6941,27051.25,3075.5,0,106,1005.75,8815.25
"260",2925.25,13994,8372.25,4576,1150.75,6934,27588.5,2855.25,0,106,352.25,8791.75
"261",2746.75,13742.5,6602.5,4576.5,1150.25,6932.5,28417.25,3029.75,0,106,135.75,7229
"262",2269.75,13925.25,4721.5,4575.5,1186.25,6945.5,28603.5,3111,0,106,113,5850
"263",2176.75,13842.25,4021.75,4570.5,1203,6945,27725.25,3082.75,0,106,2,5940.25
"264",2090.75,12551.5,3865.25,4571,1192.5,6939.75,27904.75,3138.25,0,106,0.5,6332.5
"265",2079,12350.5,3408.5,4571,1183,6933,28057,3150,0,106,1,5575.75
"266",2015.75,11022.75,3242,4569.5,1189.25,6937.5,27686,3153.5,0,106,1.5,5341.25
"267",2074,10939.5,3356,4571,1195,6934,27251.25,3163.75,0,106,1.5,5149.5
"268",2076.5,10998,3309,4568.5,1193.25,6940.5,26972.75,3177.5,0,106,1,4981.5
"269",2072,11744.5,3345,4565.25,1177.25,6937.5,26723.25,3158.25,0,106,1,4947.5
"270",2097.25,13198.75,3902.5,4562,1176,6934,26463.75,3115.5,0,106,0.5,5343.25
"271",2174,14419,5532.25,4549.75,1135.75,6926.5,27632.25,3136,0,106,393.25,5946
"272",2250.5,14718.25,6822.75,4557.5,1141.75,6928.75,27150,3135,0,106,630.25,7393.5
"273",2385.75,14954.25,7464,4561.25,1145.25,6934.25,26912.25,3159.5,83.5,106,1704.5,7916.25
"274",2489,14985.75,7577.25,4558.75,1178,6933.5,26593,3146.25,904.5,106,1058.25,8025.75
"275",2427.5,15015,7883.75,4578.75,1193.25,6931,26472.75,3158.75,2420.75,106,240.5,7870.5
"276",2704.75,15001.5,7756.25,4571.5,1185.5,7086.25,26611.5,3163.75,3475,106,191.25,7605.25
"277",2759.75,14708,7044.25,4578,1138,7322,26353.75,3152.75,4025.75,106,123.25,7158
"278",2690.25,14926.25,7215,4591.75,1150.5,7660.75,25091.75,3187.5,3520.25,106,236.75,7361.25
"279",2765,14934.5,8411,4578.5,1184.25,7800.75,22440.75,3165,2327.25,106,1034.5,7713.25
"280",3153.5,14974.25,9522.25,4582.5,1175.25,7833,20631.5,3134.5,990.75,106,1787.75,8018.5
"281",3564.25,15025,10486.5,4582.5,1166.25,8030.5,18197.5,3006,112.75,106,2174.75,8426
"282",3887.5,15109.25,11979,4584.25,1189.75,8043.25,16166,2728.5,3.5,106,4417.25,8725.25
"283",4007.5,15628.5,12634.75,4579,1163.25,8093.25,14333.5,2106.5,0,106,3932.25,8848.75
"284",4105.75,15829,13004.75,4572.25,1135.25,8247.5,13480,1765,0,106,1620.75,8435
"285",2990.75,15825,12968.25,4578.25,1140.25,8255.25,13721.25,1306.5,0,106,980.5,7607.25
"286",1897,15960,12701,4586.25,1168.25,8261,13675.25,831,0,106,989.25,7442.5
"287",1811.25,16051,12376,4585.5,1149,8276.75,13760.25,475.5,0,106,318.5,7251.25
"288",1644.75,15584,10066,4575.25,1147.5,8305.5,14637.75,331,0,106,77,6901.25
"289",1421,15472.5,7819,4586.5,1141.5,8314,15533,441.25,0,106,2.25,6340.25
"290",1375.75,15615.5,5715,4586.5,1151.25,8271.5,16530,571.5,0,106,2.5,5951.5
"291",1396,15639,5189.75,4576.5,1191.5,8282.25,17104.5,693.75,0,106,1.5,6559.75
"292",1372.5,15514,5237.5,4582.75,1154.75,8313.5,17607,908.5,0,106,1.5,5814.25
"293",1371.25,15532.5,5864,4549,1165,8335,19109,1285.25,0,106,1.75,5866.75
"294",1492.25,15413.25,7548,4556.25,1187.5,8363.5,20347.5,1242.75,0,106,2,6523.75
"295",1851.25,14820.5,11085.75,4552.25,1206.5,8392.5,21522,1273.75,0,106,213.25,7780.75
"296",2273.5,14812.5,13722.5,4561.5,1187,8402.5,22102.5,1480.25,0,106,1601.25,8339.75
"297",2561.75,14435.75,14227,4569.5,1195.25,8399,22548.75,1836.75,115,106,2433,8280.5
"298",2968.5,14431.75,14084,4592.5,1220.5,8416,21997.75,1650,819.5,106,1926,8460.75
"299",3025.75,14591.75,14600.5,4589.25,1221.75,8430,21452.5,2205.75,1822,106,1089.5,8088.75
"300",3130,14356.25,13853.5,4583.75,1206,8441,20680.75,2659,2537.25,106,519.5,8172.5
"301",3138,14414.75,13328,4603.5,1218.25,8455.5,20055.25,2343.75,2934.75,106,476.25,8387.25
"302",3120.5,14354.75,13871,4610.25,1226.25,8459,19780.75,2653,2799.75,106,223.5,8199.75
"303",3135.25,14265,13227.75,4602,1208.75,8493.25,19263.25,2976.25,2148.75,106,173,7621.5
"304",3129.25,14278.75,12829.25,4596.75,1210.75,8514.5,18577.25,3053.75,998.5,106,395.25,7593.5
"305",3014.5,14319.25,13216.5,4605,1206.5,8522,19173.25,2815,131.75,106,670,7535
"306",2987.25,14644.75,13400.25,4605,1214,8552.5,19430.25,2767.5,3,106,1040.75,8201.5
"307",2941.25,14912.25,11994.25,4609.5,1211.75,8552.75,19934.5,2739.25,0,106,1312.5,8373
"308",2765,14923.5,10421.25,4611,1199.5,8561,20242.25,1738,0,106,1536.75,8551
"309",2366.75,15395.75,9027.25,4608.25,1209,8573,19582.5,1987.5,0,106,679.25,8059.75
"310",1931,15410,7341.25,4605.75,1216.25,8586.25,18618,2148,0,106,90.25,7148.25
"311",1825.75,15446,5925.25,4580,1204,8300,17971.25,2301.5,0,106,189.5,7151.75
"312",1815,15495.75,5302.25,4581.75,1200.25,7763.25,17956.5,2349.25,0,106,74.75,6512.25
"313",1448.25,16098,3975.5,4587,1204,7606.25,18704.75,2643.25,0,106,10.75,5514.75
"314",1294.75,15767,3713.25,4587.75,1200.25,7126,19904.25,2827.25,0,106,1.25,5436.25
"315",1235.75,15640.5,3686.5,4588.25,1196,7091,20283,2949.5,0,106,0.75,5341.5
"316",1302.75,15745.75,3695.25,4597.5,1191.25,7102.75,20138.75,2969.25,0,106,0.75,5552.75
"317",1339.25,15529.75,3796.5,4602.5,1213,7115.25,19627.75,2971.75,0,106,0.5,5454.5
"318",1346.75,16215.25,3894.75,4609,1176.25,7118.25,19183.25,2970.75,0,106,0.5,5520.5
"319",1322,16642,4330.75,4594.25,1215.25,7132.25,19797.5,2978.75,0,106,0.25,5267.25
"320",1345,16736.5,4505.5,4593,1193.25,7229.75,19006.5,2891,0,106,192.25,5591.25
"321",1347.25,16959.5,5370.75,4588.75,1227.25,7391.75,17937.5,2595.5,79.75,106,1008,6152
"322",1358.75,16995.25,7107,4585,1176,7432.75,16489.25,2581.75,786.75,106,925.5,6402
"323",1371.25,16909.25,7513,4607.5,1199.75,7484,15819.75,2586.75,1800.5,106,625.5,6501.5
"324",1370.75,16858.5,7778,4616.75,1184.75,7493.5,15727.25,2810.25,2872.5,106,560.25,6634.25
"325",1389.75,16412.75,7503.75,4617,1162.5,7535.25,16223.25,2953.25,3645.5,106,115,6724
"326",1416.75,16494.75,6204.75,4618,1186.75,7528.5,15932.25,3096.25,3639.5,106,140.5,6256.5
"327",1400.25,16260.75,6097.75,4621.25,1190.75,7545,16334.75,3113,2630.75,106,276.5,5923.75
"328",1394,16064.25,6474.5,4623.25,1191,7551.75,16251.5,3109.5,1168.5,106,280,6240.5
"329",1384.75,15752.25,7345,4618,1188.5,7560.75,16734.5,3104.25,140.5,106,715.5,6221.25
"330",1394.75,15762.75,7302.5,4618,1194.5,7564.5,17002,3115.25,3,106,1980,6535.75
"331",1401.25,15919,6651.75,4619.25,1214.25,7576,18104,3027.25,0,106,1386,6145.75
"332",1392.75,16101.75,6139,4623.25,1211.25,7585.25,17741.75,3039.75,0,106,1165,6306.5
"333",1385.75,16199.25,5487.5,4616.25,1199.25,7596.25,16806.5,2988.5,0,106,1730.25,6037.5
"334",1379.5,16538.75,4887.25,4605,1149,7608.75,16277.25,3022.5,0,106,725,5770.25
"335",1373.25,16613.75,4539.5,4599.75,1163.25,7622.5,15296,2996.25,0,106,545.25,5692.25
"336",1365,16908.25,3995.25,4608.25,1156.25,7591.75,14919.25,3035.5,0,106,366.5,5443.25
"337",1284.75,17254.25,3480,4609,1166.25,7607.75,14924,2990,0,106,58.5,4759
"338",1254.25,16948.5,3418.25,4597.5,1131,7598.75,14703,2904.75,0,106,0.75,4736.25
"339",1250.75,17029.25,3357,4601.5,1121,7428.5,14456,2790.5,0,106,0,4680.25
"340",1253.25,16682.5,3339.25,4596.5,1135.25,7434.75,14253.25,2770,0,106,0.25,5091
"341",1257,16333.5,3353.75,4591.5,1191.75,7445.25,13741,2674.5,0,106,0.25,5034
"342",1253.25,16109.25,3457.75,4596.5,1137.25,7456.75,13584.75,2333.75,0,106,0.75,4696.5
"343",1264.75,16509.25,3498.75,4572.75,1123.5,7462.75,13080,1915,0,106,56.5,4840.25
"344",1290.5,17280.75,3980.5,4565.75,1133.75,7316,12324,1270.5,0,106,61.25,5486.5
"345",1397.5,17486.25,4790.5,4580,1108,7360,11557.25,987.75,67,106,303,6043.75
"346",1432.75,17279,6088.25,4597,1139.75,7441.75,10379.75,974,570.5,106,819.5,6612
"347",1476.25,17101.75,8027.25,4614.25,1119.25,7698.5,9091.25,1006,1593.25,106,490.75,7297
"348",1483.5,17246.75,9901.75,4622.5,1100.5,7727,8261.75,821.5,2736,106,161.75,7875.25
"349",1494.75,17161.5,9895.75,4622.25,1077.75,7746.5,7717,789.5,3394.5,106,57.25,7823.25
"350",1503.75,17131.5,9097.5,4614.5,1125,7772.25,7121.25,511,3445.25,106,28.25,7695.75
"351",1601,17268,9182.25,4608.75,1094.75,7803.5,6523.5,577.75,2729.25,106,64.5,7094.25
"352",1550.25,17499.25,10250,4612,1104.25,7823.75,5775.75,488.5,1376,106,94.25,7553.5
"353",1631.75,17815.75,11692,4602.75,1094.75,7830.5,5612,426.25,191.5,106,629,8101.5
"354",1866.75,18162.25,13272,4613.75,1051.75,7824,5299,487,3.25,106,2377.25,8276.5
"355",1905.25,18316.25,13546.25,4623.75,1075,7827.5,5150.25,472.75,0,106,2253.25,8514.25
"356",1901,18285.75,13564.5,4625.75,1060.75,7826,4992.75,496.25,0,106,1260.75,8538.5
"357",1859,18284,13260,4618,1068,7823.25,4671,400.5,0,106,334,8169.25
"358",1761.25,18174.25,12112,4607.25,1085,7819.5,4261,274.5,0,106,261,7625
"359",1772.5,18094,12419,4597,1115.25,7816.5,3877,362.5,0,106,798,7556.75
"360",1764.75,18144.25,12524,4600,1152,7813.25,3567.25,329.75,0,106,416.75,7315.25
"361",1968,17981.75,14044.5,4586.75,1111,7813.75,3366.25,338.75,0,106,156.75,7338.5
"362",1993.5,17693.75,14279.75,4614.25,1099,7821.5,3258.75,400.25,0,106,0.75,7239
"363",2129.75,17502,14860,4623.5,1087.75,7828.5,3336,403.25,0,106,1.25,7519.5
"364",2482.25,17018.75,14823.5,4613.25,1084,7826,3471,404.25,0,106,0.25,8067
"365",2837,16964,15094.5,4609.75,1082.5,7828,3394,345,0,106,0.25,8576.75
"366",3496.5,16922.5,16508.75,4612.5,1093,7826.25,3177,300,0,106,20,9216.75
"367",4801,16855,18270.5,4612.5,1143.5,7825,2987.5,283,0,106,775.5,10595.25
"368",5783.5,16786,18462.25,4624.5,1148.25,7821.25,2963,256.75,0,106,2228.5,10473.25
"369",6324.25,16822.25,18672.25,4616.5,1101,7821.25,2850.75,230.75,63.25,106,3444.25,10624.75
"370",6608.25,16786.5,18732.75,4593.5,1122.5,7837.75,2591,211.25,656.5,106,2824.75,10025.75
"371",6763.75,16788.75,18721.75,4595.75,1082.5,7840,2193.5,183,1800.75,106,2829.5,10173
"372",6807,16764.5,18933.75,4618,1075.5,7831.5,1814.75,147.5,2950.5,106,2267.5,10099.75
"373",6551,16749.5,19137.75,4633.75,1074.25,7816.75,1433.25,134.5,3749.25,106,600.75,10319.5
"374",6493.25,16724,19395.5,4608.25,1077,7817.75,1430.25,100.25,3842.5,106,853.5,10098
"375",6503.75,16688.75,19642,4610.75,1128,7822,1599.75,114.5,2899.5,106,1267,9672.5
"376",6469,16584.75,19685.25,4626.5,1188.75,7823.25,1688.25,175.75,1408.5,106,1207,9815.75
"377",6627.5,16592.5,19709.25,4625.25,1168,7822.5,2022.5,145.5,228,106,1447.25,10106
"378",6773.75,16610.75,19672,4611.75,1258.25,7822.25,2651,118.75,2.75,106,3295.5,11858.5
"379",6828.75,16656.5,19633.75,4626,1269.75,7822.75,3312.25,100,0,106,3397.25,11865.75
"380",6636.25,16661.75,19556,4635.5,1200.75,7816.75,3436,71.25,0,106,2198.75,10190
"381",6523.25,16683.75,19564,4624.25,1177.5,7814.25,3233.75,67.25,0,106,1872.25,10243.5
"382",5948.5,16626,19510.75,4629.5,1169.75,7818.75,3013.25,49.5,0,106,515.5,9944
"383",5621,16594.75,19092,4629,1163,7817.25,2927.75,23.75,0,106,733.5,9795.75
"384",4899,16799,18323.75,4624.5,1187.75,7814.75,3061.75,8,0,106,32.75,9288.25
"385",4136.5,17626.75,17443.75,4608.75,1209,7819,3085,1.5,0,106,2,9327.25
"386",4127,17700.25,15726,4612,1204.25,7817,3183,13,0,106,1,9343.75
"387",4144,17632,14269.5,4603.75,1215.75,7819,3133,41.75,0,106,2,8933.75
"388",3992,17676.75,14032,4601.75,1213.75,7816.75,2883.5,41.75,0,106,2.75,9091.25
"389",4246.75,17370.75,14588,4603.75,1201.25,7815.5,2509.75,20.75,0,106,4,9715
