Date;Time of day;Germany/Austria/Luxembourg[Euro/MWh];Denmark 1[Euro/MWh];Denmark 2[Euro/MWh];France[Euro/MWh];Northern Italy[Euro/MWh];Netherlands[Euro/MWh];Poland[Euro/MWh];Sweden 4[Euro/MWh];Switzerland[Euro/MWh];Slovenia[Euro/MWh];Czech Republic[Euro/MWh];Hungary[Euro/MWh]
Jun 1, 2017;1:00 PM;31.86;31.86;31.86;37.3;52.26;31.86;-;31.86;36.02;68;32.2;58.51
Jun 1, 2017;2:00 PM;31.34;31.34;31.34;38.7;57.9;31.34;-;31.34;35.04;68;32.2;53.56
Jun 1, 2017;3:00 PM;34.08;34.08;34.08;34.08;62;34.08;-;34.08;35;62;33.17;54.49
Jun 1, 2017;4:00 PM;35.08;34.11;34.11;35.08;63.69;35.08;-;34.11;35.59;63.69;35;58.51
Jun 1, 2017;5:00 PM;40.96;36.67;36.67;40.96;52.26;42.5;-;36.67;37.55;52.26;40.6;57.97
Jun 1, 2017;6:00 PM;44.92;38.38;38.38;44.92;50.34;50;-;38.38;40.95;50.34;44.01;54.34
Jun 1, 2017;7:00 PM;50;42.04;42.04;50;51.78;50;-;42.04;43.61;51.78;46.31;54.34
Jun 1, 2017;8:00 PM;46.88;34.4;34.4;46.74;55.1;49.9;-;33.8;45.32;55.1;46.9;58.55
Jun 1, 2017;9:00 PM;44.91;34.47;34.47;44.91;52.26;44.91;-;33.12;44.8;52.26;45;59.96
Jun 1, 2017;10:00 PM;44.95;41.04;41.04;44.95;48.87;44.95;-;31.81;43.48;48.87;42.3;53.08
Jun 1, 2017;11:00 PM;39.94;34.29;34.29;40.27;46.13;39.94;-;26.41;41.34;46.13;36.55;48.15
Jun 2, 2017;12:00 AM;30.41;26.38;26.38;30.41;45;30.41;-;26.38;38.2;45;31.91;39.73
Jun 2, 2017;1:00 AM;29.32;25.83;25.83;29.32;43.7;29.32;-;25.83;33.72;43.7;30;33.95
Jun 2, 2017;2:00 AM;28.38;24.99;24.99;28.38;39.33;28.38;-;24.99;30.99;39.33;29.67;29.67
Jun 2, 2017;3:00 AM;28.04;24.59;24.59;28.04;39.26;28.04;-;24.59;28.92;39.26;29.01;29.01
Jun 2, 2017;4:00 AM;28.32;28.14;28.14;28.32;36.15;28.32;-;24.34;28.35;36.15;29.11;29.11
Jun 2, 2017;5:00 AM;28.36;28.36;28.36;28.36;38.67;28.36;-;26.14;28.35;37;29.69;29.69
Jun 2, 2017;6:00 AM;35.33;35.33;35.33;35.33;35.33;35.33;-;35.33;29.15;35.33;36.34;36.34
Jun 2, 2017;7:00 AM;40.24;40.24;40.24;40.24;40.24;40.24;-;40.24;34.52;40.24;42;42
Jun 2, 2017;8:00 AM;41.5;41.5;41.5;41.5;40.7;41.5;-;41.5;40.72;41.5;43.6;43.6
Jun 2, 2017;9:00 AM;39.96;39.96;39.96;39.96;39.96;39.96;-;39.96;43.02;39.96;41;41.86
Jun 2, 2017;10:00 AM;38.67;38.67;38.67;38.67;38.67;38.67;-;38.67;40.26;38.67;39;41.14
Jun 2, 2017;11:00 AM;37.89;38.83;38.83;37.89;37.89;37.89;-;38.83;37.72;37.89;37.9;39.29
Jun 2, 2017;12:00 PM;37.34;37.34;38.25;37.34;37.55;37.34;-;38.25;36.58;37.55;34.12;37.59
Jun 2, 2017;1:00 PM;35.08;35.08;35.95;35.08;35.08;35.08;-;35.95;33.94;35.08;33.02;35.74
Jun 2, 2017;2:00 PM;33.62;33.87;34.45;33.62;33.62;33.62;-;34.45;32.37;33.62;32.7;34.01
Jun 2, 2017;3:00 PM;34.82;34.82;34.82;34.82;36.5;34.82;-;34.82;32.14;36.5;33;34.79
Jun 2, 2017;4:00 PM;35.96;35.96;35.96;35.96;39.26;35.96;-;35.96;33;39.26;34.11;36.03
Jun 2, 2017;5:00 PM;39.7;39.7;39.7;39.7;39.7;39.7;-;39.7;32.78;39.7;38.7;38.7
Jun 2, 2017;6:00 PM;42.78;42.78;42.78;42.78;42.78;42.78;-;42.78;37.09;42.78;42.17;42.17
Jun 2, 2017;7:00 PM;44.9;44.9;44.9;44.9;47.22;44.9;-;43.82;42.3;45.1;44.4;44.4
Jun 2, 2017;8:00 PM;43.52;43.52;43.52;43.52;47.5;43.52;-;36.86;43.59;45.1;42.93;42.93
Jun 2, 2017;9:00 PM;41.98;41.98;41.98;41.98;47.74;41.98;-;36.84;41.82;41.98;41.99;41.99
Jun 2, 2017;10:00 PM;41.96;41.96;41.96;41.96;47.74;41.96;-;39.18;41.03;47.74;40.51;42.93
Jun 2, 2017;11:00 PM;36.64;36.64;36.64;36.64;43;36.64;-;33.53;39.38;36.64;34.56;34.56
Jun 3, 2017;12:00 AM;30.08;30.08;30.08;30.08;40.89;30.08;-;30.03;34.6;31.11;31.42;35.07
Jun 3, 2017;1:00 AM;30.76;30.76;30.76;30.76;36.04;30.76;-;30.02;32.02;31.1;29.83;30.67
Jun 3, 2017;2:00 AM;28.74;28.74;28.74;28.74;35.28;28.74;-;28.05;30.06;28.74;27.9;29.94
Jun 3, 2017;3:00 AM;27.06;27.06;27.06;27.06;35.24;27.06;-;26.41;29.02;27.06;27.07;27.49
Jun 3, 2017;4:00 AM;26.49;26.49;26.49;26.49;38.38;26.49;-;25.86;27.13;26.49;26.83;26.83
Jun 3, 2017;5:00 AM;25;25;25;25;40.41;25;-;25;27.08;25;25.9;25.98
Jun 3, 2017;6:00 AM;26.51;26.51;26.51;26.51;43.41;26.51;-;25.28;24.94;26.51;26.5;26.85
Jun 3, 2017;7:00 AM;26.89;26.89;26.89;26.89;44.45;26.89;-;26.03;26.1;26.89;29;31.23
Jun 3, 2017;8:00 AM;30.79;30.79;30.79;30.79;45.5;30.79;-;26.33;29.09;30.79;31.55;36.65
Jun 3, 2017;9:00 AM;31.25;31.25;31.25;31.25;44.41;31.25;-;28.57;30.62;36.2;32;37.97
Jun 3, 2017;10:00 AM;28.31;28.31;28.31;28.31;48.87;28.31;-;28.31;31.04;48.6;30.5;43.91
Jun 3, 2017;11:00 AM;27.03;27.03;27.03;30.66;48.01;37.63;-;27.03;29.44;48.01;29;43.9
Jun 3, 2017;12:00 PM;26.49;26.49;26.49;31.89;44;42.31;-;26.49;28.42;44;27.42;42.19
Jun 3, 2017;1:00 PM;26.93;26.93;26.93;30.1;43.41;36.22;-;26.93;27.78;43.41;26.35;39.46
Jun 3, 2017;2:00 PM;26.71;26.71;26.71;28.71;39.74;32.4;-;26.71;26.87;39.74;26;38.46
Jun 3, 2017;3:00 PM;26.97;26.97;26.97;29.17;43.41;33.38;-;26.97;26.34;43.41;26.5;40.07
Jun 3, 2017;4:00 PM;28.29;28.29;28.29;28.78;45.96;29.73;-;27.61;25.62;41.1;26.8;43.32
Jun 3, 2017;5:00 PM;33.94;33.94;33.94;33.94;45.4;33.94;-;28.66;27.4;36.2;29.7;43.1
Jun 3, 2017;6:00 PM;37.3;37.3;37.3;37.3;48.4;37.3;-;29.54;30.09;45;35.01;39.67
Jun 3, 2017;7:00 PM;38.16;38.16;38.16;38.16;49.56;38.16;-;28.85;34.93;38.16;37;40.05
Jun 3, 2017;8:00 PM;36.96;36.96;36.96;36.96;47.25;36.96;-;27.55;37.01;47.25;36.25;44.04
Jun 3, 2017;9:00 PM;36.97;36.97;36.97;36.97;50.92;36.97;-;27.18;36.28;50.92;35.97;46.69
Jun 3, 2017;10:00 PM;38.57;38.57;38.57;39.02;48.5;39.9;-;27.38;35.02;38.57;36.1;38.08
Jun 3, 2017;11:00 PM;35.91;35.91;35.91;35.91;44.33;35.91;-;26.16;35.75;35.91;30.25;34.07
Jun 4, 2017;12:00 AM;29.93;29.93;29.93;29.93;33.4;29.93;-;26.31;27.94;29.93;27.74;29.72
Jun 4, 2017;1:00 AM;26.93;26.93;26.93;26.93;32.99;26.93;-;25.17;24.27;32.99;23.61;24.89
Jun 4, 2017;2:00 AM;23.24;23.24;23.77;22.5;30;24.56;-;23.77;22.66;30;21.94;22.36
Jun 4, 2017;3:00 AM;22.54;22.54;22.88;20.34;29.95;26.36;-;22.88;19.55;29.95;18.6;21.07
Jun 4, 2017;4:00 AM;21.58;21.58;21.58;19.33;29.9;25.5;-;21.58;18.08;29.9;15.9;17.52
Jun 4, 2017;5:00 AM;19.5;19.98;19.98;16.78;33.4;24.26;-;19.98;16.05;28.01;12.03;15
Jun 4, 2017;6:00 AM;19.85;20.33;20.33;17.98;29.95;23.1;-;20.33;16.88;29.95;13.1;15.17
Jun 4, 2017;7:00 AM;20.33;22.93;22.93;18.36;29.98;23.69;-;22.93;20.04;28.2;17.22;21.9
Jun 4, 2017;8:00 AM;22.55;24.13;24.13;21.12;29.98;25;-;24.13;22.04;29.98;21;26.72
Jun 4, 2017;9:00 AM;23.79;24.99;24.99;21.68;32.99;27.4;-;24.99;23.41;32.1;21;29.95
Jun 4, 2017;10:00 AM;22.99;26.03;26.03;20.77;35.97;26.89;-;26.03;22.1;28;20;30.22
Jun 4, 2017;11:00 AM;23.06;25.85;25.85;21.6;35.95;25.63;-;25.85;21.7;33.31;21.2;33.95
Jun 4, 2017;12:00 PM;19.34;34.16;34.16;21.08;32.99;25.1;-;26.1;19.86;32.99;19.4;33.97
Jun 4, 2017;1:00 PM;15.08;16.62;24.86;15.08;29.9;24.06;-;24.86;13.77;29.9;25.64;25.64
Jun 4, 2017;2:00 PM;9.98;24.12;24.58;10.72;28.01;23.35;-;24.58;8.18;28.01;18.16;18.16
Jun 4, 2017;3:00 PM;10.41;23.96;24.13;10.41;32.99;23.19;-;24.13;8.38;28.01;12;12
Jun 4, 2017;4:00 PM;3.43;24.44;24.44;10.65;39.39;25.25;-;24.44;8.24;28.01;10.1;10.1
Jun 4, 2017;5:00 PM;10.23;10.23;24.94;15.67;39.39;25.76;-;24.94;17.56;32.1;15.5;19.49
Jun 4, 2017;6:00 PM;25.76;25.76;25.76;26.06;40.41;26.61;-;25.76;27.52;32.1;24.5;26.72
Jun 4, 2017;7:00 PM;31.06;31.06;31.06;31.06;42.55;31.06;-;27;31.94;37.5;31.6;32.18
Jun 4, 2017;8:00 PM;34.91;34.91;34.91;34.91;38.61;34.91;-;26.44;33.5;34.91;33.44;34.23
Jun 4, 2017;9:00 PM;34.99;28;34.99;34.99;42.59;34.99;-;26.48;34.04;34.99;34.92;35.55
Jun 4, 2017;10:00 PM;39.91;30.08;30.59;39.91;39.91;39.91;-;30.59;36.7;39.91;35.7;35.7
Jun 4, 2017;11:00 PM;34.9;26.32;26.32;34.9;34.9;34.9;-;26.32;34.03;34.9;32;32
Jun 5, 2017;12:00 AM;28.92;24.74;24.74;28.92;30;28.92;-;24.74;34.03;28.92;29;29
Jun 5, 2017;1:00 AM;24.72;23.93;23.93;24.72;29.8;24.72;-;23.93;28.95;29.8;26.32;26.32
Jun 5, 2017;2:00 AM;23.09;22.53;22.53;23.09;23.09;23.09;-;22.53;27.3;23.09;25.5;25.5
Jun 5, 2017;3:00 AM;22.22;21.68;21.68;22.22;22.22;22.22;-;21.68;25.42;22.22;24.5;24.5
Jun 5, 2017;4:00 AM;22.19;21.65;21.65;22.19;22.19;22.19;-;21.65;22.03;22.19;23.64;23.64
Jun 5, 2017;5:00 AM;23.09;23.09;23.09;23.09;23.09;23.09;-;23.09;20.8;23.09;23.99;23.99
Jun 5, 2017;6:00 AM;24.1;24.1;24.1;23.65;37.34;24.89;-;24.1;20.08;34;28.91;28.91
Jun 5, 2017;7:00 AM;24.62;24.62;24.62;24.62;47.49;24.62;-;24.62;20.56;40.01;36.99;36.99
Jun 5, 2017;8:00 AM;27.02;27.02;27.02;27.02;56.82;27.02;-;27.02;21.24;45.5;39;39
Jun 5, 2017;9:00 AM;27.12;27.12;26.52;27.57;56.26;28.7;-;26.52;22.81;56.26;41.06;41.06
Jun 5, 2017;10:00 AM;24.35;24.35;24.95;29.2;55;30;-;24.95;25.13;50;42;42
Jun 5, 2017;11:00 AM;25.31;25.31;25.31;27.17;55.06;31.8;-;25.31;23.2;55.06;41;42.97
Jun 5, 2017;12:00 PM;24.52;24.52;24.52;33.56;49.2;36.89;-;24.52;25.46;49.2;41;43.1
Jun 5, 2017;1:00 PM;24.11;24.11;24.11;26.59;49.61;32.07;-;24.11;23.56;49.61;39;43.03
Jun 5, 2017;2:00 PM;23.08;23.08;24.07;24.95;56.82;30;-;24.07;22.7;56.82;38;43.02
Jun 5, 2017;3:00 PM;23.84;23.84;24.69;25.49;57.97;30;-;24.69;22.57;57.97;41;43.93
Jun 5, 2017;4:00 PM;26.86;26;26;26.86;57.9;26.86;-;26;25.03;57.9;39.08;39.08
Jun 5, 2017;5:00 PM;30.02;28.74;28.74;30.02;56.82;30.02;-;26.9;27.06;56.82;39.04;39.04
Jun 5, 2017;6:00 PM;35.94;30.22;30.22;35.94;55;35.94;-;30.22;30;50;39.42;39.42
Jun 5, 2017;7:00 PM;39.01;39.01;39.01;39.01;56.82;39.01;-;31.1;33.66;51;41;41
Jun 5, 2017;8:00 PM;39.65;39.65;39.65;39.17;56.82;40.63;-;27.13;36.65;51;40;45.42
Jun 5, 2017;9:00 PM;38.61;38.61;38.61;38.61;56.82;38.61;-;26.76;36.91;56.82;39;46.9
Jun 5, 2017;10:00 PM;38.42;38.42;38.42;38.42;56.26;38.42;-;27.31;35.9;38.42;37.01;38.08
Jun 5, 2017;11:00 PM;30.14;26.1;26.1;30.14;49.61;30.14;-;26.1;36.93;30.14;34;34.1
Jun 6, 2017;12:00 AM;24.22;24.22;24.22;24.22;40.61;24.22;-;24.22;31.72;40.61;33;33
Jun 6, 2017;1:00 AM;19.3;19.3;19.94;19.3;39.75;19.3;-;19.94;25.99;39.75;34;34
Jun 6, 2017;2:00 AM;14.49;14.49;14.97;14.49;39.31;14.49;-;14.97;23.44;39.31;29.25;29.25
Jun 6, 2017;3:00 AM;10.54;10.54;10.8;10.54;39.35;10.54;-;10.8;20.64;39.35;26.6;26.6
Jun 6, 2017;4:00 AM;10.22;10.22;10.22;7.88;39.15;9.8;-;10.22;19.01;39.15;26.6;26.6
Jun 6, 2017;5:00 AM;13.38;13.38;17.7;13.38;39.35;13.38;-;17.7;19.07;39.35;33.03;33.03
Jun 6, 2017;6:00 AM;29.22;25.06;24.89;17.8;46.1;26.7;-;24.62;22.09;46.1;39.05;45.42
Jun 6, 2017;7:00 AM;30.36;30.36;30.36;30.36;55.31;30.36;-;26.47;27.1;55.31;42.21;60.42
Jun 6, 2017;8:00 AM;36.08;27.37;27.37;36.08;56;36.08;-;27.37;34.59;56;42.85;59.95
Jun 6, 2017;9:00 AM;30.11;27.14;27.14;30.11;56;30.11;-;27.14;36.98;56;42.7;57.55
Jun 6, 2017;10:00 AM;28.09;26.72;26.72;28.09;55.31;28.09;-;26.72;36.62;55.31;41.2;58.7
Jun 6, 2017;11:00 AM;27.27;26.31;26.31;28.18;55.31;30;-;26.31;34;55.31;40.99;56.51
Jun 6, 2017;12:00 PM;25.95;25.95;25.62;26.92;46.83;29.9;-;25.62;34.19;46.83;57.4;60.01
Jun 6, 2017;1:00 PM;23.45;23.45;23.78;24.68;46.36;28.5;-;23.78;31.93;46.36;45.1;60.89
Jun 6, 2017;2:00 PM;22.67;22.67;22.71;24.03;49.99;28.3;-;22.71;30.09;49.99;38.8;58.7
Jun 6, 2017;3:00 PM;19.94;19.94;21.54;20.79;53;27.7;-;21.54;29.96;53;49.99;57.65
Jun 6, 2017;4:00 PM;18.62;18.62;20.98;18.62;51.5;29.9;-;20.98;28.71;51.5;59.04;59.04
Jun 6, 2017;5:00 PM;20.04;21.95;21.95;20.04;49.67;35.1;-;21.95;27.58;49.67;54.79;54.79
Jun 6, 2017;6:00 PM;22.72;22.72;22.72;22.72;49.67;29.9;-;22.72;27.59;49.67;36;53.24
Jun 6, 2017;7:00 PM;23.08;23.08;23.08;25.62;55;35.46;-;23.08;29.94;55;35.2;50.93
Jun 6, 2017;8:00 PM;21.92;21.92;21.92;23.42;49.67;30;-;21.92;30.16;49.67;33.23;52.98
Jun 6, 2017;9:00 PM;20.44;20.44;20.44;21.3;55;25.5;-;20.44;28.98;55;33.23;50.99
Jun 6, 2017;10:00 PM;20.23;20.23;20.23;22.32;46.85;30;-;20.23;28.26;46.85;32.5;48.16
Jun 6, 2017;11:00 PM;4.39;4.39;13.55;17.8;44.16;30;-;13.55;30.07;44.16;26.6;45.12
Jun 7, 2017;12:00 AM;10.67;10.67;10.67;15.26;44.6;33.42;-;10.67;27.82;34;26.34;40.1
Jun 7, 2017;1:00 AM;8.8;8.8;8.8;8.8;39.28;8.8;-;8.8;20.06;8.8;25;35.01
Jun 7, 2017;2:00 AM;6.82;6.82;6.82;6.82;38.12;6.82;-;6.82;13.22;6.82;23;33.29
Jun 7, 2017;3:00 AM;2.1;4.63;4.63;2.1;32.12;2.1;-;4.63;8.66;5;23;33.29
Jun 7, 2017;4:00 AM;1.74;4.42;4.42;1.74;32;1.74;-;4.42;8.54;5;26.6;31.1
Jun 7, 2017;5:00 AM;5.26;5.71;5.71;5.26;32.19;5.26;-;5.71;7.39;5.26;24.1;36.45
Jun 7, 2017;6:00 AM;12.33;19.8;19.8;12.33;40.49;12.33;-;19.8;9.19;40.49;32.47;46.59
Jun 7, 2017;7:00 AM;23.07;23.68;23.68;24.16;47.08;28;-;23.68;20.01;47.08;31.5;53.96
Jun 7, 2017;8:00 AM;18.06;24.53;24.53;33.9;48.23;39.44;-;24.53;27.37;48.23;31.4;55.2
Jun 7, 2017;9:00 AM;10.05;23.93;23.93;32.22;47.49;40.39;-;23.93;29.52;47.49;40;55.2
Jun 7, 2017;10:00 AM;9.66;23.58;23.58;31.29;44.72;41.4;-;23.58;31.87;44.72;40;53.52
Jun 7, 2017;11:00 AM;10.3;22.99;22.99;28.28;44.05;39.1;-;22.99;29.08;44.05;41;53.57
Jun 7, 2017;12:00 PM;9.65;22.27;22.27;23.06;42.77;31.01;-;22.27;31.03;42.77;42;53.53
Jun 7, 2017;1:00 PM;10.19;22.17;22.17;20.11;42.77;37.4;-;22.17;29.93;42.77;52;52
Jun 7, 2017;2:00 PM;8.97;9.06;21.88;21.19;44;32.4;-;21.88;28.95;44;44;50.54
Jun 7, 2017;3:00 PM;9.71;9.71;20.27;21.09;46.7;29;-;20.27;27.68;46.7;44;51.96
Jun 7, 2017;4:00 PM;10.17;10.17;19.93;20.33;48.89;30.1;-;19.93;27.05;48.89;40.1;51.05
Jun 7, 2017;5:00 PM;11.79;19.7;19.7;21.04;47.49;30;-;19.7;25.68;47.49;42;50.42
Jun 7, 2017;6:00 PM;20.37;20.37;20.37;26.01;47.7;28.5;-;20.37;25.75;47.7;40;46.97
Jun 7, 2017;7:00 PM;25.78;23.13;23.13;28.94;50;29.92;-;23.13;29.1;35.2;41;50.46
Jun 7, 2017;8:00 PM;24.08;22.03;22.03;28.95;48.89;32;-;22.03;31.72;48.89;35.76;50.64
Jun 7, 2017;9:00 PM;25.56;21.97;21.97;29.45;49.78;39.15;-;21.97;31.15;49.78;37.52;51.26
Jun 7, 2017;10:00 PM;25.45;21.58;21.58;35.18;46.85;57.4;-;21.58;31.51;35.2;35.71;45.66
Jun 7, 2017;11:00 PM;18.93;18.4;18.4;31.59;43.91;51.29;-;18.4;33.14;42;27.02;44.01
Jun 8, 2017;12:00 AM;14.09;14.09;15.5;18.57;39.27;25.9;-;15.5;31.11;35.1;20;33.29
Jun 8, 2017;1:00 AM;10.2;10.2;10.2;14.81;38.5;35.1;-;10.2;23.93;38.5;30;30.45
Jun 8, 2017;2:00 AM;9.91;9.91;9.91;14.5;32.19;35.5;-;9.91;19.37;32.19;25.59;28.91
Jun 8, 2017;3:00 AM;9.86;9.86;9.86;11.39;32.19;18.07;-;9.86;13.87;32.19;13;26.88
Jun 8, 2017;4:00 AM;9.92;9.92;9.92;11.52;30;18.42;-;9.92;9.93;30;13.8;26.87
Jun 8, 2017;5:00 AM;19.06;18.6;18.6;19.09;32.19;19.21;-;18.6;12.4;32.19;20;31.1
Jun 8, 2017;6:00 AM;32.77;24.09;24.09;32.77;36.2;32.77;-;24.09;19.52;36.2;32.43;41.18
Jun 8, 2017;7:00 AM;35.51;27.98;27.98;35.51;46.83;35.51;-;27.98;27.34;46.83;37.5;54.78
Jun 8, 2017;8:00 AM;35.51;29.3;29.3;35.51;48.8;35.51;-;29.3;35.96;48.8;38.5;54.68
Jun 8, 2017;9:00 AM;33.65;29.39;29.39;33.65;49;33.65;-;29.39;38.1;49;37.13;54.98
Jun 8, 2017;10:00 AM;32.25;31.47;31.47;32.25;46.2;32.25;-;31.47;37.01;46.2;34.57;53.09
Jun 8, 2017;11:00 AM;32.45;31.67;31.67;32.45;44.81;32.45;-;31.67;34.54;44.81;34.82;54.92
Jun 8, 2017;12:00 PM;31.13;30.38;30.38;31.13;39.66;31.13;-;30.38;33.92;39.66;40;54.98
Jun 8, 2017;1:00 PM;30;30;30;30;39.25;30;-;30;31.82;39.25;41;49.05
Jun 8, 2017;2:00 PM;29.88;29.88;29.88;29.88;39.77;29.88;-;29.88;31.26;39.77;32.34;47.03
Jun 8, 2017;3:00 PM;30.02;30.02;30.02;30.02;43.7;30.02;-;30.02;30.2;43.7;38.99;49.04
Jun 8, 2017;4:00 PM;31.65;31.65;31.65;31.65;46.83;31.65;-;31.65;30.77;46.83;33.91;49.01
Jun 8, 2017;5:00 PM;34.79;34.79;34.79;34.79;46.83;34.79;-;33.95;32.63;46.83;37.35;47.29
Jun 8, 2017;6:00 PM;38.01;38.01;38.01;38.01;46.85;38.01;-;36.4;35.48;46.85;40.64;45.32
Jun 8, 2017;7:00 PM;43.91;43.91;43.91;43.91;48.29;43.91;-;37.76;40.01;48.29;43.97;48.21
Jun 8, 2017;8:00 PM;41.87;41.87;41.87;41.87;48.23;41.87;-;32.45;43.9;45.36;42.93;45.43
Jun 8, 2017;9:00 PM;37.6;37.6;37.6;37.6;49.78;37.6;-;33.73;41.57;37.6;39.9;41.28
Jun 8, 2017;10:00 PM;36.13;36.13;36.13;36.13;46.85;36.13;-;32.48;38.9;36.13;37.6;38.93
Jun 8, 2017;11:00 PM;30.75;28.08;28.08;30.75;45.96;30.75;-;28.08;36.93;30.75;30.72;31.35
Jun 9, 2017;12:00 AM;28.18;26.76;26.76;28.18;43.91;28.18;-;26.76;31;43.91;28.2;35.22
Jun 9, 2017;1:00 AM;27.92;24.91;24.91;27.92;39.15;27.92;-;24.91;27.49;27.97;26.68;26.68
Jun 9, 2017;2:00 AM;25.88;24.61;24.61;25.88;35.99;25.88;-;24.61;24.9;35.99;23.5;23.5
Jun 9, 2017;3:00 AM;24.63;24.04;24.04;24.51;34.19;24.84;-;24.04;22.76;34.19;21.03;21.03
Jun 9, 2017;4:00 AM;24.9;24.3;24.3;24.77;32.49;25.1;-;24.3;20.03;32.49;20.45;20.45
Jun 9, 2017;5:00 AM;28.21;27.54;27.54;28.21;34.9;28.21;-;27.54;19.55;34.9;26.5;26.5
Jun 9, 2017;6:00 AM;33.29;33.29;33.29;33.29;41.41;33.29;-;33.29;24.35;41.41;34.54;34.54
Jun 9, 2017;7:00 AM;39.38;39.38;39.38;39.38;46.85;39.38;-;39.38;33.72;46.85;41.33;41.78
Jun 9, 2017;8:00 AM;42.59;42.59;42.59;42.59;48.01;42.59;-;42.59;36.56;48.01;41.2;48.97
Jun 9, 2017;9:00 AM;40.59;40.59;40.59;40.59;47.7;40.59;-;40.59;37.74;47.7;41;51.01
Jun 9, 2017;10:00 AM;40.22;40.22;40.22;40.22;46.85;40.22;-;40.22;37.15;46.85;38.6;49.01
Jun 9, 2017;11:00 AM;40.81;40.81;40.81;40.81;46.83;40.81;-;40.81;36.31;46.83;36.82;48.85
Jun 9, 2017;12:00 PM;36.38;36.38;36.38;36.38;45.6;36.38;-;36.38;35.49;45.6;37.11;48.29
Jun 9, 2017;1:00 PM;33.83;33.83;33.83;33.83;44.05;33.83;-;33.83;33.74;44.05;37.25;49.03
Jun 9, 2017;2:00 PM;31.05;31.05;31.05;31.05;46.83;31.05;-;31.05;32.46;46.83;31.82;49.11
Jun 9, 2017;3:00 PM;29.09;29.09;29.09;29.09;47.52;29.09;-;29.09;31.1;47.52;34.36;51.73
Jun 9, 2017;4:00 PM;29.69;29.69;29.69;29.69;49.99;29.69;-;29.69;30.54;49.99;33.15;50.88
Jun 9, 2017;5:00 PM;31.44;31.44;31.44;31.44;48;31.44;-;31.44;30.35;48;35.87;49.11
Jun 9, 2017;6:00 PM;33.2;33.2;33.2;33.2;49.99;33.2;-;33.2;32.05;49.99;37.43;49.07
Jun 9, 2017;7:00 PM;35.07;35.07;35.07;35.07;54.01;35.07;-;32.88;32.46;54.01;37.5;52.01
Jun 9, 2017;8:00 PM;34.97;34.97;34.97;34.97;57;34.97;-;28.94;34.92;57;37.37;52.07
Jun 9, 2017;9:00 PM;35.9;35.9;35.9;35.9;52;35.9;-;27.66;34.97;52;37;51.78
Jun 9, 2017;10:00 PM;37.86;37.86;37.86;37.86;47.49;37.86;-;26.36;34.25;47.49;36;47.03
Jun 9, 2017;11:00 PM;36.01;36.01;36.01;36.01;46.85;36.01;-;24.77;35.04;46.85;32;42.08
Jun 10, 2017;12:00 AM;34.65;34.65;34.65;34.65;43.3;34.65;-;26.68;32.42;43.3;31.41;38.01
Jun 10, 2017;1:00 AM;31.92;24.47;24.47;31.92;42.1;31.92;-;24.47;31.79;31.92;28.62;32.05
Jun 10, 2017;2:00 AM;28.9;24.1;24.1;28.9;41;28.9;-;24.1;29.88;28.9;26.91;28.37
Jun 10, 2017;3:00 AM;27.68;23.65;23.65;27.68;36.72;27.68;-;23.65;28.73;27.68;26.5;27.01
Jun 10, 2017;4:00 AM;27.06;23.19;23.19;27.06;35.5;27.06;-;23.19;27.98;27.06;26;26
Jun 10, 2017;5:00 AM;27.05;23.67;23.67;27.05;33.7;27.05;-;23.67;26.63;27.05;25.79;25.79
Jun 10, 2017;6:00 AM;27.79;27.79;27.79;27.79;32.15;27.79;-;24.27;25.89;27.79;25.78;25.78
Jun 10, 2017;7:00 AM;29.71;29.71;29.71;29.71;39.87;29.71;-;26.76;27.05;39.87;28.36;32.39
Jun 10, 2017;8:00 AM;30.9;30.9;30.9;30.9;40.92;30.9;-;29.15;28.17;40.92;30.64;36.76
Jun 10, 2017;9:00 AM;31.94;31.94;31.94;31.94;42.44;31.94;-;31.17;29.54;42.44;29.23;38.51
Jun 10, 2017;10:00 AM;29.9;29.9;29.9;29.9;43.08;29.9;-;29.9;28.08;43.08;27.01;37.39
Jun 10, 2017;11:00 AM;29.94;29.94;29.94;29.94;42.1;29.94;-;29.94;26.46;42.1;26.6;36.76
Jun 10, 2017;12:00 PM;28.35;28.35;28.35;28.35;37.96;28.35;-;28.35;25.9;37.96;24.98;40.05
Jun 10, 2017;1:00 PM;25.86;25.86;25.86;25.86;31.15;25.86;-;25.86;25.09;31.15;22.81;38.81
Jun 10, 2017;2:00 PM;25.01;25.01;25.01;25.01;30.57;25.01;-;25.01;24.78;30.57;21;37.36
Jun 10, 2017;3:00 PM;25.03;25.03;25.03;25.03;37.55;25.03;-;25.03;24.33;37.55;22.72;40.31
Jun 10, 2017;4:00 PM;26.6;26.6;26.6;26.6;42.1;26.6;-;26.6;25.52;42.1;24.85;40.55
Jun 10, 2017;5:00 PM;29.1;29.1;29.1;29.1;42.44;29.1;-;29.1;26.38;42.44;30.03;42.5
Jun 10, 2017;6:00 PM;35.41;35.41;35.41;35.41;42.44;35.41;-;31.49;30;42.44;34.88;47.56
Jun 10, 2017;7:00 PM;38.24;38.24;38.24;38.24;46.85;38.24;-;29.88;34.75;46.85;38;49.77
Jun 10, 2017;8:00 PM;38.78;38.78;38.78;38.78;47.01;38.78;-;27.24;37.23;47.01;38;51.77
